Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Madhuresh Prasad,Male,1968-10-02T00:00:00Z,Not Available,Not Available,2017-05-22T00:00:00Z,2030-10-02T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1997,Not Available,No,No,No
Mandhata Singh,Male,1952-12-20T00:00:00Z,Not Available,Not Available,2009-02-09T00:00:00Z,2013-12-20T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Arts,Not Available,Not Available,Not Available,Not Available,No,No,No
Manohar Lal Visa,Male,Not Available,Not Available,Not Available,1998-12-29T00:00:00Z,2006-02-28T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Mihir Kumar Jha,Male,1953-12-01T00:00:00Z,Not Available,Not Available,2007-07-10T00:00:00Z,2015-12-01T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1979,Bihar,No,Yes,No
Mohit Kumar Shah,Male,Not Available,Not Available,Not Available,2017-05-22T00:00:00Z,Not Available,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Mridula Mishra,Female,1949-10-31T00:00:00Z,Not Available,Not Available,2004-02-11T00:00:00Z,2011-10-31T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1979,Bihar,No,No,No
Mukesh Kumar Rashikbhai Shah,Male,1958-05-16T00:00:00Z,Gujarat,Not Available,2004-03-07T00:00:00Z,2023-05-15T00:00:00Z,No,No,Gujarat,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Patna,Not Applicable,Not Applicable,Yes,2018-11-02T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1982,Gujarat,No,No,No
Mukundakam Sharma,Male,1946-09-18T00:00:00Z,West Bengal,Calcutta,1994-01-10T00:00:00Z,2011-09-17T00:00:00Z,No,No,Gauhati,Yes,Patna,1994-02-14T00:00:00Z,Delhi,1994-12-12T00:00:00Z,Not Applicable,Not Applicable,Yes,Delhi,Not Applicable,Not Applicable,Yes,2008-04-09T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,No,No,"Cotton College, Guwahati","Ramjas College, Delhi University",Arts,Guwahati University,Not Available,Not Available,Assam and Nagaland,No,Yes,Yes
Mungeshwar Sahoo,Male,1955-11-01T00:00:00Z,Orrisa,"Village- Bagdega, P.S.-Birsa, District-Sundarnagar",2010-03-15T00:00:00Z,2017-10-31T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Bihar,No,No,No
Narendra Narayan Singh,Male,Not Available,Not Available,Not Available,1996-05-09T00:00:00Z,2000-03-15T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Navaniti Prasad Singh,Male,1955-11-06T00:00:00Z,Bihar,Not Available,2006-03-06T00:00:00Z,2017-11-05T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Kerala,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,"Scindhia School, Gwalior",Delhi University,Not Available,"Campus Law Centre, Delhi University",Not Available,1980,Bihar,No,No,No
Navin Sinha,Male,1957-08-19T00:00:00Z,Bihar,Not Available,2004-02-11T00:00:00Z,2021-08-18T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Nilu Agrawal,Female,Not Available,Bihar,Patna,2015-04-15T00:00:00Z,Not Available,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,Yes,"St. Joseph's Convent, Patna",Patna University,Arts (History),Patna University,Not Available,1983,Bihar,No,Yes,No
O.N. Asthana,Male,Not Available,Not Available,Not Available,1994-02-21T00:00:00Z,1997-04-10T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
P.K. Sarkar,Male,Not Available,Not Available,Not Available,1996-03-09T00:00:00Z,2000-01-09T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
P.K. Sinha,Male,Not Available,Not Available,Not Available,1999-12-16T00:00:00Z,2005-03-06T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
P.N. Yadav,Male,Not Available,Not Available,Not Available,2001-07-02T00:00:00Z,2005-01-04T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Partha Sarthy,Male,1969-10-22T00:00:00Z,Not Available,Not Available,2019-04-17T00:00:00Z,2031-10-21T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Kirori Mal College, Delhi University",Not Available,"Patna Law College, Patna University",Not Available,1995,Bihar,No,No,No
Prabhat Kumar Jha,Male,1959-07-16T00:00:00Z,Bihar,"Hanumannagar Bedaul, Sitamarhi",2014-04-21T00:00:00Z,2021-07-15T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Patna University,"B.A, LL.B",Patna University,1986,1986,Bihar,No,No,No
Prabhat Kumar Singh,Male,1967-01-02T00:00:00Z,Not Available,Not Available,2019-04-17T00:00:00Z,2029-01-01T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Ramjas College, Delhi University",History,"Campus Law Centre, Delhi University",Not Available,1994,Bihar,No,Yes,No
Prafulla Kumar Mishra,Male,1947-09-17T00:00:00Z,Odisha,Not Available,1996-01-17T00:00:00Z,2009-09-17T00:00:00Z,No,No,Orissa,Yes,Madras,2001-06-25T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Patna,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Utkal University,1968,1968,Odisha,No,No,Yes
Prakash Chandra Jaiswal,Male,1957-12-30T00:00:00Z,Not Available,Not Available,2017-05-22T00:00:00Z,2019-12-29T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,"Queens College, Varanasi",Not Available,Not Available,Banras Hindu University,Not Available,Not Available,Uttar Pradesh,Not Available,Not Available,No
Prakash Chandra Verma,Male,1951-01-12T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2013-01-12T00:00:00Z,No,No,Allahabad,Yes,Uttarakhand,2000-11-09T00:00:00Z,Allahabad,2009-02-04T00:00:00Z,Patna,2011-04-08T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Lucknow University,1975,1976,Uttar Pradesh,No,No,No
Pramod Kumar Sarin,Male,1936-11-27T00:00:00Z,Not Available,Not Available,1994-02-01T00:00:00Z,1998-11-27T00:00:00Z,No,No,Allahabad,Yes,Patna,1994-02-21T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,Not Available,Not Available,No
Prasun Kumar Deb,Male,Not Available,Not Available,Not Available,1994-02-14T00:00:00Z,2003-10-01T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Rajeev Ranjan Prasad,Male,1966-09-05T00:00:00Z,Bihar,"Tarhari, Lakhisarai",2017-05-22T00:00:00Z,2028-09-04T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Patna University,Commerce,"Campus Law Centre, Delhi University",1991,Not Available,Bihar,No,No,No
Rajendra Kumar Mishra,Male,1959-10-01T00:00:00Z,Uttar Pradesh,Not Available,2011-06-20T00:00:00Z,2021-09-30T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Rashtriya Degree College,Science,Allahabad University,Not Available,1986,Uttar Pradesh,No,No,No
Rajendra Mal Lodha,Male,1949-09-28T00:00:00Z,Rajasthan,Jodhpur,1994-01-31T00:00:00Z,2014-09-27T00:00:00Z,No,No,Rajasthan,Yes,Bombay,1994-02-16T00:00:00Z,Rajasthan,2007-02-02T00:00:00Z,Not Applicable,Not Applicable,Yes,Patna,Not Applicable,Not Applicable,Yes,2008-12-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Science,University of Jodhpur,Not Available,1973,Rajasthan,No,No,No
Rajendra Menon,Male,1957-06-07T00:00:00Z,Not Available,Not Available,2002-04-01T00:00:00Z,2019-07-06T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Patna,Delhi,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,Yes,No,Not Available,"Government Science College, Jabalpur",Science,"NSE Law College, Jabalpur",1981,Not Available,Madhya Pradesh,No,No,No
Rajendra Prasad,Male,Not Available,Not Available,Not Available,2002-09-09T00:00:00Z,2006-01-01T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Rakesh Kumar,Male,1959-01-01T00:00:00Z,Bihar,Not Available,2009-12-25T00:00:00Z,2020-12-31T00:00:00Z,No,No,Patna,Yes,Andhra Pradesh HC,2019-11-13T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1983,Bihar,No,No,No
Ram Avtar Sharma,Male,Not Available,Not Available,Not Available,1997-12-12T00:00:00Z,2000-01-06T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Ram Kishore Singh,Male,Not Available,Not Available,Not Available,1994-11-08T00:00:00Z,2000-01-13T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Ramesh Kumar Datta,Male,1955-01-01T00:00:00Z,Bihar,Not Available,2006-03-06T00:00:00Z,2017-01-01T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts (Political Science),Not Available,Not Available,1985,Bihar,No,No,No
Ramesh Surajmal Garg,Male,1948-06-18T00:00:00Z,Not Available,Not Available,1994-12-15T00:00:00Z,2010-06-18T00:00:00Z,No,No,Madhya Pradesh,Yes,Chhattisgarh,2000-10-31T00:00:00Z,Patna,2001-10-31T00:00:00Z,Gujarat,2005-02-26T00:00:00Z,Yes,Gauhati,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Indore Christian College,Not Available,Not Available,Not Available,Not Available,1971,Madhya Pradesh,Not Available,Yes,Not Available
Ravi Ranjan,Male,1960-12-20T00:00:00Z,Bihar,Patna,2008-07-14T00:00:00Z,2022-12-19T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Jharkhand,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,Yes,No,Not Available,"B. N. College, Patna University",Science,"Patna Law College, Patna University",1989,1990,Bihar,No,Yes,No
Rekha Kumari,Female,Not Available,Not Available,Not Available,2005-01-24T00:00:00Z,2008-07-08T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Rekha Manharlal Doshit,Female,1952-12-13T00:00:00Z,Not Available,Not Available,1995-09-18T00:00:00Z,2021-06-20T00:00:00Z,No,No,Gujarat,Yes,Patna,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Patna,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Bombay University,Science,"Sir L. A. Shah Law College, Ahmedabad",1976,1977,Gujarat,No,No,No
S.K. Hom Chaudhari,Male,Not Available,Not Available,Not Available,1994-04-28T00:00:00Z,1996-03-01T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
S.K. Katriar,Male,Not Available,Not Available,Not Available,1999-03-31T00:00:00Z,Not Available,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
S.M.M. Alam,Male,Not Available,Not Available,Not Available,2005-01-24T00:00:00Z,2009-01-02T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
S.N. Pathak,Male,Not Available,Not Available,Not Available,1999-12-16T00:00:00Z,2003-02-05T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Sadanand Mukherjee,Male,Not Available,Not Available,Not Available,2005-01-24T00:00:00Z,2008-02-12T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Samarendra Pratap Singh,Male,1955-08-01T00:00:00Z,Bihar,Not Available,2006-09-09T00:00:00Z,2017-07-31T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,St. Xavier's High School and St. Micheal's High School,"Patna College, Patna",Not Available,"Patna Law College, Patna University",Not Available,1980,Bihar,No,No,No
Sanjay Karol,Male,1961-08-23T00:00:00Z,Himachal Pradesh,"Dehra Gopipur, Kangra",2007-03-08T00:00:00Z,2023-08-22T00:00:00Z,No,No,Himachal Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Tripura,Patna,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,No,No,"St. Edward School, Shimla","Government Degree College, Shimla",History,"H.P. University, Shimla",Not Available,1968,Himachal Pradesh,No,No,No
Sanjay Kumar,Male,1960-10-22T00:00:00Z,Not Available,Not Available,2017-05-22T00:00:00Z,2022-10-22T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1991,Not Available,No,Yes,No
Sanjay Kumar,Male,1957-01-02T00:00:00Z,Not Available,Not Available,2016-12-09T00:00:00Z,2019-01-02T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Sanjay Priya,Male,1957-09-04T00:00:00Z,Bihar,Not Available,2016-12-09T00:00:00Z,2019-09-03T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,Yes,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Patna,Not Available,Not Available,Not Available
Sayed Mohammad Mahfooz Alam,Male,1947-01-02T00:00:00Z,Not Available,Not Available,2005-01-24T00:00:00Z,2009-01-02T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Arts,Not Available,Not Available,Not Available,Not Available,No,No,No
Seema Ali Khan,Female,1953-09-02T00:00:00Z,Not Available,Not Available,2006-10-09T00:00:00Z,2013-09-04T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1980,Bihar,No,Yes,No
Shailesh Kumar Sinha,Male,1952-02-07T00:00:00Z,Not Available,Not Available,2006-10-09T00:00:00Z,2014-02-07T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Science,Not Available,Not Available,1952,Bihar,No,No,No
Shivaji Pandey,Male,1959-05-08T00:00:00Z,Bihar,Bhagalpur,2011-06-20T00:00:00Z,2021-05-07T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Marwari College, Bhagalpur",Science,"T.N.B. College, Bhagalpur",Not Available,1982,Bihar,No,No,No
Shyam Kishore Sharma,Male,1952-07-07T00:00:00Z,Not Available,Not Available,2006-05-10T00:00:00Z,2014-07-06T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1979,Bihar,No,No,No
Subash Chandra Jha,Male,Not Available,Not Available,Not Available,2006-05-10T00:00:00Z,Not Available,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Sudhir Singh,Male,Not Available,Not Available,Not Available,2015-04-15T00:00:00Z,2027-12-10T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,"Vikas Vidyalaya, Ranchi","Patna College, Patna",Political Science,"Patna Law College, Patna University",Not Available,1991,Not Available,No,No,No
Surinder Sarup,Male,1938-04-21T00:00:00Z,Not Available,Not Available,1994-06-20T00:00:00Z,2000-04-21T00:00:00Z,No,No,Punjab and Haryana,Yes,Patna,1994-07-21T00:00:00Z,Himachal Pradesh,1996-04-06T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Punjab and Haryana,No,No,No
