Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Attau Masoodi,Male,1963-08-03T00:00:00Z,Not Available,Not Available,2014-02-03T00:00:00Z,2025-08-02T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Government High School Trehgam,Sri Pratap College J&K,Science,Lucknow University,1988,1989,Uttar Pradesh,No,No,No
B. Amit Sthalekar,Male,1958-12-25T00:00:00Z,Uttar Pradesh,Not Available,2011-11-21T00:00:00Z,2020-12-24T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1983,1983,Not Available,No,No,No
Bachchoo Lal,Male,1959-07-03T00:00:00Z,Not Available,Not Available,2013-01-22T00:00:00Z,2021-07-02T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1980,Not Applicable,Not Applicable,No,No,No
Bala Krishna Narayana,Male,1958-07-27T00:00:00Z,Uttar Pradesh,Not Available,2008-05-05T00:00:00Z,2020-07-26T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,ALLAHABAD UNIVERSITY,1983,1983,Uttar Pradesh,No,No,No
Balbir Singh Chauhan,Male,1949-07-02T00:00:00Z,Not Available,Not Available,1995-04-05T00:00:00Z,2008-07-15T00:00:00Z,No,No,Allahabad,Yes,Rajasthan,1997-07-17T00:00:00Z,Allahabad,2003-03-13T00:00:00Z,Not Applicable,Not Applicable,Yes,Orissa,Not Applicable,Not Applicable,Yes,2009-05-11T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Meerut University,Science,Baras Hindu University,1974,1974,Not Available,Yes,No,Yes
Barkat Zaidi,Male,1947-02-10T00:00:00Z,Uttar Pradesh,Not Available,2005-10-20T00:00:00Z,2009-02-09T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1971,Not Applicable,Not Applicable,No,Yes,No
Bhagwan Din,Male,1939-12-15T00:00:00Z,Not Available,Not Available,1996-11-19T00:00:00Z,2001-12-15T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Lucknow University,Not Available,1965,Uttar Pradesh,No,No,No
Bhanwar Singh,Male,1945-02-01T00:00:00Z,Not Available,Not Available,1999-03-26T00:00:00Z,2007-01-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1967,Not Applicable,Not Applicable,No,No,Yes
Bharat Agrawal,Male,1945-02-08T00:00:00Z,Uttar Pradesh,Not Available,2005-02-07T00:00:00Z,2007-02-07T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Agra University,SCIENCE,AGRA UNIVERSITY,1967,Not Applicable,Not Applicable,No,No,No
Bharat Bhushan,Male,1955-10-04T00:00:00Z,Uttar Pradesh,Not Available,2013-01-03T00:00:00Z,2017-10-03T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1976,Not Applicable,Not Applicable,No,No,No
Bharati Sapru,Female,1958-07-29T00:00:00Z,Uttar Pradesh,Not Available,2005-10-05T00:00:00Z,2020-07-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,ALLAHABAD UNIVERSITY,Not Available,1983,Uttar Pradesh,No,No,No
Bhupendra Kumar Rathi,Male,1941-05-25T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2003-05-24T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Agra University,Science,Agra University,1961,1962,Uttar Pradesh,No,No,No
Biswanath Somadder,Male,1963-12-15T00:00:00Z,Kolkata,Not Available,2006-06-22T00:00:00Z,2025-12-14T00:00:00Z,No,No,Calcutta,Yes,Allahabad,2019-10-17T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Meghalaya,Sikkim,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Calcutta University,Arts,Calcutta University,Not Available,1989,West Bengal,No,No,No
Brahma Nand Shukla,Male,1949-05-05T00:00:00Z,Uttar Pradesh,Not Available,2008-07-21T00:00:00Z,2011-05-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Gorakhpur University,Not Available,Gorakhpur University,1971,Not Applicable,Not Applicable,No,No,No
Brijesh Kumar Sharma,Male,1972-04-01T00:00:00Z,Uttar Pradesh,Not Available,Not Available,Not Available,Not Available,Not Available,Allahabad,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Science,Not Available,1997,Not Available,Not Available,No,No,No
Brijesh Kumar Srivastava-II,Male,1953-12-24T00:00:00Z,Uttar Pradesh,Not Available,2013-01-03T00:00:00Z,2015-12-23T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1976,Not Applicable,Not Applicable,No,No,No
Chakravarti Mishra,Male,1944-04-03T00:00:00Z,Uttar Pradesh,Not Available,2002-07-05T00:00:00Z,2006-04-02T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Allahabad University,Arts,ALLAHABAD UNIVERSITY,1965,Not Applicable,Not Applicable,No,Yes,No
Chandra Dhari Singh,Male,1969-07-12T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2031-07-11T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,Yes,No,Yes,No,Not Available,Not Available,Not Available,Delhi University,1993,1994,Not Available,No,No,No
Dantuluri Varma,Male,1949-09-05T00:00:00Z,Andhra Pradesh,Not Available,1999-05-17T00:00:00Z,2011-09-04T00:00:00Z,No,No,Andhra Pradesh,Yes,Allahabad,2010-10-28T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Sri Y.N. College,Arts,Andhra University,Not Available,1974,Not Available,No,No,Yes
Dasu Ram Azad,Male,1958-12-25T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2010-04-10T00:00:00Z,Yes,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Daya Shankar Tripathi,Male,1957-01-05T00:00:00Z,Uttar Pradesh,Not Available,2016-11-15T00:00:00Z,2019-01-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,1980,Not Applicable,Not Applicable,No,No,No
Deepak Verma,Male,1965-03-30T00:00:00Z,Uttar Pradesh,Not Available,2019-12-12T00:00:00Z,2027-03-29T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1989,1992,Uttar Pradesh,No,No,No
Dev Kant Trivedi,Male,Not Available,Not Available,Not Available,1997-02-03T00:00:00Z,2001-01-14T00:00:00Z,No,No,Allahabad,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Devendra Gupta,Male,1942-09-03T00:00:00Z,Uttar Pradesh,Not Available,2002-12-21T00:00:00Z,2004-09-02T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Allahabad University,COMMERCE,ALLAHABAD UNIVERSITY,1966,1967,Uttar Pradesh,No,Yes,No
Devendra Kumar Arora,Male,1957-06-20T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2019-06-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,Yes,No,No,No,Not Available,Not Available,Not Available,Lucknow University,1982,1983,Uttar Pradesh,No,No,Yes
Devendra Kumar Upadhyaya,Male,1965-06-16T00:00:00Z,Uttar Pradesh,Not Available,2011-11-21T00:00:00Z,2027-06-15T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Lucknow University,1991,1991,Uttar Pradesh,No,No,No
Devendra Pratap Singh,Male,1952-12-20T00:00:00Z,Uttar Pradesh,Not Available,2002-12-21T00:00:00Z,2014-12-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,Arts,"A.P.S. University, Rewa",1976,1976,Uttar Pradesh,No,No,No
Devi Prasad Singh,Male,1953-01-20T00:00:00Z,Uttar Pradesh,Not Available,2003-12-21T00:00:00Z,2015-01-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Avadh University,Not Available,Avadh University,1976,1976,Not Available,No,No,No
Dhani Ram Chaudhary,Male,1941-07-24T00:00:00Z,Not Available,Not Available,1999-03-26T00:00:00Z,2003-07-23T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Dharam Veer Sharma,Male,1948-10-02T00:00:00Z,Uttar Pradesh,Not Available,2005-10-20T00:00:00Z,2010-10-01T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Arts,Not Available,1970,Not Applicable,Not Applicable,No,No,No
Dharnidhar Jha,Male,1953-09-07T00:00:00Z,Bihar,Not Available,2006-11-06T00:00:00Z,2015-09-06T00:00:00Z,No,No,Patna,Yes,Allahabad,2011-12-09T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Dilip Gupta,Male,1956-06-07T00:00:00Z,Uttar Pradesh,Not Available,2004-01-07T00:00:00Z,2018-06-06T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,SCIENCE,ALLAHABAD UNIVERSIRTY,1981,1981,Uttar Pradesh,No,No,No
Dilip Kumar Seth,Male,1943-11-24T00:00:00Z,Not Available,Not Available,1994-12-19T00:00:00Z,2005-11-23T00:00:00Z,No,No,Calcutta,Yes,Allahabad,1995-01-09T00:00:00Z,Calcutta,2000-08-04T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1968,Not Available,No,Yes,No
Dinesh Gupta,Male,1953-07-28T00:00:00Z,Uttar Pradesh,Not Available,2011-09-05T00:00:00Z,2015-07-27T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Agra University,1978,1979,Not Available,No,No,No
Dinesh Kumar Singh,Male,1966-08-18T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2028-08-17T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1992,1993,Uttar Pradesh,No,No,Yes
Dinesh Kumar Singh I,Male,1959-06-24T00:00:00Z,Uttar Pradesh,Not Available,2017-07-07T00:00:00Z,2021-06-23T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Lucknow University,1982,Not Applicable,Not Applicable,No,No,No
Dinesh Maheshwari,Male,1958-05-15T00:00:00Z,Rajasthan,Not Available,2004-09-02T00:00:00Z,2023-05-14T00:00:00Z,No,No,Rajasthan,Yes,Allahabad,2014-07-19T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Meghalaya,Karnataka,Not Applicable,Yes,2019-01-18T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"Maharaja's College, University of Rajasthan, Jaipur",Science  (Physics),Jodhpur University,1980,1981,Rajasthan,No,No,No
Dinesh Pathak,Male,1972-01-07T00:00:00Z,Not Available,Not Available,2019-12-12T00:00:00Z,2034-01-06T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1994,Not Available,No,No,No
Faiz Alam Khan,Male,1963-01-26T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2025-01-25T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1986,Not Applicable,Not Applicable,No,No,No
Gandikota Sri Devi,Female,1960-10-10T00:00:00Z,Uttar Pradesh,Not Available,2018-11-22T00:00:00Z,2022-10-09T00:00:00Z,No,No,Allahabad,Yes,Telangana,2019-05-14T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,Yes,Not Available,Not Available,Not Available,Not Available,1986,Not Available,Not Available,No,No,No
Ganga Prasad Srivastava,Male,1946-02-01T00:00:00Z,Uttar Pradesh,Not Available,2005-02-07T00:00:00Z,2008-01-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Allahabad University,Arts,Allahabad University,1967,Not Applicable,Not Applicable,No,Yes,No
Gautam Chowdhary,Male,1964-11-09T00:00:00Z,Not Available,Not Available,2019-12-12T00:00:00Z,2026-11-08T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,Arts,Allahabad University,1989,1993,Uttar Pradesh,No,No,No
Ghanshyam Dass,Male,1942-08-07T00:00:00Z,Uttar Pradesh,Not Available,2002-12-21T00:00:00Z,2004-08-06T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Agra University,Not Available,AGRA UNIVERSITY,1966,Not Applicable,Not Applicable,No,Yes,No
Gopal Gupta,Male,1943-11-11T00:00:00Z,Uttar Pradesh,Not Available,2002-07-05T00:00:00Z,2005-11-10T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Lucknow University,Arts,LUCKNOW UNIVERSITY,1963,Not Applicable,Not Applicable,No,No,No
Harsh Kumar,Male,1958-03-30T00:00:00Z,Uttar Pradesh,Not Available,2014-02-03T00:00:00Z,2020-03-29T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,1979,1980,Uttar Pradesh,No,No,No
Het Singh Yadav,Male,1952-12-01T00:00:00Z,Uttar Pradesh,Not Available,2012-04-17T00:00:00Z,2014-11-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Agra University,1976,1977,Uttar Pradesh,No,No,No
Huluvadi G Ramesh,Male,1957-05-20T00:00:00Z,Karnataka,Not Available,2003-09-08T00:00:00Z,2019-05-19T00:00:00Z,No,No,Karnataka,Yes,Allahabad,2015-02-16T00:00:00Z,Madras,2016-04-11T00:00:00Z,Madhya Pradesh,2018-11-15T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1981,Karnantaka,No,No,Yes
I. P. Vasishtha,Male,Not Available,Not Available,Not Available,1994-06-20T00:00:00Z,Not Available,Not Available,Not Available,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Ifaqat Khan,Male,1957-05-25T00:00:00Z,Uttar Pradesh,Not Available,2017-07-07T00:00:00Z,2019-05-24T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Aligarh Muslim University,1978,Not Applicable,Not Applicable,No,No,Yes
Ikram-ul-Bari,Male,Not Available,Not Available,Not Available,1999-02-05T00:00:00Z,2001-02-16T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Imtiyaz Murtaza,Male,1953-03-02T00:00:00Z,Uttar Pradesh,Not Available,2001-11-12T00:00:00Z,2015-03-01T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,Not Available,ALLAHABAD UNIVERSITY,1980,1980,Uttar Pradesh,No,No,No
Irshad Ali,Male,1964-12-12T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2026-12-11T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1988,1989,Uttar Pradesh,No,No,No
Ishrat Masroor Quddusi,Male,1950-06-18T00:00:00Z,Not Available,Not Available,1995-04-18T00:00:00Z,2012-06-17T00:00:00Z,No,No,Allahabad,Yes,Orissa,2004-12-06T00:00:00Z,Chhattisgarh,2010-03-26T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1976,Uttar Pradesh,No,No,No
Jag Mohan Paliwal,Male,1946-01-01T00:00:00Z,Uttar Pradesh,Not Available,2005-02-07T00:00:00Z,2007-12-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Allahabad University,Arts,ALLAHABAD UNIVERSITY,1968,Not Applicable,Not Applicable,No,No,No
Jagdish Bhalla,Male,1948-11-01T00:00:00Z,Not Available,Not Available,1995-04-05T00:00:00Z,2010-11-01T00:00:00Z,No,No,Allahabad,Yes,Chhatisgarh,2007-05-18T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Himachal Pradesh,Rajasthan,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,1968,1971,Uttar Pradesh,No,No,No
