Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Maroti Ganpati Gaikwad,Male,1945-10-24T00:00:00Z,Not Available,Not Available,2003-08-29T00:00:00Z,2007-10-24T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Maharashtra & Goa,No,No,No
N. B. SURYAWANSHI,Male,1966-05-30T00:00:00Z,Not Available,Not Available,2019-08-23T00:00:00Z,2028-05-29T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,Yes,"Jai Hind High School, Dhule",Not Available,Not Available,"Symbiosis Law College, Pune",Not Available,1988,Not Available,No,No,No
N. J. JAMADAR,Male,1972-09-22T00:00:00Z,Not Available,Not Available,2018-10-11T00:00:00Z,2034-09-21T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,"Shri Shahaji High School, Akkalkot, Dist. Solapur, D.A.V. Dayanand Law College, Solapur",Not Available,Science,Not Available,Not Available,1994,Maharastra & Goa,No,No,No
Naresh Harishchandra Patil,Male,1957-04-07T00:00:00Z,Not Available,Not Available,2001-10-01T00:00:00Z,2009-04-06T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Bombay,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,"GLC, Mumbai",1979,1980,Maharashtra & Goa,No,No,No
Neelkanth Vishwnath Dabholkar,Male,1947-05-23T00:00:00Z,Maharashtra,Not Available,1999-09-27T00:00:00Z,2009-05-23T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Tilaknagar, Ahmednagar",Pune University,Science,"I.L.S Law College, Pune",1972,Not Applicable,Not Applicable,No,No,No
Nishita Nirmal Mhatre,Female,1955-09-20T00:00:00Z,Not Available,Not Available,2001-03-28T00:00:00Z,2017-09-19T00:00:00Z,No,No,Bombay,Yes,Calcutta,2011-12-27T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,"St.Mary's School, Pune",Sophia College,Microbiology,"GLC, Mumbai",Not Available,1978,Maharashtra & Goa,No,No,No
NITIN JAMDAR,Male,1964-01-10T00:00:00Z,Not Available,Not Available,2012-01-23T00:00:00Z,2026-01-09T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,University of Mumbai,Commerce,University of Mumbai,Not Available,1989,Not Available,No,No,No
Nitin R. Borkar,Male,1971-08-02T00:00:00Z,Not Available,Not Available,2019-12-05T00:00:00Z,2033-08-01T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,Yes,Yes,No,No,No,No,No,No,Yes,Gondia,"Dr. Babasaheb Ambedkar College of Law, Nagpur",Not Available,Not Available,Not Available,1995,Maharastra & Goa,No,No,No
NITIN W. SAMBRE,Male,1967-12-19T00:00:00Z,Maharashtra,Not Available,2014-01-06T00:00:00Z,2029-12-18T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Somalwar High School and Shivaji Science College,Not Available,Commerce,"University College of Law, Nagpur",Not Available,1992,Not Available,No,No,No
P. D. NAIK,Male,1962-04-30T00:00:00Z,Goa,Not Available,2016-03-17T00:00:00Z,2024-04-29T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,"St.Xavier's College, Goa",Arts,"Siddharth Law College, Mumbai",1986,1986,Not Available,No,No,Yes
P. V. GANEDIWALA,Female,1969-03-11T00:00:00Z,Not Available,Not Available,2019-02-13T00:00:00Z,2031-03-10T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1992,Not Available,No,Yes,Yes
Pradeep Bhadrayulal Majumdar,Male,1950-09-09T00:00:00Z,Not Available,Not Available,1999-09-17T00:00:00Z,2012-09-08T00:00:00Z,No,No,Gujarat,Yes,Rajasthan,2007-04-10T00:00:00Z,Bombay,2008-04-25T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,M.S University Baroda,Commerce,M.S University Baroda,Not Available,1974,Gujarat,No,No,No
Pradeep Ramcgandra Borkar,Male,1948-08-01T00:00:00Z,Not Available,Not Available,2006-09-08T00:00:00Z,2010-07-31T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Kolhapur,Not Available,Not Available,"Shahaji Law Clg,Kolhapur",Not Available,Not Available,Not Available,No,No,Yes
Pramod Shantaram Brahme,Male,1945-03-27T00:00:00Z,Not Available,Not Available,1999-09-27T00:00:00Z,2007-03-27T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1968,Maharashtra & Goa,No,No,No
PRASANNA BHALACHANDRA VARALE,Male,1962-06-23T00:00:00Z,Karnataka,Not Available,2008-07-18T00:00:00Z,2024-06-22T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Dr.Babasaheb Ambedkar Marathwada University,Arts,Dr.Babasaheb Ambedkar Marathwada University,Not Available,1985,Maharashtra & Goa,No,No,No
Prasannakumar Vinayak Kakade,Male,1946-03-17T00:00:00Z,Not Available,Not Available,1999-12-23T00:00:00Z,2008-03-17T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Maharashtra & Goa,No,No,No
Pratibha Upasani,Female,1940-10-29T00:00:00Z,Not Available,Not Available,1996-03-11T00:00:00Z,2002-10-29T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Maharashtra & Goa,No,No,Yes
PRITHVIRAJ K. CHAVAN,Male,1963-02-22T00:00:00Z,Not Available,Not Available,2017-06-05T00:00:00Z,2025-02-21T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Not Available,"Shivaji University, Kolhapur",Science (Zoology),Nagpur University,1987,1987,Not Available,No,No,No
Purushottam Bapurao Gaikwad,Male,1944-07-08T00:00:00Z,Not Available,Not Available,2002-12-23T00:00:00Z,2006-07-08T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1970,Maharashtra & Goa,No,No,No
R. G. AVACHAT,Male,1964-03-15T00:00:00Z,Not Available,Not Available,2018-10-11T00:00:00Z,2026-03-14T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,"Shirur (Ghodnadi), District Pune",Not Available,Commerce,"I.L.S. Law College, Pune",1987,1987,Maharastra & Goa,No,No,No
R. I. CHAGLA,Male,1969-10-22T00:00:00Z,Maharashtra,Not Available,2017-06-05T00:00:00Z,2031-10-21T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,"H.R. College of Commerce and Economics, Mumbai University",Commerce & Arts,University of Cambridge - Downing College,1993,1993,Maharashtra & Goa,Yes,No,No
R.G.Deshpande,Male,1941-08-08T00:00:00Z,Not Available,Not Available,1996-04-15T00:00:00Z,2003-08-08T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1969,Maharashtra & Goa,No,No,No
Rajan Jodhraj Kochar,Male,1941-10-21T00:00:00Z,Not Available,Not Available,1997-12-05T00:00:00Z,2003-10-21T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1969,Maharashtra & Goa,No,No,Yes
Rajiv Shyamrao Mohite,Male,1956-12-06T00:00:00Z,Not Available,Not Available,2001-10-12T00:00:00Z,Not Available,Not Available,Not Available,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,King Georges Schoo;,K.J.Somaiya College,Science,"GLC, Mumbai",Not Available,1978,Maharashtra & Goa,No,No,No
Rajneet Kumar Batta,Male,1941-09-03T00:00:00Z,Not Available,Not Available,1995-12-05T00:00:00Z,2021-09-03T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1966,Maharashtra & Goa,No,No,Yes
RAMESH DEOKINANDAN DHANUKA,Male,1961-05-31T00:00:00Z,Maharastra,Not Available,2012-01-23T00:00:00Z,2023-05-30T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,University of Bombay,Commerce,University of Bombay,1985,1985,Maharashtra & Goa,No,No,No
Ranjana Prakash Desai,Female,1949-10-30T00:00:00Z,Not Available,Not Available,1996-04-15T00:00:00Z,2014-10-29T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Yes,2011-09-13T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,"Elphinstone, Bombay",Economics & Politics,"GLC, Mumbai",1973,1973,Maharashtra & Goa,No,No,No
RAVINDRA V. GHUGE,Male,1966-07-09T00:00:00Z,Not Available,Not Available,2013-06-21T00:00:00Z,2028-07-08T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,Saint Xavier's High School Kolhapur,Not Available,Integrated Law,"Chh.Shahaji Law College, Kolhapur & M.P.Law College, Aurangabad",Not Available,1990,Not Available,No,No,No
REVATI MOHITE DERE,Female,1965-04-17T00:00:00Z,Not Available,Not Available,2013-06-21T00:00:00Z,2027-04-16T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,"St. Joseph's High School, Pashan, Pune; Ferguson College (Arts), Pune",Not Available,Integrated Law,"Symbiosis Law College, Pune",Not Available,1988,Not Available,Yes,No,Yes
RMS KHANDEPARKAR,Male,1946-08-15T00:00:00Z,Not Available,Not Available,1996-04-12T00:00:00Z,2008-08-15T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1973,Maharashtra & Goa,No,No,No
Rohit Baban Deo,Male,1963-12-05T00:00:00Z,Not Available,Not Available,2017-06-05T00:00:00Z,2025-12-04T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1986,Maharastra & Goa,No,No,No
S. D. KULKARNI,Male,1960-11-02T00:00:00Z,Not Available,Not Available,2020-01-14T00:00:00Z,2022-11-01T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,"G.A. College of Commerce, Sangli",Commerce,"N.S. Law College, Sangli",1984,1985,Maharastra & Goa,No,No,Yes
S. M. MODAK,Male,1965-11-13T00:00:00Z,Maharashtra,Not Available,2018-10-11T00:00:00Z,2027-11-12T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,V.P. M's Bedekar College of Commerce,Commerce,Thane Law College,1989,1989,Not Available,No,No,No
S. P. TAVADE,Male,1960-03-05T00:00:00Z,Not Available,Not Available,2019-12-05T00:00:00Z,2022-03-04T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Commerce,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
S. V. KOTWAL,Male,1968-04-13T00:00:00Z,Gujarat,Not Available,2017-06-05T00:00:00Z,2030-04-12T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Dhule,Pune University,Engineering,"Siddharth Law College, Mumbai",Not Available,1992,Maharashtra & Goa,No,No,No
S.B. DESHMUKH,Male,1951-06-22T00:00:00Z,Maharashtra,Not Available,2003-06-17T00:00:00Z,2013-06-21T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Mandavgan,New Law College,Arts,Pune University,1978,1979,Maharashtra & Goa,No,Yes,No
S.B. SHUKRE,Male,1961-10-25T00:00:00Z,Not Available,Not Available,2013-05-13T00:00:00Z,2023-10-24T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Pune University,Commerce,"Dr. Punjabrao Deshmukh Law College, Amravati",1983,Not Available,Maharashtra & Goa,No,No,Yes
S.B.MHASE,Male,1947-10-28T00:00:00Z,Not Available,Not Available,1996-04-15T00:00:00Z,2009-10-28T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1971,Maharashtra & Goa,No,No,No
S.C. GUPTE,Male,1959-06-30T00:00:00Z,Not Available,Not Available,2013-06-21T00:00:00Z,2021-06-29T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Chembur High School,"Ruia College, Mumbai",Not Available,"New Law College, Mumbai",1981,1981,Maharashtra & Goa,No,Yes,No
S.C.MALTE,Male,NA,Not Available,Not Available,1994-10-06T00:00:00Z,Not Available,No,No,Bombay,Yes,Punjab and Haryana,1994-11-01T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1960,Not Available,No,Yes,Yes
S.P. DESHMUKH,Male,1959-09-28T00:00:00Z,Not Available,Not Available,2012-01-23T00:00:00Z,2021-09-27T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Not Available,Marathwada University,Science,Bombay University,Not Available,1986,Maharastra & Goa,No,No,No
S.Radhakrishnan,Male,1946-12-25T00:00:00Z,Not Available,Not Available,1996-04-15T00:00:00Z,2008-12-25T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1971,Maharashtra & Goa,No,No,Yes
S.S.PARKAR,Male,1943-10-01T00:00:00Z,Not Available,Not Available,1996-04-15T00:00:00Z,2005-10-01T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Maharashtra & Goa,No,No,Yes
SADHANA S. JADHAV,Female,1960-06-14T00:00:00Z,Not Available,Not Available,2012-01-23T00:00:00Z,2022-06-13T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,"St. Joseph's High school, Solapur and St. Anne's High School, Pune","Fergusson College, Pune",Arts (Political Science),"Symbiosis College, Pune",Not Available,Not Available,Not Available,No,Yes,Yes
Sakharam Gopalrao Mahajan,Male,1942-11-02T00:00:00Z,Not Available,Not Available,1999-09-27T00:00:00Z,2004-11-02T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1967,Maharashtra & Goa,No,No,No
SAMBHAJI SHIWAJI SHINDE,Male,1960-08-02T00:00:00Z,Not Available,Not Available,2008-03-11T00:00:00Z,2022-08-01T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,"Dr. Babasaheb Ambedkar Marathwada University, Aurangabad",Not Available,1987,Maharashtra & Goa,Yes,No,Yes
"Sandeep Kashinath Shinde,",Male,1961-01-17T00:00:00Z,Not Available,Not Available,2017-06-05T00:00:00Z,2023-01-16T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1984,Maharastra & Goa,No,No,Yes
SANJAY VIJAYKUMAR GANGAPURWALA,Male,1962-05-24T00:00:00Z,Not Available,Not Available,2010-03-13T00:00:00Z,2024-05-23T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Applicable,Commerce,Not Applicable,Not Available,1985,Maharashtra & Goa,No,No,No
SHAHRUKH JIMI KATHAWALLA,Male,1960-03-24T00:00:00Z,Not Available,Not Available,2008-07-18T00:00:00Z,2022-03-23T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Wilson College,Arts,Government Law College,1985,1985,Maharashtra & Goa,No,No,No
Sharad Arvind Bobde,Male,1956-04-24T00:00:00Z,Maharashtra,Not Available,2000-03-29T00:00:00Z,2021-04-23T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Madhya Pradesh,Not Applicable,Not Applicable,Yes,2013-04-12T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,"S.F.S. School, Nagpur","S.F.S College, Nagpur",Arts,Nagpur University,1978,1978,Maharashtra & Goa,No,No,No
Shiavax Jal Vazifdar,Male,1956-05-04T00:00:00Z,Not Available,Not Available,2001-01-22T00:00:00Z,2018-05-03T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Punjab and Haryana,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Rishi Valley School,St. Xaviers Bombay,Not Available,Hinduja Law College,Not Available,1980,Maharashtra & Goa,No,No,No
Shrikant Raghunath Sathe,Male,1945-12-01T00:00:00Z,Not Available,Not Available,2003-08-29T00:00:00Z,2007-12-01T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1970,Maharashtra & Goa,No,No,No
Shrridhar Tryambak Kharche,Male,1994-01-03T00:00:00Z,Not Available,Not Available,2002-10-03T00:00:00Z,2006-01-03T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1972,Maharashtra & Goa,No,No,No
SP KULKARNI,Male,1939-09-09T00:00:00Z,Not Available,Not Available,1995-12-05T00:00:00Z,2001-09-09T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1964,Maharashtra & Goa,No,No,No
Sudhakar Dattatray Gundewar,Male,1941-01-02T00:00:00Z,Not Available,Not Available,1997-06-09T00:00:00Z,2003-01-02T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Maharashtra & Goa,No,No,No
