Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Krishnaiyer Ramakrishnan,Male,1955-10-09T00:00:00Z,kerala,Tellicherry,2013-01-28T00:00:00Z,2017-10-08T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,Yes,No,No,No,Yes,Not Available,"A.M.Jain College, Meenambakkom, Chennai",Science,Government Law College Calicut,1979,1979,Kerala,No,No,No
Krishnan Chandran,Male,1963-04-25T00:00:00Z,kerala,Not Available,2011-11-08T00:00:00Z,2025-04-24T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Kerala Law Academy,Science,"Kerala Law Academy College, Thiruvananthapuram",1991,1991,Kerala,No,No,No
Kunjupillai Harilal,Male,1958-05-28T00:00:00Z,kerala,Kayamkulam,2011-11-08T00:00:00Z,2020-05-27T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"MSM College, Kayamkulam, Alappuzha",Arts,"Kerala Law Academy Law College, Thiruvananthapuram",1985,1986,Kerala,No,No,No
Kurian Joseph,Male,1953-11-30T00:00:00Z,kerala,Not Available,2000-07-12T00:00:00Z,2018-11-30T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Himachal Pradesh,Not Available,Not Available,Yes,2013-03-08T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,"St. Sebastian's High School, Kanjoor","Sree Sankara College, Kalady",Arts,"Kerala Law Academy Law College, Thiruvananthapuram",1979,1979,Kerala,No,No,No
Lekshmikutty,Female,Not Available,Not Available,Not Available,2000-07-12T00:00:00Z,Not Available,Not Available,Not Available,Kerala,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
M. C. Hari Rani,Female,1949-10-26T00:00:00Z,Kerala,Not Available,2008-05-02T00:00:00Z,2011-10-26T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,1973,Not Available,Kerala,No,No,No
M. N. Krishnan,Male,1949-02-10T00:00:00Z,Kerala,Not Available,2004-10-28T00:00:00Z,2011-02-10T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Science,Not Available,1973,1973,Not Available,No,No,No
M. R. Hariharan Nair,Male,1941-09-21T00:00:00Z,Kerala,Muttakkad in Trivanum District,1999-03-15T00:00:00Z,2003-05-11T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Mahatma Gandhi College Trivanum,Science,"Govt. Law College, Trivanum",1967,1967,Kerala,No,Yes,No
M. Ramachandran,Male,1945-03-20T00:00:00Z,Kerala,Not Available,2000-07-12T00:00:00Z,2007-02-07T00:00:00Z,No,No,Kerala,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1967,Not Available,Not Available,Not Available,Not Available,Not Available
Madathiparambil Lonappan Joseph Francis,Male,1952-05-10T00:00:00Z,Kerala,Not Available,2009-02-06T00:00:00Z,2014-05-10T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,1976,1975,Kerala,No,No,No
Manjula Chellur,Female,1955-12-05T00:00:00Z,Karnataka,"Bellary, Mysore",2000-02-21T00:00:00Z,2017-12-04T00:00:00Z,No,No,Karnataka,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Kerala,Calcutta,Bombay,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,"Allum Sunmangalamma Women's College, Bellary",Arts,"Renukacharya Law College, Bangalore",1977,1978,Karnataka,No,No,Yes
Mary Joseph,Female,1962-06-02T00:00:00Z,Kerala,Ernakulam,2015-04-10T00:00:00Z,2024-06-01T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,Yes,No,No,No,No,St. Teresa's Convent Girls High School,SH College Thevara,Not Available,"Maharaja's Government Law College, Ernakulam.",1985,1986,Kerala,No,No,Yes
Mohan Shantanagoudar,Male,1958-05-05T00:00:00Z,Karnataka,"Chikkerur, Haveri",2003-05-12T00:00:00Z,2021-04-25T00:00:00Z,Yes,No,Karnataka,Yes,Kerala,2016-08-01T00:00:00Z,Not Available,Not Applicable,Not Available,Not Applicable,Yes,Kerala,Not Available,Not Available,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,BSc,"University Law College, Karnataka University, Dharwad",1980,1980,Karnataka,No,No,No
Mudalikulam Raman Anitha,Female,1961-05-31T00:00:00Z,Kerala,Kuzhikkattussery.,2020-03-06T00:00:00Z,Not Available,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,"St.Joseph's College, Irinjalakuda",Not Available,Government Law College Ernakulam,Not Available,Not Available,Not Available,No,No,No
Murali Purushothaman,Male,1967-07-31T00:00:00Z,Kerala,Not Available,2021-02-25T00:00:00Z,Not Available,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,"Government Law College, Ernakulam",1991,1991,Kerala,No,No,No
N. Nagaresh,Male,1964-04-01T00:00:00Z,Kerala,Not Available,2018-11-05T00:00:00Z,2026-03-31T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Bombay University,1989,1989,Kerala,No,No,No
Narayana Pisharadi,Male,1959-12-26T00:00:00Z,kerala,North Paravur,2017-11-30T00:00:00Z,2021-12-25T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Sree Narayana High School,"Union Christian College, Aluva",Not Available,"Government Law College, Ernakulam",1981,Not Available,Not Available,No,No,No
Narchi Kundil Balakrishnan,Male,1952-06-08T00:00:00Z,Kerala,"Udma in Hosdurg Taluq, Kasargod",2010-12-10T00:00:00Z,2014-06-07T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,"St. Thomas High School, Keezhillam","Nirmala College, Muvattupuzha",Science,"Government Law College, Ernakulam.",1975,1975,Kerala,No,No,No
Navaniti Prasad Singh,Male,1955-11-06T00:00:00Z,Madhya Pradesh,Not Available,2006-03-06T00:00:00Z,2017-11-05T00:00:00Z,No,No,Patna,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Kerala,Not Available,Not Available,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,Yes,No,No,"Scindhia School, Gwalior",Not Available,Physics,Delhi University,1980,1980,Bihar,No,No,No
Nelavoy Dhinakar,Male,1944-06-10T00:00:00Z,Not Available,Not Available,1994-10-17T00:00:00Z,2006-06-10T00:00:00Z,No,No,Madras,Yes,Kerala,1994-11-30T00:00:00Z,Madras,1999-03-05T00:00:00Z,Not Available,Not Applicable,Yes,Jharkhand,Not Available,Not Available,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1968,Tamilnadu and Puducherry,No,No,No
P. Somarajan,Male,1962-07-14T00:00:00Z,Kerala,Kollam,2016-10-05T00:00:00Z,2024-07-13T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,"V.V.H.S.School,",S.N.College Kollam,Science,"Government Law College, Thiruvananthapuram",1988,1988,Kerala,No,No,No
Padmaraj Balakrishnan Nair Suresh Kumar,Male,1963-06-30T00:00:00Z,Kerala,Kollam,2014-05-21T00:00:00Z,2025-06-29T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,"St. Aloysius High School, Kollam","Sree Narayana College, Kollam,",Science,"KGF Law College,",1987,1987,Kerala,No,Yes,No
Padoor Natufildeom Ravindran,Male,1956-05-29T00:00:00Z,Kerala,Alathur in Palakkad District,2007-12-13T00:00:00Z,2018-05-28T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"Government Victoria College, Palakkad",Science,"Government Law College, Ernakulam",1979,1979,Kerala,No,No,No
Pannipuzhayil Rajan,Male,1957-05-08T00:00:00Z,Kerala,Edayaranmula in Pathanamthitta district.,2013-01-28T00:00:00Z,2019-05-07T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,Yes,No,Yes,No,No,"A.M.M.H.S., Edayaranmula","St. Thomas College, Kozhanchery",Arts,"Govt. Law College, Calicut",1985,1987,Kerala,No,No,Yes
Parameswaran Bhavadasan,Male,1957-11-07T00:00:00Z,Not Available,Not Available,2009-02-06T00:00:00Z,2016-04-02T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Science,"Government Law College, Ernakulam",1981,1981,Kerala,No,No,No
Parappillil Ramakrishnan Nair Ramachandra Menon,Male,1959-06-01T00:00:00Z,Kerala,Not Available,2009-01-05T00:00:00Z,2021-05-31T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Chhattisgarh,Not Available,Not Available,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,"Government Law College, Ernakulam",Not Available,1983,Kerala,No,Yes,Yes
Periya Veedu Quadir Meeran Barkath Ali,Male,1950-05-06T00:00:00Z,Kerala,Not Available,2009-05-21T00:00:00Z,2012-05-05T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,1973,1974,Kerala,No,No,No
Pius Chakkalayil Kuriakose,Male,1951-10-02T00:00:00Z,Kerala,Trippunithura,2002-09-09T00:00:00Z,2013-10-01T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Sikkim,Not Available,Not Available,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Science,"Maharajas Law College, Ernakulam",1974,1974,Kerala,No,No,No
Pokkath Asha,Female,1959-05-31T00:00:00Z,Kerala,Not Available,2014-05-21T00:00:00Z,2021-05-30T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"Vimala College, Thrissur.",Science,"Government Law College, Ernakulam .",1982,1983,Kerala,No,No,No
Pulleri Vadhyarillath Kunhikrishnan,Male,1967-05-22T00:00:00Z,Kerala,Payyannur,2020-02-13T00:00:00Z,2029-05-21T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,"Government High School,",Not Available,Not Available,"Kerala Law Academy, Law College",1989,1989,Kerala,No,No,No
Pullukatte Sanku Gopinathan,Male,1951-03-16T00:00:00Z,Kerala,Not Available,2009-02-06T00:00:00Z,2013-03-15T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,1975,1975,Kerala,No,No,No
Puthucode Ramaswamy Raman,Male,1948-05-14T00:00:00Z,Kerala,Not Available,2001-09-07T00:00:00Z,2010-05-13T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Not Available,1971,1971,Kerala,No,No,No
Puttekadan Ubaid,Male,1957-09-19T00:00:00Z,Kerala,Not Available,2014-01-01T00:00:00Z,2019-09-19T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,"Farook College, Kozhikode",Arts,"Government Law College, Kozhikode",1981,1982,Kerala,No,No,No
Raghavan Basant,Male,1950-05-05T00:00:00Z,Kerala,Not Available,2002-09-09T00:00:00Z,2012-05-05T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,"Malabar Christian College High School, Calicut","Malabar Christian College, Calicut",Science,"Govt. Law College, Calicut.",1973,1973,Kerala,No,No,No
Raja Valsala,Male,1967-05-28T00:00:00Z,Kerala,Kollam,2015-04-10T00:00:00Z,2029-05-27T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Aloysious High School,T.K.M College of Engineering,Civil Engineering,"Law Academy Law College, Thiruvanathapuram.",1994,1994,Kerala,No,No,No
Rajiv Gupta,Male,1950-10-10T00:00:00Z,Madhya Pradesh,Gwalior,1994-09-27T00:00:00Z,2012-10-09T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Kerala,Uttarakhand,Chhattisgarh,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Jiwaji University, Gwalior",Not Available,"Jiwaji University, Gwalior",1973,1973,Madhya Pradesh,No,No,No
S. Manikumar,Male,1961-04-24T00:00:00Z,Tamil Nadu,Chennai,2006-07-31T00:00:00Z,2023-04-23T00:00:00Z,No,No,Madras,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Kerala,Not Available,Not Available,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,Yes,Not Available,Ramakrishna Mission Vivekananda College,Chemistry,.Ambedkar Law College,1983,1983,Tamilnadu and Puducherry,No,No,No
S. R. Bannurmath,Male,1948-01-23T00:00:00Z,Karnataka,Dharwad,1997-06-11T00:00:00Z,2010-01-22T00:00:00Z,No,No,Karnataka,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Kerala,Not Available,Not Available,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,"Raja Lakhamgouda Law College, Belgaum",1973,1973,Karnataka,No,No,No
Sarasa Bhatti,Male,1962-05-06T00:00:00Z,Andhra Pradesh,Madanapalle,2013-04-12T00:00:00Z,2024-05-05T00:00:00Z,No,No,Kerala,Yes,Kerala,2019-03-19T00:00:00Z,Not Available,Not Applicable,Not Available,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Giri Rao Theosophical High School,"Beasant Theosophical College,",Commerce,Jagadguru Renukacharya College,1987,1987,Andhra Pradesh,No,No,No
Sasidharan Nambiar,Male,1951-01-03T00:00:00Z,Kerala,Not Available,2004-10-28T00:00:00Z,2013-01-02T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Science,Not Available,1975,1975,Kerala,No,No,No
Sathish Ninan,Male,1968-04-01T00:00:00Z,Kerala,Thiruvalla,2016-10-05T00:00:00Z,2030-03-31T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,"Government Law College, Trivanum",1990,1990,Kerala,No,no,Yes
Shaji Paul Chaly,Male,1961-05-29T00:00:00Z,Kerala,Mulamthuruthi,2015-04-10T00:00:00Z,2023-05-28T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,S.R.V Model High School,"Maharaja's College, Ernakulam",Political Science,"Maharaja's Government Law College, Ernakulam.",1985,1986,Kerala,No,No,No
Siri Jagan,Male,1952-01-22T00:00:00Z,Kerala,"Mayyanad Village , Kollam District",2005-02-10T00:00:00Z,2014-01-22T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,"High School, Mayyanad","SN College ,Kollam",Science,"Govt Law College, Thiruvananthapuram",1974,1974,Kerala,No,No,Yes
Soudamini Amma Sankara Narayana Pilla Satheesachandran,Male,1952-03-03T00:00:00Z,Kerala,Not Available,2009-02-06T00:00:00Z,2014-03-03T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,"University College , Thiruvananthapuram",Arts,"Kerala Law Academy Law College, Thiruvananthapuram",1979,1981,Kerala,No,Yes,No
Sunil Thomas,Male,1960-05-10T00:00:00Z,Kerala,Tripunithara,2015-04-10T00:00:00Z,2022-05-09T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,"Rajagiri High School, Kalamassery","St.Albert's College, Ernakulam",Science,"Maharaja's Government Law College, Ernakulam",1983,1983,Kerala,No,No,Yes
Surendra Kuriakose,Male,1957-03-01T00:00:00Z,Kerala,Not Available,2009-01-05T00:00:00Z,2019-02-28T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,"University College of Law, Dharwad",1980,1980,Kerala,No,No,Yes
T. R. Ramachandran Nair,Male,1953-09-05T00:00:00Z,Kerala,Not Available,2007-01-30T00:00:00Z,2015-09-05T00:00:00Z,No,No,Kerala,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,"Govt.Law College, Thiruvananthapuram",1977,1977,Kerala,No,No,No
T. V. Anilkumar,Male,1959-05-25T00:00:00Z,Kerala,"Valiyavila, Thiruvananthapuram",2018-11-05T00:00:00Z,2021-05-24T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,"Government Law College, Thiruvananthapuram",Not Available,1983,Kerala,No,No,No
Thirumuppath Raghavan Ravi,Male,1965-03-02T00:00:00Z,Kerala,Not Available,2020-03-06T00:00:00Z,2027-03-01T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,PSG College of Arts and Science,Commerce,"Government Law College, Kozhikode",1988,1989,Kerala,No,No,No
Thomas Joseph,Male,1952-07-19T00:00:00Z,Kerala,Thellakom in Kottayam District,2008-08-14T00:00:00Z,2014-07-19T00:00:00Z,No,No,Kerala,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,"K.E College , Manannam",English Literature,"Law Academy Law College, Thiruvananthapuram",1975,1975,Kerala,No,No,No
Thottathil Bhaskaran Nair Radhakrishnan,Male,1958-04-02T00:00:00Z,Kerala,Not Available,2004-10-14T00:00:00Z,2021-04-28T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Chhattisgarh,Telangana,Calcutta,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,"Arya Central School, Thiruvananthapuram",Fatima Matha National College,Science,K.G.F. Law College,1983,1983,Kerala,No,No,No
V. G. Arun,Male,1964-01-25T00:00:00Z,Kerala,Not Available,2018-11-05T00:00:00Z,2026-01-24T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Not Available,"Baselius College, Kottayam",Not Available,"Kerala Law Academy, Thiruvananthapuram",1988,1989,Kerala,No,No,No
V. Shircy,Female,1960-05-31T00:00:00Z,Kerala,Not Available,2016-10-05T00:00:00Z,2022-05-30T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,St. Teresa's College,Commerce,"Government Law College, Ernakulam",1984,1984,Kerala,No,No,No
Vadakkedath Ramkumar,Male,1950-05-07T00:00:00Z,Kerala,Not Available,2004-10-14T00:00:00Z,2012-05-07T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,1978,1979,Kerala,No,No,No
Vaidyanathan Chitambaresh,Male,1957-11-07T00:00:00Z,Kerala,Not Available,2011-11-08T00:00:00Z,2019-11-06T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Physics,"Government Law College, Thiruvananthapuram",1981,1981,Kerala,No,No,No
