Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Pradyumna Kumar Mohanty,Male,1945-01-02T00:00:00Z,Not Available,Not Available,1996-01-17T00:00:00Z,2007-01-01T00:00:00Z,No,No,Orissa,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Odisha,No,No,No
Prafulla Kumar Misra,Male,1947-09-17T00:00:00Z,Not Available,Not Available,1996-01-17T00:00:00Z,2009-09-16T00:00:00Z,No,No,Orissa,Yes,Madras,2001-06-25T00:00:00Z,Patna,2009-08-12T00:00:00Z,Not Applicable,Not Applicable,Yes,Patna,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Utkal University,1968,1968,Odisha,No,No,No
Prafulla Kumar Tripathy,Male,1947-11-07T00:00:00Z,Not Available,Not Available,1997-06-14T00:00:00Z,2009-11-06T00:00:00Z,No,No,Orissa,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1972,Odisha,No,No,No
Prakash Naik,Male,1941-09-02T00:00:00Z,Not Available,Not Available,1994-03-16T00:00:00Z,2002-04-14T00:00:00Z,No,No,Madhya Pradesh,Yes,Orissa,1994-04-11T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1965,Madhya Pradesh,No,No,No
Pramath Patnaik,Male,1959-06-14T00:00:00Z,Odisha,Not Available,2014-09-24T00:00:00Z,2021-06-14T00:00:00Z,No,No,Orissa,Yes,Jharkhand,2014-12-22T00:00:00Z,Orissa,2019-02-08T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,"Government High School, Bhubaneswar","B.J.B. College, Bhubaneswar",Arts (Hons.),"University Law College, Utkal University, Vani Vihar, Bhubaneswar",1986,1986,Odisha,No,Yes,No
Prasanna Kumar Patra,Male,1940-02-22T00:00:00Z,Not Available,Not Available,1999-06-17T00:00:00Z,2002-02-21T00:00:00Z,No,No,Orissa,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Raghubir Dash,Male,1954-02-14T00:00:00Z,Odisha,Bargarh,2013-01-04T00:00:00Z,2016-02-13T00:00:00Z,No,No,Orissa,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"George High School, Bargarh","G.M. College, Sambalpur",Arts,"L.R. Law College, Sambalpur",1977,Not Applicable,Not Applicable,No,No,No
Raghunath N. Biswal,Male,1950-04-01T00:00:00Z,Odisha,"Reamal District, Deogarh",2004-07-05T00:00:00Z,2012-03-31T00:00:00Z,No,No,Orissa,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Reamal High School,"G.M. College, Sambalpur",Arts,"L.R. Law College, Sambalpur",1977,1978,Odisha,No,Yes,Yes
Ratanakar Dash,Male,1942-01-13T00:00:00Z,Not Available,Not Available,1995-03-14T00:00:00Z,2004-01-12T00:00:00Z,No,No,Orissa,Yes,Allahabad,1999-12-20T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1967,Odisha,No,No,No
S. R. Singharavelu,Male,1947-08-03T00:00:00Z,Tamil Nadu,Thanjavur,2003-04-03T00:00:00Z,2009-08-02T00:00:00Z,No,No,Madras,Yes,Orissa,2008-03-26T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Little Flower High School, Kumakonam","Government Arts College, Kumbakonam",Science,Madras Law College,Not Available,Not Applicable,Not Applicable,No,No,No
Sambhu Charan Datta,Male,1936-09-01T00:00:00Z,Not Available,Not Available,1994-11-17T00:00:00Z,1998-08-31T00:00:00Z,No,No,Calcutta,Yes,Punjab and Haryana,1994-12-08T00:00:00Z,Orissa,1996-04-02T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Sangam Kumar Sahoo,Male,1964-06-05T00:00:00Z,Odisha,Not Available,2014-07-02T00:00:00Z,2026-06-04T00:00:00Z,No,No,Orissa,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,"Nuabazar High School, Cuttack.","Stewart Science College, Cuttack",Science,"The Law College, Cuttack",Not Available,1989,Odisha,No,Yes,No
Sanjay Kumar Mishra,Male,1961-12-29T00:00:00Z,Odisha,Bolangir,2009-10-07T00:00:00Z,2023-12-28T00:00:00Z,No,No,Orissa,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,"Prithviraj High School, Bolangir","Rajendra College, Bolangir",Commerce (Honours),Delhi University,1987,1988,Odisha,No,Yes,No
Sanjeeb Kumar Panigrahi,Male,1972-07-29T00:00:00Z,Not Available,Not Available,2020-02-10T00:00:00Z,2034-07-28T00:00:00Z,No,No,Orissa,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,2006,Odisha,No,No,Yes
Satrughana Satrughana Pujahari,Male,1960-09-24T00:00:00Z,Odisha,"Subalaya, Sonepur",2013-11-29T00:00:00Z,2022-09-23T00:00:00Z,No,No,Orissa,Yes,Madras,2017-11-23T00:00:00Z,Orissa,2018-11-19T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,Yes,"Subalaya High School, Sonepur","Rajendra College, Bolangir",Political Science (Honours),"Lal Lajpat Ray Law College, Sambalpur",1986,1987,Odisha,No,No,No
Savitri Ratho,Female,1968-07-04T00:00:00Z,Not Available,Not Available,2020-06-11T00:00:00Z,2030-07-03T00:00:00Z,No,No,Orissa,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Subhash Chandra Parija,Male,1956-07-01T00:00:00Z,Odisha,"Kaligali, Cuttack",2007-11-07T00:00:00Z,2018-06-30T00:00:00Z,No,No,Orissa,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,"Stewart School, Cuttack","Ravenshaw College, Cuttack",Arts (Political Science Hons.),"Campus Law Centre, Delhi University",1979,1979,Odisha,No,No,No
Sujit Narayan Prasad,Male,1967-06-20T00:00:00Z,Not Available,Not Available,2014-09-26T00:00:00Z,2029-06-19T00:00:00Z,No,No,Jharkhand,Yes,Orissa,2015-03-12T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1995,Jharkhand,No,Yes,No
Venkate Gowda Gopala Gowda,Male,1951-10-06T00:00:00Z,Karnataka,"Peddur, Chikkaballapor",1997-06-11T00:00:00Z,2016-10-05T00:00:00Z,No,No,Karnataka,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Orissa,Not Applicable,Not Applicable,Yes,2012-12-24T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Mysore University,Science,SJRLC Bangalore,1975,1975,Karnaka,No,No,No
Vineet Saran,Male,1957-05-11T00:00:00Z,Uttar Pradesh,Bijnor,2002-02-14T00:00:00Z,2022-05-10T00:00:00Z,No,No,Allahabad,Yes,Karnataka,2015-02-16T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Orissa,Not Applicable,Not Applicable,Yes,2018-08-07T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,Yes,No,Not Available,Allahabad University,Arts,Allahabad University,1979,1980,Uttar Pradesh,No,No,No
Vinod Prasad,Male,1954-11-28T00:00:00Z,Not Available,Not Available,2005-10-05T00:00:00Z,2016-11-27T00:00:00Z,No,No,Allahabad,Yes,Orissa,2014-07-02T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,University of Allahabad,1982,1982,Uttar Pradesh,No,Yes,No
