Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Nishitendu Chaudhury,Male,1961-02-01T00:00:00Z,Not Available,Not Available,2013-05-22T00:00:00Z,2016-11-12T00:00:00Z,Yes,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Karimganj Government HS School,"G.C. College, Silchar",Zoology,A.K. Chanda Law College,Not Available,Not Available,Not Available,No,No,Yes
Nongmeikapam Singh,Male,1963-03-01T00:00:00Z,Manipur,Imphal,2011-10-17T00:00:00Z,2025-02-28T00:00:00Z,No,No,Gauhati,Yes,Manipur,2013-03-23T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,Yes,No,No,"Ramakrishna Mission Vidyapith, Purulia, West Bengal and Pre University Course in Science from St. Anthonyâ€™s College, Shillong","Kirori Mal College, Delhi University",Political Science,"Campus Law Centre, Delhi University",Not Available,1986,Not Available,No,No,No
Nongothomban Singh,Male,1946-03-01T00:00:00Z,Not Available,Not Available,1996-01-29T00:00:00Z,2008-03-01T00:00:00Z,No,No,Gauhati,Yes,Sikkim,2003-01-06T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,1995,1970,Not Available,No,No,No
Pabitra Kumar Ghosh,Female,1936-01-01T00:00:00Z,Not Available,Not Available,1994-11-17T00:00:00Z,1998-01-01T00:00:00Z,No,No,Calcutta,Yes,Gauhati,1994-12-19T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Paran Kumar Phukan,Male,1955-10-29T00:00:00Z,Assam,Jorhat,2015-01-07T00:00:00Z,2017-10-28T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,".B. College, Jorhat",Science,Not Available,1966,1983,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Parthivjyoti Saikia,Male,1965-04-18T00:00:00Z,Not Available,Not Available,2019-11-26T00:00:00Z,2027-04-15T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Prabhat Phukan,Male,1940-12-01T00:00:00Z,Not Available,Not Available,1997-06-26T00:00:00Z,2002-11-30T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1964,Not Available,No,No,No
Pradip Kumar Sarkar,Male,1941-07-16T00:00:00Z,Not Available,Not Available,1996-02-26T00:00:00Z,2003-07-15T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1966,Not Available,No,No,No
Prahladrai Agarwal,Male,Not Available,Not Available,Not Available,1998-07-23T00:00:00Z,2007-03-30T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Not Available,No,No,No
Pranab Kumar Deb,Male,1941-10-01T00:00:00Z,Not Available,Not Available,1994-01-10T00:00:00Z,2003-10-01T00:00:00Z,No,No,Gauhati,Yes,Patna,1994-02-14T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Mathematics,Calcutta University,1987,1967,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,Yes,No
Pranoy Kumar Musahary,Male,1951-05-31T00:00:00Z,Assam,"Alokjhar, Gossaigaon in Kokrajhar District",2007-09-26T00:00:00Z,2013-05-30T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"Saint Anthony's College, Shillong",Arts,Gauhati University,Not Available,1977,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,Yes,No
Prasanta Kumar Deka,Male,1959-11-05T00:00:00Z,Not Available,Not Available,2016-11-15T00:00:00Z,2021-11-04T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Assam Engineering College, Jalukbari, Guwahati",Electrical Engineering,"Government Law College, Guwahati under Gauhati University",1965,1996,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Prasanta Kumar Saikia,Male,1954-01-26T00:00:00Z,Not Available,Not Available,2011-10-17T00:00:00Z,2016-01-25T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Nagaon College,Science,Nagaon Law College under Gauhati University,1976,1979,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Ram Bhawan Misra,Male,1951-08-07T00:00:00Z,Not Available,Not Available,2001-04-24T00:00:00Z,2013-08-06T00:00:00Z,No,No,Allahabad,Yes,Gauhati,2005-01-01T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,University of Allahabad,Not Available,1986,Not Available,No,No,No
Ramesh Garg,Male,1948-06-18T00:00:00Z,Not Available,Not Available,1994-12-15T00:00:00Z,2010-06-18T00:00:00Z,No,No,Madhya Pradesh,Yes,Patna,2001-11-01T00:00:00Z,Gujarat,2005-02-28T00:00:00Z,Madhya Pradesh,2007-09-17T00:00:00Z,Yes,Gauhati,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,1978,1971,Not Available,No,No,No
Ranjan Gogoi,Male,1954-11-18T00:00:00Z,Not Available,Not Available,2001-02-28T00:00:00Z,2019-11-17T00:00:00Z,No,No,Gauhati,Yes,Punjab and Haryana,2010-09-09T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Punjab and Haryana,Not Applicable,Not Applicable,Yes,2012-04-23T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1978,Not Available,No,No,No
Rumi Kumari Phukan,Female,1960-07-01T00:00:00Z,Assam,Jorhat,2015-01-07T00:00:00Z,2022-06-30T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,"JB College, Jorhat",Arts,Jorhat Law College,Not Available,1987,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
S. Hukato Swu,Male,1960-01-01T00:00:00Z,Nagaland,Satakha,2019-11-26T00:00:00Z,2021-12-31T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,Yes,No,No,No,No,Goalpara Sainik School Assam,"St. Anthony's College Shillong,",Not Available,"Campus Law Centre- I, Delhi",1987,Not Available,Not Available,No,No,No
Sanjay Kumar Medhi,Male,1971-03-07T00:00:00Z,Assam,Guwahati,2018-11-19T00:00:00Z,2033-03-07T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,Yes,"Cotton College, Guwahati","Ramjas College, Delhi University",Economics,Campus Law Centre,1963,1994,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Sohan Lal Saraf,Male,1937-06-04T00:00:00Z,Not Available,Not Available,1994-12-19T00:00:00Z,1999-06-03T00:00:00Z,No,No,Calcutta,Yes,Gauhati,1995-01-09T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1961,Not Available,No,No,No
Songkhupchung Serto,Male,1961-03-01T00:00:00Z,Manipur,"Sagang Village, Churachandpur District",2016-03-14T00:00:00Z,2023-02-28T00:00:00Z,No,No,Manipur,Yes,Gauhati,2016-10-03T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,"St. Anthonyâ€™s College, Shillong",Not Available,"Law Faculty, Delhi University",1994,1986,Not Available,No,No,No
Soumitra Saikia,Male,1969-07-25T00:00:00Z,Not Available,Not Available,2019-11-26T00:00:00Z,2031-07-25T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,J.B.  Law College under the Gauhati University,Not Available,Not Available,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Subhasis Talapatra,Male,1961-10-04T00:00:00Z,Tripura,Udaipur,2011-11-15T00:00:00Z,2023-10-03T00:00:00Z,No,No,Gauhati,Yes,Tripura,2013-03-23T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,University of Calcutta,Arts,University of Calcutta,Not Available,1990,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Sudeep Ranjan Sen,Male,1957-03-09T00:00:00Z,Meghalaya,Shillong,2012-02-06T00:00:00Z,2019-03-08T00:00:00Z,No,No,Gauhati,Yes,Meghalaya,2013-03-23T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,Not Available,Not Available,Arts,Shillong Law College under NEHU,Not Available,1989,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram and Arunachal Pradesh",No,No,No
Sudhanshu Dhulia,Male,1960-08-10T00:00:00Z,Uttarakhand,"Lansdowne, Pauri Garhwal",2008-11-01T00:00:00Z,2022-08-09T00:00:00Z,No,No,Uttarakhand,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Gauhati,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,Not Available,Allahabad University,1995,1986,Uttar Pradesh,No,Yes,No
Suman Shyam,Male,1969-06-12T00:00:00Z,Not Available,Not Available,2015-01-07T00:00:00Z,1931-06-11T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Gauhati University,Science,"J.B. Law College, Guwahati",1986,1996,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Sunil Kumar Kar,Male,1942-08-01T00:00:00Z,Not Available,Not Available,2002-03-04T00:00:00Z,2004-07-31T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Swapan Chandra Das,Male,1955-03-16T00:00:00Z,Not Available,Not Available,2011-10-17T00:00:00Z,2017-03-15T00:00:00Z,No,No,Gauhati,Yes,Tripura,2013-09-13T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,Yes,Yes,No,No,Yes,No,Yes,No,No,Not Available,Belonia College,Not Available,"University College of Law, Kolkata",Not Available,1981,Not Available,No,No,No
T. Nandakumar Singh,Male,1954-02-01T00:00:00Z,Not Available,Not Available,2004-11-25T00:00:00Z,2016-01-31T00:00:00Z,No,No,Gauhati,Yes,Meghalaya,2013-03-23T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,No,No,Not Available,"Utkal University, Bhubaneswar",Science,Lucknow University,Not Available,1978,Not Available,No,No,No
Tinlianthang Vaiphei,Male,1956-03-01T00:00:00Z,Not Available,Not Available,2003-07-17T00:00:00Z,2018-02-28T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Tripura,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,Yes,No,No,Not Available,"Nowrosjee Wadia College, University of Poona.",Arts,"Campus Law Centre, University of Delhi",Not Available,1980,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Ujjal Bhuyan,Male,1964-08-02T00:00:00Z,Assam,Guwahati,2011-10-17T00:00:00Z,2026-08-01T00:00:00Z,No,No,Gauhati,Yes,Bombay,2019-10-03T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,"Don Bosco High School and Cotton College, Guwahati.","Kirori Mal College, Delhi University",Arts,"Government Law College, Guwahati under Gauhati University",1979,1991,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,Yes
Utpalendu Bikas Saha,Male,1954-08-25T00:00:00Z,Tripura,Udaipur,2011-10-12T00:00:00Z,2016-08-24T00:00:00Z,No,No,Gauhati,Yes,Tripura,2013-03-23T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,No,No,"K.B. Institution, Udaipur","Bir Bikram Evening College, Agartala",Arts,Calcutta University,1954,1978,Not Available,No,Yes,No
Zelre Angami,Male,1946-05-01T00:00:00Z,Not Available,Not Available,2006-03-22T00:00:00Z,2008-04-30T00:00:00Z,No,No,Gauhati,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Gauhati University,Commerce,Dibrugarh University,1965,1972,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,Yes,No
