Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
M.S.K.Jaiswal,Male,1956-02-05T00:00:00Z,Telangana,Hyderabad,2013-10-23T00:00:00Z,2023-10-23T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Anwar-ul-Uloom Evening College,Not Available,Osmania University,Not Available,Not Available,Telangana,No,No,Yes
Madan Lokur Bhimarao,Male,1953-12-31T00:00:00Z,Not Available,Not Available,1999-02-19T00:00:00Z,2018-12-30T00:00:00Z,No,No,Delhi,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Gauhati,Andhra pradesh,Not Applicable,Yes,2012-06-04T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,No,Yes,Yes,Yes,"Modern School, New Delhi and St. Joseph's Collegiate, Allahabad","St. Stephen's College, Delhi University",History,"Law Faculty, Delhi University",1977,1977,Delhi,No,No,No
Maithili Sharan,Male,1939-06-12T00:00:00Z,Not Available,Not Available,1994-09-27T00:00:00Z,2001-06-12T00:00:00Z,No,No,Madhya Pradesh,Yes,Andhra Pradesh,1994-10-06T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Mamta Venkatesh Ramana,Male,1960-02-12T00:00:00Z,Telangana,Hyderbad,2019-09-26T00:00:00Z,2022-02-11T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,"Maltus Smith High School, Gooty","Government College, Ananthapuramu",Science,"Sri Jagadguru Renukacharya College of Law, Bangalore",Not Available,Not Available,Karnataka,No,No,Yes
N.Balayogi,Male,1957-01-15T00:00:00Z,Andhra Pradesh,Peyyalavari Peta,2017-01-17T00:00:00Z,2019-01-14T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Not Available,"S.K.B.R College, Amalapuram",Commerce,"A.U Law College, Visakhapatnam",Not Available,1980,Andhra Pradesh,No,No,No
N.R.L.Nageshwar Rao,Male,1951-07-25T00:00:00Z,Not Available,Not Available,2010-11-15T00:00:00Z,2013-07-25T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1973,Andhra Pradesh,No,No,No
N.Ravi Shankar,Male,1951-08-16T00:00:00Z,Andhra Pradesh,Guntur,2010-11-15T00:00:00Z,2013-08-15T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Osmania University,1975,1976,Andhra Pradesh,No,No,No
N.V. Ramana,Male,1957-08-27T00:00:00Z,Andhra Pradesh,"Ponnavaram Village, Krishna District",2000-06-27T00:00:00Z,2022-08-26T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Delhi,Not Applicable,Not Applicable,Yes,2014-02-17T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,No,Yes,No,Yes,Not Applicable,Acharya Nagarjuna University,Science,Acharya Nagarjuna University,Not Available,1983,Andhra Pradesh,No,No,No
Ninala Jayasurya,Male,1968-08-27T00:00:00Z,Andhra Pradesh,Guntur,2020-01-13T00:00:00Z,2030-08-26T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,"Z.P.(Boys) High School, Tanuku","Government Arts College, Rajahmundry",Commerce,Nagarjuna University,Not Available,1992,Andhra Pradesh,No,No,No
Nisar Ahmed Kakru,Male,1949-10-26T00:00:00Z,Jammu and Kashmir,Baramulla,1997-11-01T00:00:00Z,2011-10-25T00:00:00Z,No,No,J & K and Ladakh,Yes,Andhra Pradesh,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Andhra pradesh,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,Yes,No,No,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Nooty Rama Mohana Rao,Male,1955-08-14T00:00:00Z,Andhra Pradesh,Tanuku,2008-04-10T00:00:00Z,2017-08-13T00:00:00Z,No,No,Andhra Pradesh,Yes,Madras,2016-04-18T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,"KC College, Guntur",Andhra University College of Law,Science,Andhra University College of Law,1978,1978,Andhra Pradesh,No,No,No
Noushad Ali,Male,1952-03-08T00:00:00Z,Andhra Pradesh,Chitoor,2009-12-18T00:00:00Z,2014-03-07T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Not Applicable,No,Yes,Not Available,Not Available,Not Available,"S.V.Arts College, Tirupati",Not Available,1976,Andhra Pradesh,No,Yes,No
P.V.Sanjay Kumar,Male,1963-08-14T00:00:00Z,NA,Not Applicable,2008-08-08T00:00:00Z,2025-08-13T00:00:00Z,No,No,Andhra Pradesh,Yes,Punjab and Haryana,2009-10-14T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Manipur,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Not Applicable,Yes,Yes,Not Applicable,"Nizam College, Hyderabad",Commerce,Delhi University,1988,1988,Andhra Pradesh,No,No,No
Pinaki Chandra Ghosh,Male,1952-05-28T00:00:00Z,West Bengal,Calcutta,1997-07-17T00:00:00Z,2017-05-27T00:00:00Z,No,No,Calcutta,Yes,Andhra Pradesh,2012-06-26T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Andhra Pradesh,Not Applicable,Not Applicable,Yes,2013-03-08T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,St. Xavier,Commerce,University of Calcutta,Not Available,1976,West Bengal,No,No,No
Ponnuru Durga Prasad,Male,1951-02-20T00:00:00Z,Andhra Pradesh,"Machilipatnam, Krishna District",2010-10-15T00:00:00Z,2013-02-19T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Sir C.R.Reddy College,Scicence,"Andhra University Law College, Visakhapatnam",Not Available,1975,Andhra Pradesh,No,No,No
Ponugoti Naveen Rao,Male,1961-07-17T00:00:00Z,Telangana,Karimnagar district,2013-04-12T00:00:00Z,2023-07-14T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Potilapalli Keshav Rao,Male,1961-03-29T00:00:00Z,Not Available,Not Available,2017-09-21T00:00:00Z,2021-08-09T00:00:00Z,Yes,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,Not Available,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
R. Kantha Rao,Male,1954-05-10T00:00:00Z,Andhra Pradesh,Balada,2008-04-10T00:00:00Z,2015-05-09T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,Yes,Not Available,Not Available,Not Available,"University Law College, Andhra University, Visakhapatnam",1979,1980,Andhra Pradesh,No,No,No
R.Bayapu Reddy,Male,Not Available,Not Available,Not Available,1996-07-01T00:00:00Z,1998-12-08T00:00:00Z,No,No,Andhra Pradesh,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
R.M.Bapat,Male,1941-04-30T00:00:00Z,Maharastra,Not Available,1994-01-20T00:00:00Z,2003-04-30T00:00:00Z,No,No,Bombay,Yes,Andhra Pradesh,1994-02-11T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Not Available,University of Pune,Science,Pune University,1965,Not Available,Not Available,Not Available,Not Available,Not Available
R.Ramanujum,Male,1941-01-06T00:00:00Z,Andhra Pradesh,Burugagudem,1999-05-17T00:00:00Z,2003-01-06T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,Yes,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
R.Subhash Reddy,Male,1957-01-05T00:00:00Z,Telangana,Medak District,2002-12-02T00:00:00Z,2019-01-04T00:00:00Z,No,No,Andhra Pradesh,Yes,Andhra Pradesh,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Gujarat,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,Yes,"Zilla Parishad High School, Sankarampet","Andhra Vidyalaya College (AV College), Hyderabad",Not Available,"Osmania University, Hyderabad",Not Available,1980,Andhra Pradesh,No,No,No
Raja Elango,Male,1955-09-23T00:00:00Z,Andhra Pradesh,Tanjavuru Distirct,2011-03-30T00:00:00Z,2017-09-22T00:00:00Z,No,No,Madras,Yes,Andhra Pradesh,2010-03-25T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"AVC College, Myladuthurai",Not Available,Madras Law College during,1978,Not Available,Andhra Pradesh,No,No,No
Ramesh Chandra Ranganathan,Male,1958-07-28T00:00:00Z,New Delhi,Delhi,2006-02-20T00:00:00Z,2020-07-27T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Not Available,Not Available,1985,1985,Andhra Pradesh,No,Yes,No
Rao Raghunandan Rao,Male,1964-06-30T00:00:00Z,Not Available,Not Available,2020-01-13T00:00:00Z,2026-06-29T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,"Hyderabad Public School, Ramanthapur",Nagarjuna University,Commerce,Osmania University,1988,1988,Andhra Pradesh,No,No,No
Reddi Kanta Rao,Male,1954-05-10T00:00:00Z,Andhra Pradesh,Balada Village of Srikakulam District (A.P),2008-04-10T00:00:00Z,2016-05-09T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,Yes,"Government College, Srikakulam","Government College, Srikakulam",Science,"University Law College, Andhra University, Visakhapatnam",1979,1980,Andhra Pradesh,No,No,No
S. Ashok Kumar,Male,1947-07-20T00:00:00Z,Tamil Nadu,"Tenkulam Pudur, Tirunelveli District",2003-04-03T00:00:00Z,2009-07-20T00:00:00Z,No,No,Madras,Yes,Andhra Pradesh,2008-03-24T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,P.U.C. at St. Xavier’s High School,"St. John’s College, Palayamkottai",Science,"Law College, Madras",Not Available,1971,Madras,No,No,No
S.Ravi Kumar,Male,1954-09-10T00:00:00Z,Not Available,Not Available,2013-10-23T00:00:00Z,2016-09-09T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,Yes,Not Available,Osmania University,Commerce,Andhra University,Not Available,1980,Andhra Pradesh,No,No,No
S.V. Bhatt,Male,Not Available,Andhra Pradesh,Chitoor,2013-04-12T00:00:00Z,2024-05-05T00:00:00Z,No,No,Andhra Pradesh,Yes,Kerela,2019-03-19T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,"Giri Rao Theosophical High School, Madanapalle","Beasant Theosophical College, Madanapalle",Commerce,"Jagadguru Renukacharya College, Bangalore",Not Available,1987,Andhra Pradesh,No,No,No
Samudrala Govinda Rajulu,Male,1961-08-06T00:00:00Z,Not Available,Not Available,2009-10-14T00:00:00Z,2013-08-05T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,Yes,"Municipal High School and Sri Venkateswara High School, Tirupathi.","Sri Venkateswara Arts College, Tirupathi.",Science,"Sri Venkateswara University, Tirupathi",1973,1973,Andhra Pradesh,No,No,No
Suresh Kumar Kait,Male,1963-05-24T00:00:00Z,Haryana,"Village Kakaut, Distt. Kaithal",2016-04-12T00:00:00Z,2025-05-23T00:00:00Z,No,No,Delhi,Yes,Andhra Pradesh,2016-04-12T00:00:00Z,Delhi,2018-10-12T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,Yes,Yes,No,No,Yes,No,No,No,Yes,Not Available,University College Kurukshetra,Arts,"Campus Law Centre, University of Delhi",Not Available,1989,Delhi,No,Yes,No
Syed Saadatulla Hussaini,Male,1936-11-24T00:00:00Z,Not Available,Not Available,1995-05-02T00:00:00Z,1998-11-24T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Osmania University,1962,1963,Not Available,No,No,No
Syed Shah Mohammed Quadri,Male,1938-04-05T00:00:00Z,Not Available,Not Available,1997-11-03T00:00:00Z,2003-04-05T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Yes,1997-12-04T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,Yes,Not Available,Osmania University,Arts,Osmania University,Not Available,1963,Andhra Pradesh,Yes,No,Yes
T. Rajani,Female,1958-11-06T00:00:00Z,Andhra Pradesh,Prakasam,2017-01-17T00:00:00Z,2020-11-05T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Andhra University,1980,1981,Andhra Pradesh,No,No,No
T.H.B.Chalapathi,Male,1938-06-01T00:00:00Z,Andhra Pradesh,Razole,1994-11-04T00:00:00Z,2000-06-01T00:00:00Z,No,No,Andhra Pradesh,Yes,Punjab and Haryana,1994-11-18T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
T.N.C. Rangarajan,Male,1936-05-08T00:00:00Z,Not Available,Not Available,1994-01-10T00:00:00Z,1998-05-08T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
T.Ranga Rao,Male,1937-01-01T00:00:00Z,Not Available,Not Available,1996-07-07T00:00:00Z,1999-01-01T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
T.Sunil Chowdary,Male,1957-02-04T00:00:00Z,Andhra Pradesh,Prakasam,2013-10-23T00:00:00Z,2019-02-03T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,"VRS & YRN College, Chirala","Andhra Layola College, Vijayawada",Commerce,Andhra University,Not Available,1984,Andhra Pradesh,No,No,No
Todopunuri Amarnath Goud,Male,1965-03-01T00:00:00Z,Not Available,Not Available,2017-09-21T00:00:00Z,2027-02-28T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,St.Patricks High School,Osmania University,Science,Shivaji Law College,Not Available,1990,Andhra Pradesh,No,No,No
U. Durga Prasad Rao,Male,1962-08-12T00:00:00Z,Not Available,Not Available,2013-03-23T00:00:00Z,2024-08-11T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Andhra Pradesh,No,No,Yes
V.Bhaskara Rao,Male,1937-08-21T00:00:00Z,Andhra Pradesh,Mahabubnagar,1995-05-02T00:00:00Z,1999-08-21T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
V.Rajagopala Reddy,Male,1936-11-12T00:00:00Z,Andhra Pradesh,Muthukur,1995-05-02T00:00:00Z,1998-11-12T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
V.V.Afzulpurkar,Male,1954-03-02T00:00:00Z,Maharastra,Pune,2010-01-20T00:00:00Z,2016-03-01T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,Yes,Yes,Not Available,Not Available,Not Available,"M.P. Law College, Aurangabad, Marathwada University",1976,1976,Andhra Pradesh,No,No,No
Vaman Rao,Male,1939-05-09T00:00:00Z,Andhra Pradesh,Adilabad,1998-04-24T00:00:00Z,2001-05-09T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Vegi Suri Appa Rao,Male,1952-07-01T00:00:00Z,Andhra Pradesh,Nagulapalli village of Visakhapatnam district,2010-11-15T00:00:00Z,2014-06-30T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,"Andhra University, Visakhapatnam",1976,1976,Andhra Pradesh,No,No,No
Y.V.Narayana,Male,1937-12-15T00:00:00Z,Andhra Pradesh,Guntur,1995-05-02T00:00:00Z,1999-12-15T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
