Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Sanjay Kishan Kaul,Male,1958-12-26T00:00:00Z,Not Available,Not Available,2001-05-03T00:00:00Z,2023-12-25T00:00:00Z,No,No,Delhi,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Punjab and Haryana,Madras,Not Applicable,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,"Modern School, New Delh","St. Stephens College, Delhi University",Economics,"The Campus Law Centre, Delhi University",1982,1982,Delhi,No,No,No
Sarojnei Saksena,Female,Not Available,Not Available,Not Available,1994-09-27T00:00:00Z,1998-07-12T00:00:00Z,No,No,Madhya Pradesh,Yes,Punjab and Haryana,1994-10-10T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Satish Kumar Mittal,Male,1954-04-15T00:00:00Z,Haryana,Narnaul,2002-07-02T00:00:00Z,2016-03-05T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Rajasthan,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Govt.  College,  Narnual",Arts,Kurukshetra University,Not Available,1978,Punjab and Haryana,No,No,Yes
Sharad Sakharam Sudhalkar,Male,1939-11-22T00:00:00Z,Not Available,Not Available,1994-10-12T00:00:00Z,2001-11-22T00:00:00Z,No,No,Gujarat,Yes,Punjab and Haryana,1994-11-03T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Gujarat,No,No,No
Shiavax Jal Vazifdar,Male,1956-05-04T00:00:00Z,Not Available,Not Available,2001-01-22T00:00:00Z,2018-05-03T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Punjab and Haryana,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Rishi Valley School,"St. Xavier's College, Bombay",Not Available,"Hinduja Law College, Bombay",Not Available,1980,Maharashtra,No,No,No
Shrikant C Malte,Male,1936-11-30T00:00:00Z,Not Available,Not Available,1994-10-06T00:00:00Z,1998-11-02T00:00:00Z,No,No,Bombay,Yes,Punjab and Haryana,1994-11-01T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1960,Maharashtra,No,Yes,Yes
S.S. Grewal,Male,Not Available,Not Available,Not Available,2002-07-02T00:00:00Z,2004-10-03T00:00:00Z,No,No,Punjab and Haryana,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Surinder Sarup,Male,1938-04-21T00:00:00Z,Not Available,Not Available,1994-06-20T00:00:00Z,2000-04-21T00:00:00Z,No,No,Punjab and Haryana,Yes,Patna,1994-07-21T00:00:00Z,Himachal Pradesh,1996-04-06T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Punjab and Haryana,No,No,No
Surinder Singh Nijjar,Male,1949-06-07T00:00:00Z,Punjab,Bhar Singh Pura,1996-04-08T00:00:00Z,2014-06-06T00:00:00Z,No,No,Punjab and Haryana,Yes,Bombay,1996-04-26T00:00:00Z,Punjab and Haryana,2000-08-07T00:00:00Z,Not Applicable,Not Applicable,Yes,Calcutta,Not Applicable,Not Applicable,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,Yes,No,No,Educated in England,University of London,Not Available,University of London,1972,1977,Punjab and Haryana,Yes,No,Yes
Surinder Singh Saron,Male,1955-09-04T00:00:00Z,Punjab,Sangrur District,2002-07-02T00:00:00Z,2017-09-03T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,Yes,No,No,No,"Bishop Cotton School, Shimla","Government College, Chandigarh",History,"Panjab University, Chandigarh",1980,1980,Punjab and Haryana,No,Yes,No
Surya Kant,Male,1962-02-10T00:00:00Z,Haryana,Hissar,2004-01-09T00:00:00Z,2027-02-09T00:00:00Z,No,No,Punjab and Haryana,Yes,Himachal Pradesh,2018-10-05T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Himachal Pradesh,Not Applicable,Not Applicable,Yes,2019-05-24T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,Yes,Yes,No,Not Available,"Government Post Graduate College, Hisar in 1981",Not Available,"Maharishi Dayanand University, Rohtak",1984,1984,Punjab and Haryana,No,No,Yes
Swatanter Kumar,Male,1947-12-31T00:00:00Z,Not Available,Not Available,1994-11-10T00:00:00Z,2012-12-19T00:00:00Z,No,Yes,Delhi,Yes,Punjab and Haryana,1994-11-20T00:00:00Z,Delhi,2004-10-04T00:00:00Z,Not Applicable,Not Applicable,Yes,Bombay,Not Applicable,Not Applicable,Yes,2009-12-18T00:00:00Z,Bar,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1971,Delhi,No,No,No
Tapen Sen,Male,1953-09-02T00:00:00Z,Jharkhand,Hazaribagh,2002-01-28T00:00:00Z,2015-09-02T00:00:00Z,No,No,Jharkhand,Yes,Punjab and Haryana,2004-12-02T00:00:00Z,Calcutta,2006-01-09T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,"St.Xavier's School, Hazaribag","St.Columba's College, Hazaribag",Not Available,"Chotanagpur Law College, Ranchi",1979,1980,Bihar,No,No,No
Tej Pal Garg,Male,1936-01-14T00:00:00Z,Not Available,Not Available,1994-06-20T00:00:00Z,1998-01-14T00:00:00Z,No,No,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Tej Pratap Singh Mann,Male,1957-01-01T00:00:00Z,Not Available,Not Available,2006-03-22T00:00:00Z,2018-12-31T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1979,Punjab and Haryana,No,No,Yes
Tejinder Singh Doabia,Male,1941-02-14T00:00:00Z,Not Available,Not Available,1994-02-14T00:00:00Z,2003-02-13T00:00:00Z,No,No,Punjab and Haryana,Yes,J & K and Ladakh,1997-12-11T00:00:00Z,Madhya Pradesh,1994-03-02T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1962,Punjab and Haryana,No,No,No
T.H.B. Chalapathi,Male,1938-06-01T00:00:00Z,Andhra Pradesh,"Razole, East Godavari District",1994-11-04T00:00:00Z,2000-05-31T00:00:00Z,No,No,Andhra Pradesh,Yes,Punjab and Haryana,1994-11-23T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,Yes,Not Available,Madras Law College,Science,Madras Law College,1960,1961,Andhra Pradesh,No,No,No
Tirath Singh Thakur,Male,1952-01-04T00:00:00Z,Not Available,Not Available,1994-02-16T00:00:00Z,2017-01-03T00:00:00Z,No,No,J & K and Ladakh,Yes,Delhi,2004-07-01T00:00:00Z,Karnataka,2009-11-17T00:00:00Z,Not Applicable,Not Applicable,Yes,Punjab and Haryana,Not Applicable,Not Applicable,Yes,2015-12-03T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Science,Not Available,Not Available,1974,Jammu and Kashmir,No,No,No
Uma Nath Singh,Male,1954-01-15T00:00:00Z,Not Available,Not Available,2001-10-22T00:00:00Z,2016-01-14T00:00:00Z,No,No,Madhya Pradesh,Yes,Punjab and Haryana,2004-12-02T00:00:00Z,Allahabad,2009-06-30T00:00:00Z,Not Applicable,Not Applicable,Yes,Meghalaya,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"Ewing Christian College, Allahabad",Not Available,University of Allahabad,Not Available,1982,Delhi,No,Yes,No
Viney Mittal,Male,1948-08-12T00:00:00Z,Not Available,Not Available,2002-07-02T00:00:00Z,2007-04-10T00:00:00Z,No,No,Punjab and Haryana,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Vinod Sagar Aggarwal,Male,1940-08-20T00:00:00Z,Not Available,Not Available,1994-11-10T00:00:00Z,2001-06-02T00:00:00Z,No,No,Delhi,Yes,Punjab and Haryana,1994-11-30T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1962,Punjab and Haryana,No,No,No
Virender Singh,Male,1954-10-07T00:00:00Z,Not Available,Not Available,2002-07-02T00:00:00Z,2016-10-07T00:00:00Z,No,No,Punjab and Haryana,Yes,J & K and Ladakh,2007-04-19T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Jharkhand,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,Yes,No,No,No,Not Available,"Government College, Rohtak",Not Available,"J.V.Jain College, Saharanpur",Not Available,1978,NA,No,No,No
V.M. Jain,Male,1945-11-19T00:00:00Z,Not Available,Not Available,1999-02-08T00:00:00Z,2006-02-23T00:00:00Z,Yes,No,Punjab and Haryana,Yes,Himachal Pradesh,2005-02-27T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Punjab and Haryana,No,No,No
