Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Mohammed Anwar,Male,1959-04-05T00:00:00Z,Not Available,Not Available,2018-06-19T00:00:00Z,2021-04-04T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,Yes,No
Mool Chand Garg,Male,1954-06-10T00:00:00Z,Not Available,Not Available,2008-04-11T00:00:00Z,2016-06-09T00:00:00Z,No,No,Delhi,Yes,Madhya Pradesh,2011-04-17T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Not Available,Commerce,Delhi University,Not Available,1978,Delhi,No,No,No
Nandita Dubey,Female,1961-09-17T00:00:00Z,Madhya Pradesh,Gwalior,2016-04-07T00:00:00Z,2023-09-16T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,Yes,No,Not Available,Not Available,Economics,Not Available,Not Available,2001,Madhya Pradesh,No,Yes,No
Naresh Kumar Gupta,Male,1955-07-01T00:00:00Z,Not Available,Not Available,2010-05-03T00:00:00Z,2017-06-30T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Nishith Kumar Mody,Male,1951-12-06T00:00:00Z,Not Available,Not Available,2004-10-11T00:00:00Z,2013-12-05T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,Yes,No,Not Available,Not Available,Arts,Not Available,Not Available,1973,Madhya Pradesh,No,No,No
Pankaj Kumar Jaiswal,Male,1958-09-24T00:00:00Z,Not Available,Not Available,2004-10-11T00:00:00Z,2020-09-23T00:00:00Z,No,No,Madhya Pradesh,Yes,Allahabad,2019-02-04T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,Not Available,Not Available,Science,Not Available,Not Available,1981,Madhya Pradesh,No,No,No
Piyush Mathur,Male,1960-03-12T00:00:00Z,Not Available,Not Available,2009-10-14T00:00:00Z,2010-09-01T00:00:00Z,No,Yes,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,Not Available,Not Available,Arts,Not Available,Not Available,1984,Madhya Pradesh,No,No,No
Prakash Naik,Male,1941-09-02T00:00:00Z,Not Available,Not Available,1994-03-16T00:00:00Z,2003-09-01T00:00:00Z,No,No,Madhya Pradesh,Yes,Orissa,1994-03-23T00:00:00Z,Chhattisgarh,2002-04-14T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1965,Madhya Pradesh,No,No,No
Prakash Shrivastava,Male,1961-03-31T00:00:00Z,Not Available,Not Available,2008-01-18T00:00:00Z,2023-03-30T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1987,Madhya Pradesh,No,Yes,No
Rajiv Gupta,Male,1950-10-10T00:00:00Z,Madhya Pradesh,Gwalior,1994-09-27T00:00:00Z,2012-10-09T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Kerala,Uttarakhand,Chhattisgarh,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Jiwaji University, Gwalior",Arts,"Jiwaji University, Gwalior",Not Available,1973,Madhya Pradesh,No,No,No
Rajeev Kumar Dubey,Male,1960-10-11T00:00:00Z,Not Available,Not Available,2016-10-13T00:00:00Z,2022-10-10T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Science,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Rajeev Kumar Shrivastava,Male,1960-11-25T00:00:00Z,Not Available,Not Available,2018-11-19T00:00:00Z,2022-11-24T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Rajendra Kumar Srivastava,Male,1960-01-01T00:00:00Z,Not Available,Not Available,2018-06-19T00:00:00Z,2021-12-31T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Arts,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Rajendra Mahajan,Male,1956-03-07T00:00:00Z,Madhya Pradesh,Khargon,2014-10-25T00:00:00Z,2018-03-06T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Rajendra Menon,Male,1957-06-07T00:00:00Z,Not Available,Not Available,2002-04-01T00:00:00Z,2019-06-06T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Patna,Delhi,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,Yes,No,Not Available,"Govt. Science College, Jabalpur",Science,L.L.B from NSE Law College (Jabalpur),1981,1981,Madhya Pradesh,No,No,No
Rakesh Chandra Mishra,Male,1951-06-03T00:00:00Z,Not Available,Not Available,2006-09-11T00:00:00Z,2013-06-02T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1972,Madhya Pradesh,No,Yes,Yes
Rakesh Saksena,Male,1951-09-08T00:00:00Z,Not Available,Not Available,2004-10-11T00:00:00Z,2013-09-07T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1972,Madhya Pradesh,No,Yes,No
Ram Kishore Gupta,Male,1949-01-01T00:00:00Z,Not Available,Not Available,2005-10-18T00:00:00Z,2010-12-01T00:00:00Z,No,Yes,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1971,Madhya Pradesh,No,Yes,No
Ram Prakash Gupta,Male,1937-12-01T00:00:00Z,Not Available,Not Available,1994-12-16T00:00:00Z,1999-12-01T00:00:00Z,No,No,Delhi,Yes,Madhya Pradesh,1996-05-06T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Panjab University,Arts - English,University of Delhi,Not Available,Not Applicable,Not Applicable,No,No,No
Ramesh Surajmal Garg,Male,1948-06-18T00:00:00Z,Not Available,Not Available,1994-12-15T00:00:00Z,2010-06-18T00:00:00Z,No,No,Madhya Pradesh,Yes,Chhattisgarh,2000-10-31T00:00:00Z,Patna,2001-10-31T00:00:00Z,Gujarat,2005-02-26T00:00:00Z,Yes,Gauhati,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Indore Christian College,Not Available,Not Available,Not Available,1971,1971,Madhya Pradesh,No,Yes,No
Ravi Jha,Male,1961-10-14T00:00:00Z,Not Available,Not Available,2005-10-18T00:00:00Z,2023-10-13T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Punjab and Haryana,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Not Available,"University Teaching Department, Rani  Durgawati Vishwavidyalaya, Jabalpur",1986,1986,Madhya Pradesh,No,No,No
Rohit Arya,Male,1962-04-28T00:00:00Z,Not Available,Not Available,2013-09-12T00:00:00Z,2024-04-27T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1984,Madhya Pradesh,No,No,No
S. B. Sakrikar,Male,Not Available,Not Available,Not Available,1995-06-19T00:00:00Z,Not Available,Not Available,Not Available,Madhya Pradesh,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Sanjay Dwivedi,Male,1963-07-01T00:00:00Z,Not Available,Not Available,2018-06-19T00:00:00Z,2025-06-30T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,Not Available,Not Available,No,No,No
Sanjay Kumar Seth,Male,1957-06-10T00:00:00Z,Not Available,Not Available,2003-03-21T00:00:00Z,2019-06-09T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1981,Madhya Pradesh,No,No,No
Sanjay Yadav,Male,1959-06-26T00:00:00Z,Not Available,Not Available,2007-03-02T00:00:00Z,2021-06-25T00:00:00Z,No,No,Madhya Pradesh,Yes,Allahabad,2021-01-07T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Allahabad,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1986,Madhya Pradesh,No,Yes,No
Sarojini Saxena,Female,Not Available,Not Available,Not Available,1994-09-27T00:00:00Z,Not Available,Not Available,Not Available,Madhya Pradesh,Yes,Punjab and Haryana,1994-10-10T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Satish Chandra Sharma,Male,1961-11-30T00:00:00Z,Madhya Pradesh,Bhopal,2008-01-18T00:00:00Z,2023-11-29T00:00:00Z,No,No,Madhya Pradesh,Yes,Karnataka,2021-01-04T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,"Christ Chruch Boys Higher Secondary School; Central School, Jabalpur","Dr Hari Singh Gour University, Sagar",Science,"Dr Hari Singh Gour University, Sagar",1984,1984,Madhya Pradesh,No,No,No
Shailendra Shukla,Male,1959-11-17T00:00:00Z,Not Available,Not Available,2018-11-19T00:00:00Z,2021-11-16T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Shambhoo Singh,Male,1961-01-01T00:00:00Z,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Madhya Pradesh,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Shantanu Kemkar,Male,1956-10-23T00:00:00Z,Not Available,Not Available,2003-03-21T00:00:00Z,2018-10-22T00:00:00Z,No,No,Madhya Pradesh,Yes,Bombay,2016-04-15T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1979,Madhya Pradesh,No,No,No
Shanti Kochar,Male,1948-10-26T00:00:00Z,Not Available,Not Available,2001-10-22T00:00:00Z,2010-10-26T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1973,Madhya Pradesh,No,Yes,No
Sharad Bobde,Male,1956-04-24T00:00:00Z,Maharashtra,Nagpur,2000-03-29T00:00:00Z,2021-04-23T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Madhya Pradesh,Not Applicable,Not Applicable,Yes,2013-04-12T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Nagpur University,Arts,Nagpur University,Not Available,1978,Maharashtra,No,No,No
Sheel Nagu,Male,1965-01-01T00:00:00Z,Not Available,Not Available,2011-05-27T00:00:00Z,2026-12-31T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1987,Madhya Pradesh,No,No,No
Shubhada Waghmare,Female,1954-11-05T00:00:00Z,Not Available,Not Available,2004-10-11T00:00:00Z,2016-04-13T00:00:00Z,Yes,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1981,Madhya Pradesh,No,Yes,No
Shyam Dwivedi,Male,1948-10-31T00:00:00Z,Not Available,Not Available,2005-10-18T00:00:00Z,2010-08-30T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1969,Madhya Pradesh,No,No,No
Sri Niwas Aggarwal,Male,1950-08-25T00:00:00Z,Delhi,Delhi,2006-02-28T00:00:00Z,2012-08-24T00:00:00Z,No,No,Delhi,Yes,Madhya Pradesh,2010-10-28T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1980,Delhi,No,No,Yes
Subhash Kakade,Male,Not Available,Not Available,Not Available,2013-04-01T00:00:00Z,2017-01-22T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Subodh Abhyankar,Male,1969-01-03T00:00:00Z,Not Available,Not Available,2016-10-13T00:00:00Z,2031-01-02T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Mathematics,Not Available,Not Available,1997,Madhya Pradesh,No,Yes,No
Sujoy Paul,Male,1964-06-21T00:00:00Z,Not Available,Not Available,2011-05-27T00:00:00Z,2026-06-20T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1990,Madhya Pradesh,No,Yes,No
Sunil Kumar Awasthi,Male,1959-06-04T00:00:00Z,Not Available,Not Available,2016-10-13T00:00:00Z,2021-01-02T00:00:00Z,No,Yes,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1982,Madhya Pradesh,No,No,No
Surendra Kumar Gangele,Male,1956-07-26T00:00:00Z,Not Available,Not Available,2004-10-11T00:00:00Z,2018-07-25T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1980,Madhya Pradesh,No,No,No
Suresh Chandra Sinho,Male,1950-08-20T00:00:00Z,Not Available,Not Available,2006-11-09T00:00:00Z,2012-08-19T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,Yes,No
Sushil Harkauli,Male,1951-08-02T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2013-08-01T00:00:00Z,No,No,Allahabad,Yes,Jharkhand,2009-07-01T00:00:00Z,Madhya Pradesh,2006-06-30T00:00:00Z,Allahabad,2012-10-10T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Allahabad University,Not Available,1976,Not Available,No,No,No
Sushil Kumar Gupta,Male,1954-05-12T00:00:00Z,Not Available,Not Available,2014-02-28T00:00:00Z,2016-05-11T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1976,Madhya Pradesh,No,No,No
Sushil Kumar Palo,Male,1956-11-02T00:00:00Z,Odisha,Nabarangpur,2014-04-15T00:00:00Z,2018-11-01T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Sushma Shrivastava,Female,1949-11-12T00:00:00Z,Not Available,Not Available,2006-05-15T00:00:00Z,2011-11-11T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1971,Madhya Pradesh,No,Yes,No
Sushrut Arvind Dharmadhikari,Male,1966-07-08T00:00:00Z,Chhattishgarh (then in MP),Raipur,2016-04-07T00:00:00Z,2028-07-07T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,1992,Madhya Pradesh,No,No,No
Syed Ali Naqvi,Male,1947-12-24T00:00:00Z,Not Available,Not Available,2005-10-18T00:00:00Z,2009-12-23T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1969,Madhya Pradesh,No,No,No
Syed Rafat Alam,Male,1950-08-08T00:00:00Z,Not Available,Not Available,1994-11-08T00:00:00Z,2012-08-07T00:00:00Z,No,No,Patna,Yes,Allahabad,1994-11-28T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Madhya Pradesh,Allahabad,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"St. Columbus College, Hazaribagh",Arts,"Patna Law College, Patna",Not Available,1975,Bihar,No,No,No
Tarun Kumar Kaushal,Male,1953-09-08T00:00:00Z,Not Available,Not Available,2011-01-03T00:00:00Z,2015-09-07T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Not Available,No,No,No
Tej Shanker,Male,Not Available,Not Available,Not Available,1994-02-01T00:00:00Z,1999-04-05T00:00:00Z,No,No,Allahabad,Yes,Madhya Pradesh,1994-02-14T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Ullal Bhat,Male,1933-10-10T00:00:00Z,Karnataka,Ullal,1993-12-15T00:00:00Z,1995-10-10T00:00:00Z,No,No,Kerala,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Madhya Pradesh,Gauhati,Not Applicable,No,Not Applicable,Service,Yes,Yes,Yes,No,No,No,No,No,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,1955,Not Available,No,No,No
Uma Nath Singh,Male,1954-01-15T00:00:00Z,Not Available,Not Available,2001-10-22T00:00:00Z,2016-01-14T00:00:00Z,No,No,Madhya Pradesh,Yes,Punjab and Haryana,2004-11-29T00:00:00Z,Allahabad,2009-06-29T00:00:00Z,Meghalaya,2014-08-26T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"Ewing Christian College, Allahabad",Not Available,Allahabad University,Not Available,1982,Delhi,No,Yes,No
Umesh Chandra Maheshwari,Male,1955-11-02T00:00:00Z,Madhya Pradesh,"Mhow, Indore",2004-10-11T00:00:00Z,2016-06-27T00:00:00Z,No,Yes,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1977,Madhya Pradesh,No,No,No
