Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Badar Durrez Ahmed,Male,1956-03-16T00:00:00Z,Meghalaya,Shillong,2002-12-20T00:00:00Z,2018-03-15T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,J & K and Ladakh,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,"St. Edmund's College, Shillong","St. Stephens' College, Delhi University/Trinity College, Cambridge University",Economics,Delhi University,1980,1980,Delhi,No,Yes,No
Sunita Gupta,Female,1954-12-14T00:00:00Z,West Bengal,Kolkata,2013-04-17T00:00:00Z,2016-12-13T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,"Miranda House, University of Delhi",Arts (Philosophy),Delhi University,1978,1978,Delhi,No,Yes,Yes
Manmohan Singh,Male,1954-09-22T00:00:00Z,Not Available,Not Available,2008-04-11T00:00:00Z,2016-09-21T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,1980,Delhi,No,No,No
Sudershan Kumar Misra,Male,1954-09-07T00:00:00Z,Not Available,Not Available,2007-07-04T00:00:00Z,2016-09-06T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"Delhi Public School, Mathura Road","Hindu College, Delhi University",Arts (History),Delhi University,Not Available,1978,Delhi,No,No,No
V. K. Shali,Male,1954-06-15T00:00:00Z,Delhi,Delhi,2008-04-11T00:00:00Z,2016-06-14T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Not Available,Not Available,Not Available,Delhi University,1976,1976,Delhi,No,No,Yes
Ved Prakash Vaish,Male,1959-06-27T00:00:00Z,Not Available,Not Available,2013-04-17T00:00:00Z,2021-06-26T00:00:00Z,No,No,Delhi,Yes,Meghalaya,2016-05-23T00:00:00Z,Allahabad,2017-11-27T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Delhi University,Not Available,Delhi University,1984,1984,Delhi,No,No,No
Kailash Gambhir,Male,1953-09-07T00:00:00Z,Delhi,Delhi,2006-05-29T00:00:00Z,2015-09-06T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,Not Available,"Kirori Mal College, University of Delhi",Not Available,Delhi University,1979,1979,Delhi,No,No,No
Gian Parkash Mittal,Male,1953-09-02T00:00:00Z,Not Available,Not Available,2010-10-29T00:00:00Z,2015-07-08T00:00:00Z,No,Yes,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Kurukshetra University,1976,1976,Not Available,No,No,No
Reva Khetrapal,Female,1952-09-23T00:00:00Z,Himachal Pradesh,Shimla,2006-02-28T00:00:00Z,2014-09-22T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,"Convent of Jesus and Mary, New Delhi",Miranda House,History,Delhi University,Not Available,1975,Delhi,No,No,No
P. K. Bhasin,Male,1952-07-20T00:00:00Z,Haryana,"Sahbad Markanda, Kurukshetra District",2006-04-05T00:00:00Z,2014-07-19T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"DAV School, Patel Nagar, New Delhi",Delhi University,Not Available,Delhi University,1974,1974,Delhi,No,No,No
Veena Birbal,Female,1952-07-01T00:00:00Z,Delhi,Delhi,2007-08-31T00:00:00Z,2014-06-30T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,No,Not Available,"Miranda House, University of Delhi",Science,Delhi University,1977,1978,Delhi,No,No,No
V.K. Jain,Male,1952-05-15T00:00:00Z,Not Available,Not Available,2009-05-14T00:00:00Z,2014-05-14T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",Not Available,Not Available,Not Available,Delhi University,Not Available,"NA","NA",No,No,Yes
R.V. Easwar,Male,1952-04-29T00:00:00Z,Not Available,Not Available,2011-10-17T00:00:00Z,2014-04-28T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,Yes,Not Available,Madurai University,Commerce,Bangalore University,1974,1975,Tamil Nadu and Pondicherry,No,Yes,Yes
N.V. Ramana,Male,1957-08-27T00:00:00Z,Andhra Pradesh,"Ponnavarram, Krishna District",2000-06-27T00:00:00Z,2022-08-26T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Delhi,Not Applicable,Not Applicable,Yes,2014-02-17T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1983,Not Available,No,No,No
M. L. Mehta,Male,1951-12-30T00:00:00Z,Not Available,Not Available,2010-12-03T00:00:00Z,2013-12-29T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Punjab University,Science,Delhi University,Not Available,Not Available,Not Available,No,Yes,Yes
D. Murugesan,Male,1951-06-10T00:00:00Z,Not Available,Not Available,2000-03-02T00:00:00Z,2013-06-09T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Delhi,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1975,Not Available,No,No,No
Sanjay Kishan Kaul,Male,1958-12-26T00:00:00Z,Not Available,Not Available,2001-05-03T00:00:00Z,2023-12-25T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Punjab and Haryana,Madras,Not Applicable,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"Modern School, New Delhi","St. Stephens College, Delhi University",Economics,Delhi University,1982,1982,Delhi,No,No,No
Arjan Kumar Sikri,Male,1954-03-07T00:00:00Z,Not Available,Not Available,1999-07-07T00:00:00Z,2019-03-06T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Punjab and Haryana,Not Applicable,Not Applicable,Yes,2014-04-12T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,Yes,Yes,No,Not Available,Shri Ram College of Commerce,Commerce,Delhi University,1977,1977,Delhi,No,No,Yes
Anil Kumar,Male,1950-07-12T00:00:00Z,Not Available,Not Available,2004-07-16T00:00:00Z,2012-07-11T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,Yes,No,Not Available,Not Available,Not Available,Delhi University,Not Available,1974,Delhi,No,Yes,No
Ajit Bharihoke,Male,1949-10-17T00:00:00Z,Not Available,Not Available,2009-05-14T00:00:00Z,2011-10-16T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,Not Available,Not Available,Science,"Punjab University, Chandigarh",Not Available,Not Available,Not Available,No,No,No
Dipak Misra,Male,1953-10-03T00:00:00Z,Not Available,Not Available,1996-01-17T00:00:00Z,2018-10-02T00:00:00Z,No,No,Orissa,Yes,Madhya Pradesh,1997-03-03T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Patna,Delhi,Not Applicable,Yes,2011-10-10T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Vikramjit Sen,Male,1950-12-31T00:00:00Z,Not Available,Not Available,1999-07-07T00:00:00Z,2015-12-30T00:00:00Z,No,No,Delhi,Yes,Karnataka,2011-09-11T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Karnataka,Not Applicable,Not Applicable,Yes,2012-12-24T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,No,"St. Xavier's School, Delhi",St. Stephen's College,History,Delhi University,Not Available,1976,Not Available,No,No,No
Rekha Sharma,Female,1949-07-31T00:00:00Z,Not Available,Not Available,2005-02-23T00:00:00Z,2011-07-30T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,"St. Thomas Higher Secondary School, New Delhi","Miranda House, Delhi University",Not Available,Delhi University,Not Available,1972,Delhi,No,No,No
Mool Chand Garg,Male,1954-06-10T00:00:00Z,Not Available,Not Available,2008-04-11T00:00:00Z,2016-06-09T00:00:00Z,No,No,Delhi,Yes,Madhya Pradesh,2011-04-18T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Delhi University,Commerce,Delhi University,Not Available,1978,Delhi,No,No,No
S. L. Bhayana,Male,1949-04-15T00:00:00Z,Not Available,Not Available,2006-02-28T00:00:00Z,2011-04-14T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1973,Delhi,No,No,No
S N Dhingra,Male,1949-03-02T00:00:00Z,Delhi,Delhi,2006-02-28T00:00:00Z,2011-03-01T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Delhi Unversity,Science,Delhi University,Not Available,1976,Not Available,No,Yes,Yes
Vidya Bhushan Gupta,Male,1948-11-25T00:00:00Z,Not Available,Not Available,2007-01-09T00:00:00Z,2010-11-24T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Delhi University,Not Available,Delhi University,1972,1972,Not Available,No,No,No
Aruna Suresh,Female,1950-02-19T00:00:00Z,Not Available,Not Available,2006-07-04T00:00:00Z,2012-02-18T00:00:00Z,No,No,Delhi,Yes,Orissa,2010-10-28T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",Queens Mary School,"Indraprastha College for Women, Delhi University",Not Available,Delhi University,1972,"NA","NA",No,No,No
S. N. Aggarwal,Male,1950-08-25T00:00:00Z,Not Available,Not Available,2006-02-28T00:00:00Z,2012-08-24T00:00:00Z,No,No,Delhi,Yes,Madhya Pradesh,2010-10-28T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Delhi University,Science,Not Available,Not Available,1980,Delhi,No,No,Yes
Madan Bhimrao Lokur,Male,1953-12-31T00:00:00Z,Not Available,Not Available,1999-02-19T00:00:00Z,2018-12-30T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Gauhati,Andhra Pradesh,Not Applicable,Yes,2012-06-04T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"St. Josephs Collegiate, Allahabad","St. Stephen's College, Delhi University",History,Delhi University,1977,1977,Not Available,No,No,No
Ajit Prakash Shah,Male,1948-02-13T00:00:00Z,Maharashtra,Solapur,1992-12-18T00:00:00Z,2010-02-12T00:00:00Z,No,No,Bombay,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Madras,Delhi,Not Applicable,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,Not Available,Not Available,Not Available,"Government Law College, Mumbai",Not Available,Not Available,Not Available,No,No,No
Mukul Mudgal,Male,1949-01-04T00:00:00Z,Not Available,Not Available,1998-03-02T00:00:00Z,2011-01-03T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Punjan & Haryana,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,Yes,"Modern School, Barakhamba Road, New Delhi","Hindu College, Delhi University",Science,Delhi University,Not Available,1973,Delhi,No,No,No
B. N. Chaturvedi,Male,1947-10-02T00:00:00Z,Uttar Pradesh,Allahabad,2000-12-01T00:00:00Z,2009-10-01T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1969,Uttar Pradesh,No,Yes,No
Neeraj Kishan Kaul,Male,1963-11-23T00:00:00Z,Not Available,Not Available,2009-04-15T00:00:00Z,2009-09-01T00:00:00Z,No,Yes,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"Modern School, Delhi","St. Stephen's College, Delhi University",Arts,Delhi University,1987,1987,Delhi,Yes,No,Yes
H R Malhotra,Male,1947-04-10T00:00:00Z,Not Available,Not Available,1952-08-26T00:00:00Z,2009-04-09T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Punjab University,Arts,Delhi University,1971,Not Available,Not Available,No,No,No
Manmohan Sarin,Male,1946-10-20T00:00:00Z,Not Available,Not Available,1995-05-17T00:00:00Z,2008-10-19T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,J&K and Ladakh,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,Yes,No,Not Available,Not Available,Not Available,Not Available,Not Available,1979,Not Available,No,No,No
Tirath Singh Thakur,Male,1952-01-04T00:00:00Z,Jammu & Kashmir,Ramban,1994-02-16T00:00:00Z,2017-01-03T00:00:00Z,No,No,J & K and Ladakh,Yes,Karnataka,1994-03-01T00:00:00Z,Delhi,2004-07-01T00:00:00Z,Not Applicable,NA,Yes,Punjab and Haryana,Not Applicable,Not Applicable,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,Yes,"NA",No,No,No,No,Yes,Not Available,"Govt. Gandhi Memorial 
Science College",Science,"Jammu University, Department of Law",Not Available,1972,Jammu & Kashmir,No,No,No
J. M. Malik,Male,1946-07-18T00:00:00Z,Not Available,Not Available,2006-02-28T00:00:00Z,2008-07-17T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Punjab University,Not Available,Punjab University,1968,1969,Punjab and Haryana,No,No,No
Mukundakam Sharma,Male,1946-09-18T00:00:00Z,West Bengal,Calcutta,1994-01-10T00:00:00Z,2011-09-17T00:00:00Z,No,No,Gauhati,Yes,Patna,1994-02-14T00:00:00Z,Delhi,1994-12-12T00:00:00Z,Not Applicable,NA,Yes,Delhi,Not Applicable,Not Applicable,Yes,2008-04-09T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,Yes,No,No,No,"Cotton College, Guwahati","Ramjas College, Delhi University",Arts,Guwahati University,Not Available,Not Available,Assam and Nagaland,No,Yes,Yes
R. S. Sodhi,Male,1945-11-11T00:00:00Z,Not Available,Not Available,1999-07-07T00:00:00Z,2007-11-07T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"Bishop Cotton School, Shimla","Lyallpur Khalsa College, Jallandhar",Not Available,Punjab University,1972,1972,Delhi,No,No,No
J P Singh,Male,1945-07-10T00:00:00Z,Not Available,Not Available,2004-07-05T00:00:00Z,2007-07-09T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1969,Delhi,No,Yes,No
Manju Goel,Female,1945-01-03T00:00:00Z,Not Available,Not Available,2004-07-05T00:00:00Z,2007-01-02T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",Not Available,Not Available,Not Available,University of Calcutta,1967,"NA","NA",No,Yes,No
Swatanter Kumar,Male,1947-12-31T00:00:00Z,Not Available,Not Available,1994-11-10T00:00:00Z,2009-12-30T00:00:00Z,No,No,Delhi,Yes,Punjab and Haryana,1994-11-30T00:00:00Z,Delhi,2004-10-04T00:00:00Z,Not Applicable,NA,Yes,Bombay,Not Applicable,Not Applicable,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1971,Delhi,No,No,No
Vijender Jain,Male,1946-08-02T00:00:00Z,Not Available,Not Available,1992-12-24T00:00:00Z,2008-08-01T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Punjab & Haryana,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1969,Not Available,No,Yes,No
Ramesh Chand Jain,Male,1944-06-26T00:00:00Z,Uttar Pradesh,Sahranpur,2001-07-16T00:00:00Z,2006-06-25T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Agra University,Not Available,Not Available,Not Available,No,No,No
Markandeya Katju,Male,1946-09-20T00:00:00Z,Not Available,Not Available,1991-11-30T00:00:00Z,2011-09-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Madras,Delhi,Not Applicable,Yes,2006-04-10T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1967,Not Available,Not Available,No,No,No
Om Prakash Dwivedi,Male,1944-04-01T00:00:00Z,Not Available,Not Available,2000-12-01T00:00:00Z,2006-03-31T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA","Kher Inter College, Gursrai","Jhansi Govt. Inter College, Jhansi",Not Available,Allahabad University,Not Available,"NA","NA",No,Yes,No
Surinder Kumar Aggarwal,Male,1944-04-04T00:00:00Z,Not Available,Not Available,1999-07-07T00:00:00Z,2006-04-03T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,1999-07-07T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1965,Delhi,No,No,No
Ramesh Chandra Chopra,Male,1943-12-18T00:00:00Z,Not Available,Not Available,2000-12-01T00:00:00Z,2005-12-17T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",Not Available,Not Available,Arts,Delhi University,1966,"NA","NA",No,No,No
Bashir Ahmed Khan,Male,1945-04-01T00:00:00Z,Not Available,Not Available,1990-11-12T00:00:00Z,2007-03-31T00:00:00Z,No,No,J & K and Ladakh,Yes,Madhya Pradesh,1997-10-08T00:00:00Z,Delhi,2000-01-14T00:00:00Z,J & K and Ladakh,2005-10-11T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1971,Delhi,No,No,No
B. C. Patel,Male,1943-08-07T00:00:00Z,Gujarat,Ahmedabad,1990-06-21T00:00:00Z,2005-08-06T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,J&K and Ladakh,Delhi,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,no,no,No,yes,Not Available,Not Available,Arts (Economics),Gujarat University,1967,1968,Not Available,no,No,No
C. K. Mahajan,male,1943-05-31T00:00:00Z,Not Available,Not Available,1999-07-05T00:00:00Z,2005-05-30T00:00:00Z,no,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,no,NA,Bar,No,Yes,no,"NA",Yes,no,no,no,no,Not Available,Not Available,Not Available,Not Available,Not Available,1970,Chandigarh,no,No,No
Devinder Kumar Jain,Male,1948-01-25T00:00:00Z,Not Available,Not Available,1991-03-19T00:00:00Z,2013-01-24T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Punjab and Haryana,Not Applicable,Not Applicable,Yes,2006-04-10T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1974,Delhi,No,No,No
Dalveer Bhandari,Male,1947-10-01T00:00:00Z,Rajasthan,Jodhpur,1991-03-19T00:00:00Z,2012-04-27T00:00:00Z,No,Yes,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Bombay,Not Applicable,Not Applicable,Yes,2005-10-28T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Not Available,Jodhpur University,Arts,Jodhpur University,1968,1968,Rajasthan,Yes,No,Yes
Jiwan Dass Kapoor,Male,1942-04-10T00:00:00Z,Not Available,Not Available,2000-12-01T00:00:00Z,2004-04-09T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Entire education from School to College level from erstwhile Punjab,Not Available,Arts,Not Available,Not Available,Not Available,Not Available,No,No,No
Mahmood Ali Khan,Male,1941-12-12T00:00:00Z,Not Available,Not Available,2000-12-01T00:00:00Z,2003-12-14T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA","Did Schooling from SSK Inter College and Hinhu College, Moradabad","Hinhu College and K.G.K. College, Moradabad",Not Available,Not Available,Not Available,"NA","NA",No,Yes,No
Surender Kumar Mahajan,Male,1941-12-05T00:00:00Z,Not Available,Not Available,1995-05-17T00:00:00Z,2003-12-04T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1967,Delhi,No,No,No
Usha Mehra,Female,1941-11-14T00:00:00Z,Not Available,Not Available,1990-07-13T00:00:00Z,2003-11-13T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1962,Delhi,No,No,No
S.N. Kapoor,Male,1941-05-28T00:00:00Z,Not Available,Not Available,1996-04-09T00:00:00Z,2003-05-27T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1964,Not Available,No,Yes,No
Devinder Gupta,Male,1943-04-04T00:00:00Z,Not Available,Not Available,1990-06-25T00:00:00Z,2005-04-03T00:00:00Z,No,No,Himachal Pradesh,Yes,Delhi,1994-04-28T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Andhra Pradesh,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1967,Himachal Pradesh,No,No,No
Kripa Shankar Gupta,Male,1941-01-07T00:00:00Z,Not Available,Not Available,1996-04-09T00:00:00Z,2003-01-06T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1965,Uttar Pradesh,No,Yes,No
