Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Gurusharan Sharma,Male,1942-01-15T00:00:00Z,Bihar,Pandarak,1992-10-19T00:00:00Z,2004-01-15T00:00:00Z,No,No,Patna,Yes,Jharkhand,2000-11-15T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,"Punyark Vidya Mandir, Pandarak",Patna University,Master's in Political Science,Not Available,Not Available,1966,Bihar,No,Yes,Not Available
Gyan Sudha Mishra,Female,1949-04-28T00:00:00Z,Not Available,Not Available,1994-03-16T00:00:00Z,2014-04-27T00:00:00Z,No,No,Patna,Yes,Rajasthan,1994-04-21T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Jharkhand,Not Applicable,Not Applicable,Yes,2010-04-30T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Patna University,Political Science,Patna University,Not Available,1972,Bihar,No,Yes,No
Hemant Kumar Srivastava,Male,1959-02-02T00:00:00Z,Uttar Pradesh,Allahabad,2010-08-12T00:00:00Z,2021-02-01T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Allahabad University,Arts,Allahabad University,1980,1982,Uttar Pradesh,No,No,No
I.P. Singh,Male,NA,Not Available,Not Available,1990-07-10T00:00:00Z,2007-09-01T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Iqbal Ahmed Ansari,Male,1954-10-29T00:00:00Z,Assam,Tejpur,2002-03-04T00:00:00Z,2016-10-28T00:00:00Z,No,No,Gauhati,Yes,Patna,2013-11-11T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Patna,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,"Darrang College, Tezpur",Science,Tezpur Law College,Not Available,1978,Assam,No,No,No
J.N. Bhatt,Male,1945-10-16T00:00:00Z,Gujarat,Jamnagar,1990-06-21T00:00:00Z,2007-10-16T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Patna,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Gujrat,No,Yes,Yes
J.N. Dubey,Male,1937-07-15T00:00:00Z,Not Available,Not Available,1984-05-24T00:00:00Z,1999-07-15T00:00:00Z,No,No,Allahabad,Yes,Patna,1994-04-28T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1966,Not Available,No,No,No
Jacob Benjamin Koshy,Male,1947-05-13T00:00:00Z,Kerala,Not Available,1996-01-17T00:00:00Z,2009-05-12T00:00:00Z,No,No,Kerala,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Patna,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,Not Available,Not Available,Science,Not Available,Not Available,1968,Kerala,No,No,Yes
Jayanandan Singh,Male,1952-09-30T00:00:00Z,Not Available,Not Available,2006-10-09T00:00:00Z,2014-09-30T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1976,Bihar,No,Yes,No
Jitendra Mohan Sharma,Male,1956-07-02T00:00:00Z,Bihar,Gaya,2014-04-21T00:00:00Z,2018-07-01T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Raj Kumari Devi High School, Sindauri Konch, Gaya","Magadh University, Bodh Gaya",Science,"Magadh University, Bodh Gaya",Not Available,1983,Bihar,No,No,No
Jyoti Saran,Male,1957-08-19T00:00:00Z,Not Available,Not Available,2009-06-13T00:00:00Z,2019-08-18T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,Yes,No,Not Available,Delhi University,Not Available,Patna University,Not Available,1986,Bihar,No,No,No
Kishore Kumar Mandal,Male,1956-01-22T00:00:00Z,Bihar,Madhepura,2007-07-10T00:00:00Z,2018-01-21T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,"Patna College, Patna",Not Available,"Patna Law College, Patna University",Not Available,1980,Bihar,No,No,No
Konduswami Venkataswami,Male,1934-09-19T00:00:00Z,Not Available,Not Available,1983-07-24T00:00:00Z,1999-09-18T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Patna,Not Applicable,Not Applicable,Yes,1995-03-06T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,Yes,No,No,No,"Swathantra High School, Coimbatore",Vivekananda College,Not Available,Madras Law College,Not Available,1959,Tamil Nadu,No,No,No
Krishnaswami Sundara Paripoornan,Male,1932-06-12T00:00:00Z,Not Available,Not Available,1982-12-23T00:00:00Z,1997-06-11T00:00:00Z,No,No,Kerala,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Patna,Not Applicable,Not Applicable,Yes,1994-06-11T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1956,Kerala,No,No,No
Lalit Mohan Sharma,Male,1928-02-12T00:00:00Z,Bihar,Musi,1973-04-12T00:00:00Z,1993-02-11T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,Yes,1987-10-05T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Lingala Narasimha Reddy,Male,1953-08-01T00:00:00Z,Telangana,"Gavicherla Village, Warangal",2001-09-10T00:00:00Z,2015-07-31T00:00:00Z,No,No,Andhra Pradesh,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Patna,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,Yes,"Zilla Parishad High School, Sanghem","C.K.M. College, Warangal",Science,"Osmania University, Hyderabad",Not Available,1979,Andhra Pradesh,No,No,No
Lok Nath Prasad,Male,NA,Not Available,Not Available,1992-10-19T00:00:00Z,1998-09-19T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Madhavendra Saran,Male,NA,Not Available,Not Available,2006-05-10T00:00:00Z,NA,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Madhuresh Prasad,Male,1968-10-02T00:00:00Z,Not Available,Not Available,2017-05-22T00:00:00Z,2030-10-02T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1997,Not Available,No,No,No
Mandhata Singh,Male,1952-12-20T00:00:00Z,Not Available,Not Available,2009-02-09T00:00:00Z,2013-12-20T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Arts,Not Available,Not Available,Not Available,Not Available,No,No,No
Manohar Lal Visa,Male,NA,Not Available,Not Available,1998-12-29T00:00:00Z,2006-02-28T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Mihir Kumar Jha,Male,1953-12-01T00:00:00Z,Not Available,Not Available,2007-07-10T00:00:00Z,2015-12-01T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1979,Bihar,No,Yes,No
Mohit Kumar Shah,Male,NA,Not Available,Not Available,2017-05-22T00:00:00Z,NA,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Mridula Mishra,Female,1949-10-31T00:00:00Z,Not Available,Not Available,2004-02-11T00:00:00Z,2011-10-31T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1979,Bihar,No,No,No
Mukesh Kumar Rashikbhai Shah,Male,1958-05-16T00:00:00Z,Gujarat,Not Available,2004-03-07T00:00:00Z,2023-05-15T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Patna,Not Applicable,Not Applicable,Yes,2018-11-02T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1982,Gujarat,No,No,No
Mukundakam Sharma,Male,1946-09-18T00:00:00Z,West Bengal,Calcutta,1994-01-10T00:00:00Z,2011-09-17T00:00:00Z,No,No,Gauhati,Yes,Patna,1994-02-14T00:00:00Z,Delhi,1994-12-12T00:00:00Z,Not Applicable,NA,Yes,Delhi,Not Applicable,Not Applicable,Yes,2008-04-09T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,No,No,"Cotton College, Guwahati","Ramjas College, Delhi University",Arts,Guwahati University,Not Available,Not Available,Assam and Nagaland,No,Yes,Yes
Mungeshwar Sahoo,Male,1955-11-01T00:00:00Z,Orrisa,"Village- Bagdega, P.S.-Birsa, District-Sundarnagar",2010-03-15T00:00:00Z,2017-10-31T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Bihar,No,No,No
N. Pandey,Male,NA,Not Available,Not Available,1988-10-31T00:00:00Z,2001-03-20T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
N.S. Rao,Male,NA,Not Available,Not Available,1987-09-13T00:00:00Z,1994-01-04T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Nagendra Prasad Singh,Male,1931-12-25T00:00:00Z,Not Available,Not Available,1973-04-12T00:00:00Z,1996-12-24T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Calcutta,Not Applicable,Not Applicable,Yes,1992-06-15T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1956,Not Available,No,No,No
Nand Lall Untwalia,Male,1915-08-01T00:00:00Z,Not Available,Not Available,1958-01-02T00:00:00Z,1980-08-01T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,Yes,1974-10-03T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Nanumani Prasad Singh,Male,NA,Not Available,Not Available,1990-07-10T00:00:00Z,1999-09-11T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Narayan Roy,Male,1947-02-01T00:00:00Z,Not Available,Not Available,1991-12-02T00:00:00Z,2009-02-01T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1972,Not Available,No,Yes,No
Narendra Narayan Singh,Male,NA,Not Available,Not Available,1996-05-09T00:00:00Z,2000-03-15T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Naresh Kumar Sinha,Male,NA,Not Available,Not Available,1992-10-19T00:00:00Z,1999-04-12T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Navaniti Prasad Singh,Male,1955-11-06T00:00:00Z,Bihar,Not Available,2006-03-06T00:00:00Z,2017-11-05T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Kerala,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,"Scindhia School, Gwalior",Delhi University,Not Available,"Campus Law Centre, Delhi University",Not Available,1980,Bihar,No,No,No
Navin Sinha,Male,1957-08-19T00:00:00Z,Bihar,Not Available,2004-02-11T00:00:00Z,2021-08-18T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Nilu Agrawal,Female,NA,Bihar,Patna,2015-04-15T00:00:00Z,NA,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,Yes,"St. Joseph's Convent, Patna",Patna University,Arts (History),Patna University,Not Available,1983,Bihar,No,Yes,No
O.N. Asthana,Male,NA,Not Available,Not Available,1994-02-21T00:00:00Z,1997-04-10T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
P.K. Sarkar,Male,NA,Not Available,Not Available,1996-03-09T00:00:00Z,2000-01-09T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
P.K. Sinha,Male,NA,Not Available,Not Available,1999-12-16T00:00:00Z,2005-03-06T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
P.N. Yadav,Male,NA,Not Available,Not Available,2001-07-02T00:00:00Z,2005-01-04T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Partha Sarthy,Male,1969-10-22T00:00:00Z,Not Available,Not Available,2019-04-17T00:00:00Z,2031-10-21T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Kirori Mal College, Delhi University",Not Available,"Patna Law College, Patna University",Not Available,1995,Bihar,No,No,No
Prabha Shankar Mishra,Male,1938-08-06T00:00:00Z,Not Available,Not Available,1982-11-18T00:00:00Z,1998-08-06T00:00:00Z,No,No,Patna,Yes,Madaras,1990-01-20T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Andhra Pradesh,Calcutta,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Bihar,No,No,No
Prabhat Kumar Jha,Male,1959-07-16T00:00:00Z,Bihar,"Hanumannagar Bedaul, Sitamarhi",2014-04-21T00:00:00Z,2021-07-15T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Patna University,"B.A, LL.B",Patna University,1986,1986,Bihar,No,No,No
Prabhat Kumar Singh,Male,1967-01-02T00:00:00Z,Not Available,Not Available,2019-04-17T00:00:00Z,2029-01-01T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Ramjas College, Delhi University",History,"Campus Law Centre, Delhi University",Not Available,1994,Bihar,No,Yes,No
Prafulla Kumar Mishra,Male,1947-09-17T00:00:00Z,Odisha,Not Available,1996-01-17T00:00:00Z,2009-09-17T00:00:00Z,No,No,Orissa,Yes,Madras,2001-06-25T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Patna,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Utkal University,1968,1968,Odisha,No,No,Yes
Prakash Chandra Jaiswal,Male,1957-12-30T00:00:00Z,Not Available,Not Available,2017-05-22T00:00:00Z,2019-12-29T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,"Queens College, Varanasi",Not Available,Not Available,Banras Hindu University,Not Available,Not Available,Uttar Pradesh,Not Available,Not Available,No
Prakash Chandra Verma,Male,1951-01-12T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2013-01-12T00:00:00Z,No,No,Allahabad,Yes,Uttarakhand,2000-11-09T00:00:00Z,Allahabad,2009-02-04T00:00:00Z,Patna,2011-04-08T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Lucknow University,1975,1976,Uttar Pradesh,No,No,No
Pramod Kumar Sarin,Male,1936-11-27T00:00:00Z,Not Available,Not Available,1994-02-01T00:00:00Z,1998-11-27T00:00:00Z,No,No,Allahabad,Yes,Patna,1994-02-21T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,Not Available,Not Available,No
Prasun Kumar Deb,Male,NA,Not Available,Not Available,1994-02-14T00:00:00Z,2003-10-01T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
R.N. Prasad,Male,1944-08-04T00:00:00Z,Bihar,Madanpur,1990-07-27T00:00:00Z,2006-08-04T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1967,Not Available,No,No,No
R.N. Sahay,Male,NA,Not Available,Not Available,1990-07-10T00:00:00Z,2000-05-21T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Radha Mohan Prasad,Male,NA,Not Available,Not Available,1991-12-02T00:00:00Z,2006-07-12T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Rajeev Ranjan Prasad,Male,1966-09-05T00:00:00Z,Bihar,"Tarhari, Lakhisarai",2017-05-22T00:00:00Z,2028-09-04T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Patna University,Commerce,"Campus Law Centre, Delhi University",1991,Not Available,Bihar,No,No,No
Rajendra Kumar Mishra,Male,1959-10-01T00:00:00Z,Uttar Pradesh,Not Available,2011-06-20T00:00:00Z,2021-09-30T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Rashtriya Degree College,Science,Allahabad University,Not Available,1986,Uttar Pradesh,No,No,No
Rajendra Mal Lodha,Male,1949-09-28T00:00:00Z,Rajasthan,Jodhpur,1994-01-31T00:00:00Z,2014-09-27T00:00:00Z,No,No,Rajasthan,Yes,Bombay,1994-02-16T00:00:00Z,Rajasthan,2007-02-02T00:00:00Z,Not Applicable,NA,Yes,Patna,Not Applicable,Not Applicable,Yes,2008-12-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Science,University of Jodhpur,Not Available,1973,Rajasthan,No,No,No
Rajendra Menon,Male,1957-06-07T00:00:00Z,Not Available,Not Available,2002-04-01T00:00:00Z,2019-07-06T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Patna,Delhi,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,Yes,No,Not Available,"Government Science College, Jabalpur",Science,"NSE Law College, Jabalpur",1981,Not Available,Madhya Pradesh,No,No,No
Rajendra Prasad,Male,NA,Not Available,Not Available,2002-09-09T00:00:00Z,2006-01-01T00:00:00Z,No,No,Patna,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available
Rajesh Balia,Male,1946-03-03T00:00:00Z,Not Available,Not Available,1991-10-21T00:00:00Z,2008-03-03T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,1994-06-24T00:00:00Z,Rajasthan,1999-12-14T00:00:00Z,Not Applicable,NA,Yes,Patna,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Commerce.,Not Available,Not Available,1967,Rajasthan,No,No,No
