Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Jasti Eshwara Prasad,Male,1934-08-04T00:00:00Z,Tamil Nadu,Madras,1990-03-16T00:00:00Z,1996-08-03T00:00:00Z,No,No,Andhra Pradesh,Yes,Karnataka,1994-04-01T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Not Available,Madras University,Not Available,Osmania University,Not Available,1959,Not Available,No,No,No
Jagdish Singh Khehar,Male,1952-08-28T00:00:00Z,British Kenya (now Kenya),Nairobi,1999-02-08T00:00:00Z,2017-08-27T00:00:00Z,No,No,Punjab and Haryana,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Uttarakhand,Karnataka,Not Applicable,Yes,2011-09-13T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,Yes,No,Not Available,"Government College, Chandigarh",Science,"Panjab University, Chandigarh",1977,1979,Punjab and Haryana,No,No,Yes
Jawad Rahim,Male,1952-09-02T00:00:00Z,Not Available,Not Available,2006-01-06T00:00:00Z,2014-09-03T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1975,Karnataka,No,No,No
Jayant Maganlal Patel,Male,1956-08-04T00:00:00Z,Gujarat,Veraval,2001-12-03T00:00:00Z,2017-09-25T00:00:00Z,No,Yes,Gujarat,Yes,Karnataka,2016-02-13T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"M. S. University, Baroda",Commerce,"M. S. University, Baroda",NA,1979,Gujarat,No,No,No
John Michael Cunha,Male,1959-04-07T00:00:00Z,Not Available,Not Available,2016-11-14T00:00:00Z,2021-04-08T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Jyoti Mulimani,Female,1968-08-15T00:00:00Z,Not Available,Not Available,2019-11-11T00:00:00Z,2030-11-10T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1992,Not Available,No,No,No
Kothandram Naidu Bhakthavatsala,Male,1952-12-10T00:00:00Z,Karnataka,Bangalore,2002-04-18T00:00:00Z,2014-12-09T00:00:00Z,No,No,Karnataka,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Commerce,"SJR College, Bangalore",Not Available,1980,Karnataka,No,No,Yes
K. Govindarajulu,Male,1953-04-02T00:00:00Z,Not Available,Not Available,2010-03-12T00:00:00Z,2013-04-03T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1980,Karnataka,No,No,No
K. Ramanna,Male,1948-07-04T00:00:00Z,Not Available,Not Available,2002-04-18T00:00:00Z,2010-07-05T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1977,Karnataka,No,No,No
Kempaiah Somashekar,Male,1963-09-15T00:00:00Z,Not Available,Not Available,2016-11-14T00:00:00Z,2025-09-15T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1990,Karnataka,No,No,No
K. Sreedhar Rao,Male,1953-10-21T00:00:00Z,Not Available,Not Available,2000-02-21T00:00:00Z,2015-10-22T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1976,Karnataka,No,No,No
K. H. N. Kuranga,Male,1942-05-11T00:00:00Z,Not Available,Not Available,1993-02-22T00:00:00Z,2004-05-12T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Yes,Chhattisgarh,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Karnataka,No,No,No
K. L. Manjunath,Male,1953-04-21T00:00:00Z,Not Available,Not Available,2000-12-11T00:00:00Z,2015-04-20T00:00:00Z,No,No,Karnataka,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Science,Not Available,Not Available,1974,Karnataka,No,No,No
Keshava Narayana,Male,1952-04-10T00:00:00Z,Not Available,Not Available,2008-06-02T00:00:00Z,2014-04-11T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1977,Karnataka,No,No,No
K. N. Phaneendra,Male,1958-05-20T00:00:00Z,Not Available,Not Available,2013-10-24T00:00:00Z,2020-05-21T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1985,Karnataka,No,No,No
K. R. Prasad Rao,Male,1939-10-31T00:00:00Z,Not Available,Not Available,1998-06-02T00:00:00Z,2001-11-01T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,"Andhra Christian College, 
Guntur",Not Available,"Andhra University Law College, Waltair",Not Available,1962,Andhra Pradesh,No,No,No
K.S. Bhaktavatsalam,Male,1935-10-22T00:00:00Z,Not Available,Not Available,1994-05-11T00:00:00Z,1997-10-23T00:00:00Z,No,No,Madras,Yes,Karnataka,1994-05-11T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Kottravva Mudagal,Female,1963-12-22T00:00:00Z,Not Available,Not Available,2016-11-14T00:00:00Z,2025-12-22T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,yes,No,No,No,No,No,No,No,Not Available,"Karnataka University, Dharwad",Commerce,Karnataka university,Not Available,1988,Karnataka,No,No,No
Khazi Mohiuddin,Female,1963-10-08T00:00:00Z,Not Available,Not Available,2021-03-25T00:00:00Z,2025-10-07T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Krishnan Natarajan,Male,1964-11-05T00:00:00Z,Not Available,Not Available,2018-11-03T00:00:00Z,2026-11-02T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Kumar Rajarathnam,Male,1942-03-13T00:00:00Z,Not Available,Not Available,1994-01-10T00:00:00Z,2004-03-12T00:00:00Z,No,No,Madras,Yes,Karnataka,1994-01-24T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Madhya Pradesh,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Loyola College, Madras",Not Available,Gray's Inn (London),Not Available,1971,Tamil Nadu and Puducherry,Yes,No,No
Lingappa Narayana Swamy,Male,1959-07-01T00:00:00Z,Not Available,Not Available,2007-07-04T00:00:00Z,2021-06-30T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Yes,Himachal Pradesh,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1987,Karnataka,No,No,Yes
M. B. Vishwanath,Male,1936-10-31T00:00:00Z,Not Available,Not Available,1994-11-30T00:00:00Z,1998-11-01T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1961,Karnataka,No,No,No
Michael Saldanha,Male,1942-02-13T00:00:00Z,Not Available,Not Available,1994-07-01T00:00:00Z,2004-02-14T00:00:00Z,No,No,Bombay,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1964,Maharashtra,No,No,No
Mohammed Ghouse Shukure Kamal,Male,1971-06-30T00:00:00Z,Karnataka,"Kodlipet, Kodagu District",2021-03-17T00:00:00Z,2033-03-16T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,No,"Govt. Senior College, Madikare","Vidyavardhaka Law College, Mysuru",Arts,Not Available,Not Available,1994,Karnataka,No,No,No
M. P. Chinnappa,Male,1941-06-01T00:00:00Z,Not Available,Not Available,1995-12-18T00:00:00Z,2003-06-02T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Karnataka,No,No,No
Maheshan Nagaprasanna,Male,1971-03-23T00:00:00Z,Not Available,Not Available,2019-11-26T00:00:00Z,2033-03-22T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Makkimane Uma,Female,1964-03-10T00:00:00Z,Not Available,Not Available,2020-05-04T00:00:00Z,2026-03-10T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Government Higher Primary School,J.C.B.M College,Commerce,"Vaikunta Baliga College of Law, Udupi",Not Available,Not Available,Not Available,No,No,No
Manjula Chellur,Female,1955-12-05T00:00:00Z,Not Available,Not Available,2000-02-21T00:00:00Z,2017-12-06T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1978,Karnataka,No,No,No
Maralur Arun,Male,1970-04-24T00:00:00Z,Not Available,Not Available,2020-01-07T00:00:00Z,2032-04-23T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Mohamad Anwar,Male,1940-07-08T00:00:00Z,Not Available,Not Available,1995-12-18T00:00:00Z,2002-07-09T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Not Available,No,No,No
Mohammad Nawaz,Male,1965-05-22T00:00:00Z,Not Available,Not Available,2018-06-02T00:00:00Z,2026-05-21T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1990,Karnataka,No,No,No
Mohan Shantanagoudar,Male,1958-05-05T00:00:00Z,Not Available,Not Available,2003-05-12T00:00:00Z,2020-05-06T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Yes,Kerala,Not Applicable,Not Applicable,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,1980,Karnataka,No,No,No
Nangli Sudhindrarao,Male,1959-12-04T00:00:00Z,Not Available,Not Available,2017-02-21T00:00:00Z,2021-12-04T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
N. S. Veerabhadraiah,Male,1945-05-29T00:00:00Z,Not Available,Not Available,1998-06-02T00:00:00Z,2007-05-30T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1969,Karnataka,No,No,No
Nagaraja Kumar,Male,1954-06-28T00:00:00Z,Not Available,Not Available,2000-12-11T00:00:00Z,2016-06-27T00:00:00Z,No,No,Karnataka,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1976,Karnataka,No,Yes,No
Narayanappa Ananda,Male,1953-05-08T00:00:00Z,Not Available,Not Available,2006-01-06T00:00:00Z,2015-05-07T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1977,Karnataka,No,No,No
Nataraj Rangaswamy,Male,1970-03-14T00:00:00Z,Not Available,Not Available,2019-11-11T00:00:00Z,2032-03-13T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1992,Not Available,No,No,No
Neranahalli Srinivasan Sanjay Gowda,Male,1967-02-15T00:00:00Z,Not Available,Not Available,2019-11-11T00:00:00Z,2029-11-10T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1989,Not Available,No,No,No
Krishna Bhat,Male,1960-08-08T00:00:00Z,Karnataka,"Vittal Padnur Village, Dakshina Kannada District",2020-05-21T00:00:00Z,2024-05-20T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,"St.Aloysius College, Mangalore",Science,"Law school, Banaras Hindu University, Varanasi",Not Available,Not Available,Not Available,No,No,No
P. Krishnamoorthy,Male,1935-06-28T00:00:00Z,Not Available,Not Available,1994-04-28T00:00:00Z,1997-06-29T00:00:00Z,No,No,Kerala,Yes,Karnataka,1994-04-28T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1960,Kerala,No,No,No
P. Vishwanatha Shetty,Male,1944-05-02T00:00:00Z,Not Available,Not Available,1995-12-18T00:00:00Z,2006-05-03T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1966,Karnataka,No,No,No
Patil Sanganagouda,Male,1956-06-01T00:00:00Z,Not Available,Not Available,2004-10-21T00:00:00Z,2018-05-31T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1980,Karnataka,No,No,No
Pradeep Waingankar,Male,1954-04-10T00:00:00Z,Not Available,Not Available,2013-10-24T00:00:00Z,2016-04-11T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1981,Karnataka,No,No,No
P. S. Dinesh Kumar,Male,1962-02-25T00:00:00Z,Not Available,Not Available,2015-01-02T00:00:00Z,2024-02-25T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,"National High School, National 
College and BMS College, 
Bengaluru.",Not Available,Not Available,Not Available,Not Available,1990,Karnataka,No,No,No
Padmaraj Nemachandra Desai,Male,1961-05-21T00:00:00Z,Karnataka,"Navalgund, Dharwad District",2020-05-04T00:00:00Z,2023-05-03T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,"P.C. Jabin Science College, Hubli",Science,"University College of Law, Dharwad",Not Available,Not Available,Not Available,No,No,No
Patil Kanteppa,Male,1954-05-02T00:00:00Z,Karnataka,Bidar,2000-12-11T00:00:00Z,2016-05-01T00:00:00Z,No,No,Karnataka,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,"Government Primary 
School, Bhalki & the 
Karnataka High School, 
Bidar","B.V. College, Bidar",Arts,"Renuka Charya Law 
College, Bangalore",Not Available,1982,Karnataka,No,No,No
Pavankumar Bajantri,Male,1963-10-23T00:00:00Z,Not Available,Not Available,2015-01-02T00:00:00Z,2025-10-23T00:00:00Z,No,No,Karnataka,Yes,Punjab and Haryana,2015-03-16T00:00:00Z,Karnataka,2018-11-17T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,"Vidhyavardhaka Sangha, K.L.E.
 Society and S.J.R.C. Law 
College, Bangalore",Not Available,Not Available,Not Available,Not Available,1990,Karnataka,No,No,No
Pradeep Singh Yerur,Male,1970-06-21T00:00:00Z,Not Available,Not Available,2019-11-11T00:00:00Z,2032-06-20T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1997,Not Available,No,No,No
Pralhadrao Mutalik Patil,Male,1958-02-22T00:00:00Z,Not Available,Not Available,2018-11-03T00:00:00Z,2020-02-23T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Ramakrishna Devdas,Male,1969-05-15T00:00:00Z,Not Available,Not Available,2018-02-14T00:00:00Z,2031-05-14T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,"Sri Ramakrishna Vidyashala, Mysore","St.Joseph’s Arts and Science College, Bangalore",Arts,"Sri Jagadguru Renukacharya College of Law, Bangalore.",Not Available,Not Available,Karnataka,No,No,No
R. Gururajan,Male,1945-05-08T00:00:00Z,Not Available,Not Available,1999-06-16T00:00:00Z,2007-05-09T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Karnataka,No,No,No
R. G. Vaidhyanatha,Male,1935-07-09T00:00:00Z,Not Available,Not Available,1994-02-25T00:00:00Z,1997-07-08T00:00:00Z,No,No,Karnataka,Yes,Bombay,1994-03-17T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Science,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
R. J. Babu,Male,1942-04-05T00:00:00Z,Not Available,Not Available,1994-02-25T00:00:00Z,2004-04-06T00:00:00Z,No,No,Karnataka,Yes,Madras,1994-03-18T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Karnataka,No,No,No
Raju Varadaraluju Raveendran,Male,1946-10-15T00:00:00Z,Not Available,Not Available,1993-02-22T00:00:00Z,2011-10-15T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Yes,Madhya Pradesh,Not Applicable,Not Applicable,Yes,2005-09-09T00:00:00Z,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1968,Karnataka,No,No,No
Raghvendra Singh Chauhan,Male,1959-12-24T00:00:00Z,Not Available,Not Available,2015-03-10T00:00:00Z,2021-12-25T00:00:00Z,No,No,Rajasthan,Yes,Telangana,2018-11-23T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Uttarakhand,Telangana,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"Arcadia University, 
Glenside, PA (USA)",Arts,"Delhi University, Delhi",1983,1983,Rajasthan,Yes,No,No
Rajendra Badamikar,Male,1962-06-01T00:00:00Z,Karnataka,Hubballi,2021-03-25T00:00:00Z,2024-06-01T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"M.V.Pattan Higher Secondary School, Rabkavi, R.L.S. Science College at Belagavi","Karnataka Science College, Dharwad","Science, Zoology",JSS Sakri Law College,1987,Not Available,Not Available,No,Yes,No
Ram Mohan Reddy,Male,1954-06-06T00:00:00Z,Not Available,Not Available,2003-09-08T00:00:00Z,2016-06-05T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1977,Karnataka,No,No,No
Rathnakala,Female,1956-01-27T00:00:00Z,Not Available,Not Available,2013-10-24T00:00:00Z,2018-01-26T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1982,Karnataka,No,No,No
Ravi Venkappa Hosmani,Male,1971-07-29T00:00:00Z,Not Available,Not Available,2020-01-07T00:00:00Z,2033-07-28T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1995,Karnataka,No,No,No
Ravi Malimath,Male,1962-05-25T00:00:00Z,Not Available,Not Available,2008-02-18T00:00:00Z,2024-05-24T00:00:00Z,No,No,Karnataka,Yes,Uttarakhand,2020-03-05T00:00:00Z,Himachal Pradesh,2021-01-07T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1987,Karnataka,No,No,No
Abdul Nazeer,Male,1958-01-05T00:00:00Z,Karnataka,Beluvai,2003-05-12T00:00:00Z,2020-01-04T00:00:00Z,No,No,Karnataka,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"Mahaveera College, Moodbidri",Commerce,"SDM Law College, Kodialbail, Mangalore",Not Available,1983,Karnataka,No,No,No
