Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Krishnaswami Sundara Paripoornan,Male,1932-06-12T00:00:00Z,NA,NA,1982-12-23T00:00:00Z,1997-06-11T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,Yes,1994-06-11T00:00:00Z,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,Arts,NA,NA,1956,Kerala,No,No,No
Lalit Mohan Sharma,Male,1928-02-12T00:00:00Z,Bihar,Musi,1973-04-12T00:00:00Z,1993-02-11T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,1987-10-05T00:00:00Z,Bar,No,Yes,Yes,NA,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
Lingala Narasimha Reddy,Male,1953-08-01T00:00:00Z,Telangana,"Gavicherla Village, Warangal",2001-09-10T00:00:00Z,2015-07-31T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,Yes,No,Yes,"Zilla Parishad High School, Sanghem","C.K.M. College, Warangal",Science,"Osmania University, Hyderabad",NA,1979,Andhra Pradesh,No,No,No
Lok Nath Prasad,Male,NA,NA,NA,1992-10-19T00:00:00Z,1998-09-19T00:00:00Z,No,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madhavendra Saran,Male,NA,NA,NA,2006-05-10T00:00:00Z,NA,No,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madhuresh Prasad,Male,1968-10-02T00:00:00Z,NA,NA,2017-05-22T00:00:00Z,2030-10-02T00:00:00Z,No,No,Patna,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,Commerce,NA,NA,1997,NA,No,No,No
Mandhata Singh,Male,1952-12-20T00:00:00Z,NA,NA,2009-02-09T00:00:00Z,2013-12-20T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,Arts,NA,NA,NA,NA,No,No,No
Manohar Lal Visa,Male,NA,NA,NA,1998-12-29T00:00:00Z,2006-02-28T00:00:00Z,No,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mihir Kumar Jha,Male,1953-12-01T00:00:00Z,NA,NA,2007-07-10T00:00:00Z,2015-12-01T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,1979,Bihar,No,Yes,No
Mohit Kumar Shah,Male,NA,NA,NA,2017-05-22T00:00:00Z,NA,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mridula Mishra,Female,1949-10-31T00:00:00Z,NA,NA,2004-02-11T00:00:00Z,2011-10-31T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,Arts,NA,NA,1979,Bihar,No,No,No
Mukesh Kumar Rashikbhai Shah,Male,1958-05-16T00:00:00Z,Gujarat,NA,2004-03-07T00:00:00Z,2023-05-15T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,Yes,2018-11-02T00:00:00Z,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,Science,NA,NA,1982,Gujarat,No,No,No
Mukundakam Sharma,Male,1946-09-18T00:00:00Z,West Bengal,Calcutta,1994-01-10T00:00:00Z,2011-09-17T00:00:00Z,No,No,Guwahati,Yes,Patna,1994-02-14T00:00:00Z,Delhi,1994-12-12T00:00:00Z,NA,NA,Yes,Delhi,NA,NA,Yes,2008-04-09T00:00:00Z,Bar,No,Yes,Yes,NA,Yes,Yes,No,No,No,"Cotton College, Guwahati","Ramjas College, Delhi University",Arts,Guwahati University,NA,NA,Assam and Nagaland,No,Yes,Yes
Mungeshwar Sahoo,Male,1955-11-01T00:00:00Z,Orrisa,"Village- Bagdega, P.S.-Birsa, District-Sundarnagar",2010-03-15T00:00:00Z,2017-10-31T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,NA,NA,Bihar,No,No,No
N. Pandey,Male,NA,NA,NA,1988-10-31T00:00:00Z,2001-03-20T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
N.S. Rao,Male,NA,NA,NA,1987-09-13T00:00:00Z,1994-01-04T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
Nagendra Prasad Singh,Male,1931-12-25T00:00:00Z,NA,NA,1973-04-12T00:00:00Z,1996-12-24T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,Yes,Calcutta,NA,NA,Yes,1992-06-15T00:00:00Z,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,NA,1956,NA,No,No,No
Nand Lall Untwalia,Male,1915-08-01T00:00:00Z,NA,NA,1958-01-02T00:00:00Z,1980-08-01T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,1974-10-03T00:00:00Z,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nanumani Prasad Singh,Male,NA,NA,NA,1990-07-10T00:00:00Z,1999-09-11T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
Narayan Roy,Male,1947-02-01T00:00:00Z,NA,NA,1991-12-02T00:00:00Z,2009-02-01T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,NA,1972,NA,No,Yes,No
Narendra Narayan Singh,Male,NA,NA,NA,1996-05-09T00:00:00Z,2000-03-15T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Naresh Kumar Sinha,Male,NA,NA,NA,1992-10-19T00:00:00Z,1999-04-12T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
Navaniti Prasad Singh,Male,1955-11-06T00:00:00Z,Bihar,NA,2006-03-06T00:00:00Z,2017-11-05T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,NA,NA,No,NA,Bar,No,Yes,Yes,NA,Yes,No,No,No,No,"Scindhia School, Gwalior",Delhi University,NA,"Campus Law Centre, Delhi University",NA,1980,Bihar,No,No,No
Navin Sinha,Male,1957-08-19T00:00:00Z,Bihar,NA,2004-02-11T00:00:00Z,2021-08-18T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nilu Agrawal,Female,NA,Bihar,Patna,2015-04-15T00:00:00Z,NA,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,Yes,No,Yes,"St. Joseph's Convent, Patna",Patna University,Arts (History),Patna University,NA,1983,Bihar,No,Yes,No
O.N. Asthana,Male,NA,NA,NA,1994-02-21T00:00:00Z,1997-04-10T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
P.K. Sarkar,Male,NA,NA,NA,1996-03-09T00:00:00Z,2000-01-09T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
P.K. Sinha,Male,NA,NA,NA,1999-12-16T00:00:00Z,2005-03-06T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
P.N. Yadav,Male,NA,NA,NA,2001-07-02T00:00:00Z,2005-01-04T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
Partha Sarthy,Male,1969-10-22T00:00:00Z,NA,NA,2019-04-17T00:00:00Z,2031-10-21T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,NA,"Kirori Mal College, Delhi University",NA,"Patna Law College, Patna University",NA,1995,Bihar,No,No,No
Prabha Shankar Mishra,Male,1938-08-06T00:00:00Z,NA,NA,1982-11-18T00:00:00Z,1998-08-06T00:00:00Z,No,No,Patna,Yes,Madaras,1990-01-20T00:00:00Z,NA,NA,NA,NA,Yes,Andhra Pradesh,Calcutta,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,Bihar,No,No,No
Prabhat Kumar Jha,Male,1959-07-16T00:00:00Z,Bihar,"Hanumannagar Bedaul, Sitamarhi",2014-04-21T00:00:00Z,2021-07-15T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,Patna University,"B.A, LL.B",Patna University,1986,1986,Bihar,No,No,No
Prabhat Kumar Singh,Male,1967-01-02T00:00:00Z,NA,NA,2019-04-17T00:00:00Z,2029-01-01T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,NA,"Ramjas College, Delhi University",History,"Campus Law Centre, Delhi University",NA,1994,Bihar,No,Yes,No
Prafulla Kumar Mishra,Male,1947-09-17T00:00:00Z,Odisha,NA,1996-01-17T00:00:00Z,2009-09-17T00:00:00Z,No,No,Odisha,Yes,Madras,2001-06-25T00:00:00Z,NA,NA,NA,NA,Yes,Patna,NA,NA,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,Arts,Utkal University,1968,1968,Odisha,No,No,Yes
Prakash Chandra Jaiswal,Male,1957-12-30T00:00:00Z,NA,NA,2017-05-22T00:00:00Z,2019-12-29T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,"Queens College, Varanasi",NA,NA,Banras Hindu University,NA,NA,Uttar Pradesh,NA,NA,No
Prakash Chandra Verma,Male,1951-01-12T00:00:00Z,NA,NA,1999-02-05T00:00:00Z,2013-01-12T00:00:00Z,No,No,Allahabad,Yes,Uttarakhand,2000-11-09T00:00:00Z,Allahabad,2009-02-04T00:00:00Z,Patna,2011-04-08T00:00:00Z,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,Science,Lucknow University,1975,1976,Uttar Pradesh,No,No,No
Pramod Kumar Sarin,Male,1936-11-27T00:00:00Z,NA,NA,1994-02-01T00:00:00Z,1998-11-27T00:00:00Z,No,No,Allahabad,Yes,Patna,1994-02-21T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No
Prasun Kumar Deb,Male,NA,NA,NA,1994-02-14T00:00:00Z,2003-10-01T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
R.N. Prasad,Male,1944-08-04T00:00:00Z,Bihar,Madanpur,1990-07-27T00:00:00Z,2006-08-04T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,NA,Yes,No,No,No,No,NA,NA,Arts,NA,NA,1967,NA,No,No,No
R.N. Sahay,Male,NA,NA,NA,1990-07-10T00:00:00Z,2000-05-21T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
Radha Mohan Prasad,Male,NA,NA,NA,1991-12-02T00:00:00Z,2006-07-12T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
Rajeev Ranjan Prasad,Male,1966-09-05T00:00:00Z,Bihar,"Tarhari, Lakhisarai",2017-05-22T00:00:00Z,2028-09-04T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,Yes,No,No,NA,Patna University,Commerce,"Campus Law Centre, Delhi University",1991,NA,Bihar,No,No,No
Rajendra Kumar Mishra,Male,1959-10-01T00:00:00Z,Uttar Pradesh,NA,2011-06-20T00:00:00Z,2021-09-30T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,Rashtriya Degree College,Science,Allahabad University,NA,1986,Uttar Pradesh,No,No,No
Rajendra Mal Lodha,Male,1949-09-28T00:00:00Z,Rajasthan,Jodhpur,1994-01-31T00:00:00Z,2014-09-27T00:00:00Z,No,No,Rajasthan,Yes,Bombay,1994-02-16T00:00:00Z,Rajasthan,2007-02-02T00:00:00Z,NA,NA,Yes,Patna,NA,NA,Yes,2008-12-17T00:00:00Z,Bar,No,Yes,No,NA,Yes,No,Yes,No,No,NA,NA,Science,University of Jodhpur,NA,1973,Rajasthan,No,No,No
Rajendra Menon,Male,1957-06-07T00:00:00Z,NA,NA,2002-04-01T00:00:00Z,2019-07-06T00:00:00Z,No,No,Madhya Pradesh,No,NA,NA,NA,NA,NA,NA,Yes,Patna,Delhi,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,Yes,Yes,No,NA,"Government Science College, Jabalpur",Science,"NSE Law College, Jabalpur",1981,NA,Madhya Pradesh,No,No,No
Rajendra Prasad,Male,NA,NA,NA,2002-09-09T00:00:00Z,2006-01-01T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
Rajesh Balia,Male,1946-03-03T00:00:00Z,NA,NA,1991-10-21T00:00:00Z,2008-03-03T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,1994-06-24T00:00:00Z,Rajasthan,1999-12-14T00:00:00Z,NA,NA,Yes,Patna,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,Yes,NA,NA,Commerce.,NA,NA,1967,Rajasthan,No,No,No
Rakesh Kumar,Male,1959-01-01T00:00:00Z,Bihar,NA,2009-12-25T00:00:00Z,2020-12-31T00:00:00Z,No,No,Patna,Yes,Andhra Pradesh HC,2019-11-13T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,Commerce,NA,NA,1983,Bihar,No,No,No
Ram Avtar Sharma,Male,NA,NA,NA,1997-12-12T00:00:00Z,2000-01-06T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
Ram Kishore Singh,Male,NA,NA,NA,1994-11-08T00:00:00Z,2000-01-13T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
Ramesh Kumar Datta,Male,1955-01-01T00:00:00Z,Bihar,NA,2006-03-06T00:00:00Z,2017-01-01T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,Arts (Political Science),NA,NA,1985,Bihar,No,No,No
Ramesh Surajmal Garg,Male,1948-06-18T00:00:00Z,NA,NA,1994-12-15T00:00:00Z,2010-06-18T00:00:00Z,No,No,Madhya Pradesh,Yes,Chhattisgarh,2000-10-31T00:00:00Z,Patna,2001-10-31T00:00:00Z,Gujarat,2005-02-26T00:00:00Z,Yes,Gauhati,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,Indore Christian College,NA,NA,NA,1971,1971,Madhya Pradesh,NA,Yes,NA
Ravi Ranjan,Male,1960-12-20T00:00:00Z,Bihar,Patna,2008-07-14T00:00:00Z,2022-12-19T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,Yes,Jharkhand,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,Yes,Yes,No,NA,"B. N. College, Patna University",Science,"Patna Law College, Patna University",1989,1990,Bihar,No,Yes,No
Ravi Swaroop Dhavan,Male,1942-07-22T00:00:00Z,NA,NA,1986-01-09T00:00:00Z,2004-07-22T00:00:00Z,No,No,Allahabad,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,NA,NA,NA,1966,Uttar Pradesh,No,No,No
Rekha Kumari,Female,NA,NA,NA,2005-01-24T00:00:00Z,2008-07-08T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
Rekha Manharlal Doshit,Female,1952-12-13T00:00:00Z,NA,NA,1995-09-18T00:00:00Z,2021-06-20T00:00:00Z,No,No,Gujarat,NA,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,Bombay University,Science,"Sir L. A. Shah Law College, Ahmedabad",1976,1977,Gujarat,No,No,No
S.K. Hom Chaudhari,Male,NA,NA,NA,1994-04-28T00:00:00Z,1996-03-01T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
S.K. Katriar,Male,NA,NA,NA,1999-03-31T00:00:00Z,NA,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
S.M.M. Alam,Male,NA,NA,NA,2005-01-24T00:00:00Z,2009-01-02T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
S.N. Mishra,Male,NA,NA,NA,1991-12-02T00:00:00Z,2001-06-16T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
S.N. Pathak,Male,NA,NA,NA,1999-12-16T00:00:00Z,2003-02-05T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
Sadanand Mukherjee,Male,NA,NA,NA,2005-01-24T00:00:00Z,2008-02-12T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
Samarendra Pratap Singh,Male,1955-08-01T00:00:00Z,Bihar,NA,2006-09-09T00:00:00Z,2017-07-31T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,NA,Yes,No,No,No,No,St. Xavier's High School and St. Micheal's High School,"Patna College, Patna",NA,"Patna Law College, Patna University",NA,1980,Bihar,No,No,No
Sanjay Karol,Male,1961-08-23T00:00:00Z,Himachal Pradesh,"Dehra Gopipur, Kangra",2007-03-08T00:00:00Z,2023-08-22T00:00:00Z,No,No,Himachal Pradesh,No,NA,NA,NA,NA,NA,NA,Yes,Tripura,Patna,NA,No,NA,Bar,No,Yes,Yes,NA,Yes,Yes,No,No,No,"St. Edward School, Shimla","Government Degree College, Shimla",History,"H.P. University, Shimla",NA,1968,Himachal Pradesh,No,No,No
Sanjay Kumar,Male,1960-10-22T00:00:00Z,NA,NA,2017-05-22T00:00:00Z,2022-10-22T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,Science,NA,NA,1991,NA,No,Yes,No
Sanjay Kumar,Male,1957-01-02T00:00:00Z,NA,NA,2016-12-09T00:00:00Z,2019-01-02T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanjay Priya,Male,1957-09-04T00:00:00Z,Bihar,NA,2016-12-09T00:00:00Z,2019-09-03T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,Patna,NA,NA,NA
Satyabrata Sinha,Male,1944-08-08T00:00:00Z,Jharkhand,Dhanbad,1987-03-07T00:00:00Z,2009-08-08T00:00:00Z,No,No,Patna,Yes,Calcutta,1994-05-11T00:00:00Z,NA,NA,NA,NA,Yes,Andhra Pradesh,Delhi,NA,Yes,2002-10-03T00:00:00Z,Bar,No,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sayed Mohammad Mahfooz Alam,Male,1947-01-02T00:00:00Z,NA,NA,2005-01-24T00:00:00Z,2009-01-02T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,Arts,NA,NA,NA,NA,No,No,No
Seema Ali Khan,Female,1953-09-02T00:00:00Z,NA,NA,2006-10-09T00:00:00Z,2013-09-04T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,No,No,No,NA,NA,NA,NA,NA,1980,Bihar,No,Yes,No
Shailesh Kumar Sinha,Male,1952-02-07T00:00:00Z,NA,NA,2006-10-09T00:00:00Z,2014-02-07T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,NA,Yes,No,Yes,No,No,NA,NA,Science,NA,NA,1952,Bihar,No,No,No
Shashank Kumar Singh,Male,NA,NA,NA,1990-07-27T00:00:00Z,2005-10-02T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
Shivaji Pandey,Male,1959-05-08T00:00:00Z,Bihar,Bhagalpur,2011-06-20T00:00:00Z,2021-05-07T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marwari College, Bhagalpur",Science,"T.N.B. College, Bhagalpur",NA,1982,Bihar,No,No,No
Shyam Kishore Sharma,Male,1952-07-07T00:00:00Z,NA,NA,2006-05-10T00:00:00Z,2014-07-06T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,NA,1979,Bihar,No,No,No
Subash Chandra Jha,Male,NA,NA,NA,2006-05-10T00:00:00Z,NA,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA
Sudhansu Kumar Das,Male,1898-09-03T00:00:00Z,NA,NA,NA,1963-09-03T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,1956-04-30T00:00:00Z,Service,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Collegiate School,Presidency college,NA,NA,NA,NA,NA,Yes,NA,NA
