Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Pratibha Upasani,Female,1940-10-29T00:00:00Z,NA,NA,1996-03-11T00:00:00Z,2002-10-29T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Maharashtra & Goa,No,No,Yes
PRITHVIRAJ K. CHAVAN,Male,1963-02-22T00:00:00Z,NA,NA,2017-06-05T00:00:00Z,2025-02-21T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,Yes,NA,"Shivaji University, Kolhapur",Science (Zoology),Nagpur University,1987,1987,NA,No,No,No
Purushottam Bapurao Gaikwad,Male,1944-07-08T00:00:00Z,NA,NA,2002-12-23T00:00:00Z,2006-07-08T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,NA,NA,NA,NA,NA,1970,Maharashtra & Goa,No,No,No
R. G. AVACHAT,Male,1964-03-15T00:00:00Z,NA,NA,2018-10-11T00:00:00Z,2026-03-14T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,"Shirur (Ghodnadi), District Pune",NA,Commerce,"I.L.S. Law College, Pune",1987,1987,Maharastra & Goa,No,No,No
R. I. CHAGLA,Male,1969-10-22T00:00:00Z,Maharashtra,Mumbai,2017-06-05T00:00:00Z,2031-10-21T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,"H.R. College of Commerce and Economics, Mumbai University",Commerce & Arts,University of Cambridge - Downing College,1993,1993,Maharashtra & Goa,Yes,No,No
R.G.Deshpande,Male,1941-08-08T00:00:00Z,NA,NA,1996-04-15T00:00:00Z,2003-08-08T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1969,Maharashtra & Goa,No,No,No
Rajan Jodhraj Kochar,Male,1941-10-21T00:00:00Z,NA,NA,1997-12-05T00:00:00Z,2003-10-21T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1969,Maharashtra & Goa,No,No,Yes
Rajiv Shyamrao Mohite,Male,1956-12-06T00:00:00Z,NA,NA,2001-10-12T00:00:00Z,NA,NA,NA,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,King Georges Schoo;,K.J.Somaiya College,Science,"GLC, Mumbai",NA,1978,Maharashtra & Goa,No,No,No
Rajneet Kumar Batta,Male,1941-09-03T00:00:00Z,NA,NA,1995-12-05T00:00:00Z,2021-09-03T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1966,Maharashtra & Goa,No,No,Yes
RAMESH DEOKINANDAN DHANUKA,Male,1961-05-31T00:00:00Z,Maharastra,NA,2012-01-23T00:00:00Z,2023-05-30T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,University of Bombay,Commerce,University of Bombay,1985,1985,Maharashtra & Goa,No,No,No
Ranjana Prakash Desai,Female,1949-10-30T00:00:00Z,NA,NA,1996-04-15T00:00:00Z,2014-10-29T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,2011-09-13T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,"Elphinstone, Bombay",Economics & Politics,"GLC, Mumbai",1973,1973,Maharashtra & Goa,No,No,No
RAVINDRA V. GHUGE,Male,1966-07-09T00:00:00Z,NA,NA,2013-06-21T00:00:00Z,2028-07-08T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,Yes,No,Saint Xavier's High School Kolhapur,NA,Integrated Law,"Chh.Shahaji Law College, Kolhapur & M.P.Law College, Aurangabad",NA,1990,NA,No,No,No
REVATI MOHITE DERE,Female,1965-04-17T00:00:00Z,NA,NA,2013-06-21T00:00:00Z,2027-04-16T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,"St. Joseph's High School, Pashan, Pune; Ferguson College (Arts), Pune",NA,Integrated Law,"Symbiosis Law College, Pune",NA,1988,NA,Yes,No,Yes
RMS KHANDEPARKAR,Male,1946-08-15T00:00:00Z,NA,NA,1996-04-12T00:00:00Z,2008-08-15T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,Yes,Yes,No,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,1973,Maharashtra & Goa,No,No,No
Rohit Baban Deo,Male,1963-12-05T00:00:00Z,NA,NA,2017-06-05T00:00:00Z,2025-12-04T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Commerce,NA,NA,1986,Maharastra & Goa,No,No,No
S. D. KULKARNI,Male,1960-11-02T00:00:00Z,NA,NA,2020-01-14T00:00:00Z,2022-11-01T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"G.A. College of Commerce, Sangli",Commerce,"N.S. Law College, Sangli",1984,1985,Maharastra & Goa,No,No,Yes
S. M. MODAK,Male,1965-11-13T00:00:00Z,Maharashtra,Kalyan (District: Thane),2018-10-11T00:00:00Z,2027-11-12T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,V.P. M's Bedekar College of Commerce,Commerce,Thane Law College,1989,1989,NA,No,No,No
S. P. TAVADE,Male,1960-03-05T00:00:00Z,NA,NA,2019-12-05T00:00:00Z,2022-03-04T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,Commerce,NA,NA,NA,NA,No,No,No
S. V. KOTWAL,Male,1968-04-13T00:00:00Z,Gujarat,Ahmedabad,2017-06-05T00:00:00Z,2030-04-12T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,Dhule,Pune University,Engineering,"Siddharth Law College, Mumbai",NA,1992,Maharashtra & Goa,No,No,No
S.B. DESHMUKH,Male,1951-06-22T00:00:00Z,Maharashtra,Ahmednagar,2003-06-17T00:00:00Z,2013-06-21T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,Mandavgan,New Law College,Arts,Pune University,1978,1979,Maharashtra & Goa,No,Yes,No
S.B. SHUKRE,Male,1961-10-25T00:00:00Z,NA,NA,2013-05-13T00:00:00Z,2023-10-24T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,Pune University,Commerce,"Dr. Punjabrao Deshmukh Law College, Amravati",1983,NA,Maharashtra & Goa,No,No,Yes
S.B.MHASE,Male,1947-10-28T00:00:00Z,NA,NA,1996-04-15T00:00:00Z,2009-10-28T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1971,Maharashtra & Goa,No,No,No
S.C. GUPTE,Male,1959-06-30T00:00:00Z,NA,NA,2013-06-21T00:00:00Z,2021-06-29T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,Chembur High School,"Ruia College, Mumbai",NA,"New Law College, Mumbai",1981,1981,Maharashtra & Goa,No,Yes,No
S.C.MALTE,Male,NA,NA,NA,1994-10-06T00:00:00Z,NA,No,No,Bombay,Yes,Punjab & Haryana,1994-11-01T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,1960,NA,No,Yes,Yes
S.P. DESHMUKH,Male,1959-09-28T00:00:00Z,NA,NA,2012-01-23T00:00:00Z,2021-09-27T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,Marathwada University,Science,Bombay University,NA,1986,Maharastra & Goa,No,No,No
S.P.DAVARE,Male,1951-04-06T00:00:00Z,Maharashtra,NA,1993-02-10T00:00:00Z,2013-04-05T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,Yes,No,No,"NMV, Pune","S.P. College, Pune",Arts (Psychology),ILS Law College,NA,NA,Maharashtra & Goa,No,No,No
S.Radhakrishnan,Male,1946-12-25T00:00:00Z,NA,NA,1996-04-15T00:00:00Z,2008-12-25T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1971,Maharashtra & Goa,No,No,Yes
S.S.PARKAR,Male,1943-10-01T00:00:00Z,NA,NA,1996-04-15T00:00:00Z,2005-10-01T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1968,Maharashtra & Goa,No,No,Yes
SADHANA S. JADHAV,Female,1960-06-14T00:00:00Z,NA,NA,2012-01-23T00:00:00Z,2022-06-13T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,"St. Joseph's High school, Solapur and St. Anne's High School, Pune","Fergusson College, Pune",Arts (Political Science),"Symbiosis College, Pune",NA,NA,NA,No,Yes,Yes
Sakharam Gopalrao Mahajan,Male,1942-11-02T00:00:00Z,NA,NA,1999-09-27T00:00:00Z,2004-11-02T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1967,Maharashtra & Goa,No,No,No
SAMBHAJI SHIWAJI SHINDE,Male,1960-08-02T00:00:00Z,NA,NA,2008-03-11T00:00:00Z,2022-08-01T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,"Dr. Babasaheb Ambedkar Marathwada University, Aurangabad",NA,1987,Maharashtra & Goa,Yes,No,Yes
"Sandeep Kashinath Shinde,",Male,1961-01-17T00:00:00Z,NA,NA,2017-06-05T00:00:00Z,2023-01-16T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Commerce,NA,NA,1984,Maharastra & Goa,No,No,Yes
SANJAY VIJAYKUMAR GANGAPURWALA,Male,1962-05-24T00:00:00Z,NA,NA,2010-03-13T00:00:00Z,2024-05-23T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"NA",Commerce,"NA",NA,1985,Maharashtra & Goa,No,No,No
Sarosh Homi Kapadia,Male,1947-09-29T00:00:00Z,Maharashtra,Mumbai,1993-03-23T00:00:00Z,2012-09-29T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Uttarakhand,NA,NA,Yes,2003-12-18T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,NA,"GLC, Mumbai",NA,1974,Maharashtra & Goa,No,No,No
SHAHRUKH JIMI KATHAWALLA,Male,1960-03-24T00:00:00Z,NA,NA,2008-07-18T00:00:00Z,2022-03-23T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,Wilson College,Arts,Government Law College,1985,1985,Maharashtra & Goa,No,No,No
Sharad Arvind Bobde,Male,1956-04-24T00:00:00Z,Maharashtra,Nagpur,2000-03-29T00:00:00Z,2021-04-23T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Madhya Pradesh,NA,NA,Yes,2013-04-12T00:00:00Z,Bar,No,Yes,Yes,"NA",No,No,No,No,No,"S.F.S. School, Nagpur","S.F.S College, Nagpur",Arts,Nagpur University,1978,1978,Maharashtra & Goa,No,No,No
Shiavax Jal Vazifdar,Male,1956-05-04T00:00:00Z,NA,NA,2001-01-22T00:00:00Z,2018-05-03T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Punjab & Haryana,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,Rishi Valley School,St. Xaviers Bombay,NA,Hinduja Law College,NA,1980,Maharashtra & Goa,No,No,No
Shrikant Raghunath Sathe,Male,1945-12-01T00:00:00Z,NA,NA,2003-08-29T00:00:00Z,2007-12-01T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Commerce,NA,NA,1970,Maharashtra & Goa,No,No,No
Shrridhar Tryambak Kharche,Male,1994-01-03T00:00:00Z,NA,NA,2002-10-03T00:00:00Z,2006-01-03T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1972,Maharashtra & Goa,No,No,No
SP KULKARNI,Male,1939-09-09T00:00:00Z,NA,NA,1995-12-05T00:00:00Z,2001-09-09T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1964,Maharashtra & Goa,No,No,No
Sudhakar Dattatray Gundewar,Male,1941-01-02T00:00:00Z,NA,NA,1997-06-09T00:00:00Z,2003-01-02T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1968,Maharashtra & Goa,No,No,No
Suresh Kantilal Shah,Male,1945-05-11T00:00:00Z,NA,NA,1999-09-27T00:00:00Z,2007-05-11T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Commerce,NA,NA,1969,Maharashtra & Goa,No,No,No
Surinder Singh Nijjar,Male,1949-06-07T00:00:00Z,Punjab,Bhar Singh Pura,1996-06-08T00:00:00Z,2011-06-07T00:00:00Z,No,No,Punjab & Harayana,Yes,Bombay,1996-04-26T00:00:00Z,Punjab & Haryana,2000-08-07T00:00:00Z,NA,NA,Yes,Calcutta,NA,NA,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,Yes,No,No,No,England,NA,NA,University of London,1972,1977,Punjab & Haryana,Yes,No,No
SWAPNA JOSHI,Female,1959-08-26T00:00:00Z,NA,NA,2016-03-28T00:00:00Z,2021-08-25T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Saraswatibai Mahila Vidyalaya, Gondia; D.B. Science College, Gondia; N.M.D. College, Gondia.",NA,Commerce,NA,NA,1981,NA,No,No,No
TK Chandra Shekhara Das,Male,1939-07-28T00:00:00Z,NA,NA,1994-07-06T00:00:00Z,2001-07-28T00:00:00Z,No,No,Kerala,Yes,Bombay,1994-08-05T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1969,Kerala,No,No,No
UJJAL BHUYAN,Male,1964-08-02T00:00:00Z,Assam,Guwahati,2011-10-17T00:00:00Z,2026-08-01T00:00:00Z,No,No,Gauhati,Yes,Bombay,2019-10-03T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,Don Bosco High School,"Kirori Mal College, Delhi",Arts,"Government Law College, Guwahati",NA,1991,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram and Arunachal Pradesh",No,No,Yes
V. G. BISHT,Male,1960-07-19T00:00:00Z,Maharashtra,Jalna,2019-12-05T00:00:00Z,2022-07-18T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,Nagpur University,Science,NA,NA,1985,NA,No,No,No
V. G. JOSHI,Male,1962-11-14T00:00:00Z,Maharashtra,Pune,2018-10-11T00:00:00Z,2024-11-13T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"Shivaji University, Kolhapur",Arts,"D.A.V. Law College, Solapur",NA,1986,NA,No,No,No
V. V. KANKANWADI,Female,1964-06-24T00:00:00Z,Karnataka,Bijapur,2017-06-05T00:00:00Z,2026-06-23T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,"People's College, Nanded",Science,"Ismailsaheb Mulla Law Collecte, Satara",NA,1987,NA,No,No,No
V.C.DAGA,Male,1949-02-18T00:00:00Z,NA,NA,1999-12-13T00:00:00Z,2011-02-18T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1972,Maharashtra & Goa,No,Yes,No
V.K. JADHAV,Male,1960-05-17T00:00:00Z,Maharashtra,Beed,2014-03-03T00:00:00Z,2022-05-16T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"Balbhim College, Beed",Commerce,"M.P. Law College, Aurangabad",NA,1982,NA,No,No,No
V.M. DESHPANDE,Male,1960-05-19T00:00:00Z,Maharashtra,Warud (District: Amravati),2014-01-06T00:00:00Z,2022-05-18T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,Yes,Yes,No,No,Yes,No,No,No,Yes,"Aided School, Buldhana","Hislop College, Nagpur",Commerce,"University College of Law, Nagpur",1983,1983,NA,No,No,No
V.R.KINGAONKAR,Male,1949-01-31T00:00:00Z,NA,NA,2006-02-27T00:00:00Z,2011-01-30T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,"Sarwasti Bhuvan, Jalna",R.B.Bagadia &R. Bezanji,Science,"M.P. Law College, Aurangabad",NA,1971,Maharashtra & Goa,No,No,Yes
Vijay Ganesh Munshi,Male,1945-05-11T00:00:00Z,NA,NA,2002-11-20T00:00:00Z,2007-05-11T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1972,Maharashtra & Goa,No,No,No
Vijay Keshav Barde,Male,1940-06-30T00:00:00Z,NA,NA,1955-12-05T00:00:00Z,2002-06-30T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Commerce,NA,NA,1964,Maharashtra & Goa,No,No,No
Vishnu Sahai,Male,1942-12-30T00:00:00Z,NA,NA,1994-02-01T00:00:00Z,2004-12-30T00:00:00Z,No,No,Allahabad,Yes,Bombay,1994-02-21T00:00:00Z,Allahabad,2002-04-08T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1968,Uttar Pradesh,No,No,No
Vishwanth Gopal Palshikar,Male,1945-01-07T00:00:00Z,NA,NA,1994-01-20T00:00:00Z,2007-01-07T00:00:00Z,No,No,Bombay,Yes,Rajisthan,1994-02-14T00:00:00Z,Bombay,2001-06-01T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1968,Maharashtra & Goa,No,No,No
VR DATAR,Male,1937-03-02T00:00:00Z,NA,NA,1995-12-05T00:00:00Z,1999-03-02T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,NA,NA,1962,Maharashtra & Goa,No,No,No
Yogendra Shriniwas Jahagirdar,Male,1954-06-16T00:00:00Z,NA,NA,1997-05-10T00:00:00Z,NA,NA,NA,Bombay,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,Nagpur University,Science,Pune University,1977,1977,Maharashtra & Goa,No,No,No
