Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
P. K. Bhasin,Male,1952-07-20T00:00:00Z,Haryana,"Sahbad Markanda, Kurukshetra District",2006-04-05T00:00:00Z,2014-07-19T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"DAV School, Patel Nagar, New Delhi",Delhi University,NA,Delhi University,1974,1974,Delhi,No,No,No
Veena Birbal,Female,1952-07-01T00:00:00Z,Delhi,Delhi,2007-08-31T00:00:00Z,2014-06-30T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,No,NA,"Miranda House, University of Delhi",Science,Delhi University,1977,1978,Delhi,No,No,No
V.K. Jain,Male,1952-05-15T00:00:00Z,NA,NA,2009-05-14T00:00:00Z,2014-05-14T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,Delhi University,NA,NA,NA,No,No,Yes
R.V. Easwar,Male,1952-04-29T00:00:00Z,NA,NA,2011-10-17T00:00:00Z,2014-04-28T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,Yes,NA,Madurai University,Commerce,Bangalore University,1974,1975,"Bar,  of Madras/Madras Bar Association",No,Yes,Yes
N.V. Ramana,Male,1957-08-27T00:00:00Z,Andhra Pradesh,"Ponnavarram, Krishna District",2000-06-27T00:00:00Z,2022-08-26T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,Yes,Delhi,NA,NA,Yes,2014-02-17T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,NA,NA,1983,NA,No,No,No
M. L. Mehta,Male,1951-12-30T00:00:00Z,NA,NA,2010-12-03T00:00:00Z,2013-12-29T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,Punjab University,Science,Delhi University,NA,NA,NA,No,Yes,Yes
D. Murugesan,Male,1951-06-10T00:00:00Z,NA,NA,2000-03-02T00:00:00Z,2013-06-09T00:00:00Z,No,No,Madras,No,NA,NA,NA,NA,NA,NA,Yes,Delhi,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1975,NA,No,No,No
Sanjay Kishan Kaul,Male,1958-12-26T00:00:00Z,NA,NA,2001-05-03T00:00:00Z,2023-12-25T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,Madras,NA,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"Modern School, New Delhi","St. Stephens College, Delhi University",Economics,Delhi University,1982,1982,Delhi,No,No,No
Arjan Kumar Sikri,Male,1954-03-07T00:00:00Z,NA,NA,1999-07-07T00:00:00Z,2019-03-06T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,Yes,2014-04-12T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,Yes,Yes,No,NA,Shri Ram College of Commerce,Commerce,Delhi University,1977,1977,Delhi,No,No,Yes
Anil Kumar,Male,1950-07-12T00:00:00Z,NA,NA,2004-07-16T00:00:00Z,2012-07-11T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,Yes,No,NA,NA,NA,Delhi University,NA,1974,Delhi,No,Yes,No
Ajit Bharihoke,Male,1949-10-17T00:00:00Z,NA,NA,2009-05-14T00:00:00Z,2011-10-16T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,NA,NA,Science,"Punjab University, Chandigarh",NA,NA,NA,No,No,No
Dipak Misra,Male,1953-10-03T00:00:00Z,NA,NA,1996-01-17T00:00:00Z,2018-10-02T00:00:00Z,No,No,Orissa,Yes,Madhya Pradesh,1997-03-03T00:00:00Z,NA,NA,NA,NA,Yes,Patna,Delhi,NA,Yes,2011-10-10T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
Vikramjit Sen,Male,1950-12-31T00:00:00Z,NA,NA,1999-07-07T00:00:00Z,2015-12-30T00:00:00Z,No,No,Delhi,Yes,Karnataka,2011-09-11T00:00:00Z,NA,NA,NA,NA,Yes,Karnataka,NA,NA,Yes,2012-12-24T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,No,"St. Xavier's School, Delhi",St. Stephen's College,History,Delhi University,NA,1976,NA,No,No,No
Rekha Sharma,Female,1949-07-31T00:00:00Z,NA,NA,2005-02-23T00:00:00Z,2011-07-30T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,"St. Thomas Higher Secondary School, New Delhi","Miranda House, Delhi University",NA,Delhi University,NA,1972,Delhi,No,No,No
Mool Chand Garg,Male,1954-06-10T00:00:00Z,NA,NA,2008-04-11T00:00:00Z,2016-06-09T00:00:00Z,No,No,Delhi,Yes,Madhya Pradesh,2011-04-18T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,NA,Delhi University,Commerce,Delhi University,NA,1978,Delhi,No,No,No
S. L. Bhayana,Male,1949-04-15T00:00:00Z,NA,NA,2006-02-28T00:00:00Z,2011-04-14T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1973,Delhi,No,No,No
S N Dhingra,Male,1949-03-02T00:00:00Z,Delhi,Delhi,2006-02-28T00:00:00Z,2011-03-01T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,Delhi Unversity,Science,Delhi University,NA,1976,NA,No,Yes,Yes
Vidya Bhushan Gupta,Male,1948-11-25T00:00:00Z,NA,NA,2007-01-09T00:00:00Z,2010-11-24T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,Delhi University,NA,Delhi University,1972,1972,NA,No,No,No
Aruna Suresh,Female,1950-02-19T00:00:00Z,NA,NA,2006-07-04T00:00:00Z,2012-02-18T00:00:00Z,No,No,Delhi,Yes,Orissa,2010-10-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",Queens Mary School,"Indraprastha College for Women, Delhi University",NA,Delhi University,1972,NA,NA,No,No,No
S. N. Aggarwal,Male,1950-08-25T00:00:00Z,NA,NA,2006-02-28T00:00:00Z,2012-08-24T00:00:00Z,No,No,Delhi,Yes,Madhya Pradesh,2010-10-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,Delhi University,Science,NA,NA,1980,Delhi,No,No,Yes
Madan Bhimrao Lokur,Male,1953-12-31T00:00:00Z,NA,NA,1999-02-19T00:00:00Z,2018-12-30T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Gauhati,Andhra Pradesh,NA,Yes,2012-06-04T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"St. Josephs Collegiate, Allahabad","St. Stephen's College, Delhi University",History,Delhi University,1977,1977,NA,No,No,No
Ajit Prakash Shah,Male,1948-02-13T00:00:00Z,Maharashtra,Solapur,1992-12-18T00:00:00Z,2010-02-12T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Madras,Delhi,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,NA,"Government Law College, Mumbai",NA,NA,NA,No,No,No
Mukul Mudgal,Male,1949-01-04T00:00:00Z,NA,NA,1998-03-02T00:00:00Z,2011-01-03T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Punjan & Harya,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,Yes,"Modern School, Barakhamba Road, New Delhi","Hindu College, Delhi University",Science,Delhi University,NA,1973,Delhi,No,No,No
B. N. Chaturvedi,Male,1947-10-02T00:00:00Z,Uttar Pradesh,Allahabad,2000-12-01T00:00:00Z,2009-10-01T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1969,Uttar Pradesh,No,Yes,No
Neeraj Kishan Kaul,Male,1963-11-23T00:00:00Z,NA,NA,2009-04-15T00:00:00Z,2009-09-01T00:00:00Z,No,Yes,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"Modern School, Delhi","St. Stephen's College, Delhi University",Arts,Delhi University,1987,1987,Delhi,Yes,No,Yes
H R Malhotra,Male,1947-04-10T00:00:00Z,NA,NA,1952-08-26T00:00:00Z,2009-04-09T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,Punjab University,Arts,Delhi University,1971,NA,NA,No,No,No
Manmohan Sarin,Male,1946-10-20T00:00:00Z,NA,NA,1995-05-17T00:00:00Z,2008-10-19T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,Yes,No,NA,NA,NA,NA,NA,1979,NA,No,No,No
Tirath Singh Thakur,Male,1952-01-04T00:00:00Z,Jammu & Kashmir,Ramban,1994-02-16T00:00:00Z,2017-01-03T00:00:00Z,No,No,Jammu and Kashmir,Yes,Karnataka,1994-03-01T00:00:00Z,Delhi,2004-07-01T00:00:00Z,NA,NA,Yes,Punjab and Haryana,NA,NA,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,Yes,"NA",No,No,No,No,Yes,NA,"Govt. Gandhi Memorial 
Science College",Science,"Jammu University, Department of Law",NA,1972,Jammu & Kashmir,No,No,No
J. M. Malik,Male,1946-07-18T00:00:00Z,NA,NA,2006-02-28T00:00:00Z,2008-07-17T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,Punjab University,NA,Punjab University,1968,1969,Punjab and Haryana,No,No,No
Mukundakam Sharma,Male,1946-09-18T00:00:00Z,West Bengal,Calcutta,1994-01-10T00:00:00Z,2011-09-17T00:00:00Z,No,No,Guwahati,Yes,Patna,1994-02-14T00:00:00Z,Delhi,1994-12-12T00:00:00Z,NA,NA,Yes,Delhi,NA,NA,Yes,2008-04-09T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,Yes,No,No,No,"Cotton College, Guwahati","Ramjas College, Delhi University",Arts,Guwahati University,NA,NA,Assam and Nagaland,No,Yes,Yes
R. S. Sodhi,Male,1945-11-11T00:00:00Z,NA,NA,1999-07-07T00:00:00Z,2007-11-07T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"Bishop Cotton School, Shimla","Lyallpur Khalsa College, Jallandhar",NA,Punjab University,1972,1972,Delhi,No,No,No
J P Singh,Male,1945-07-10T00:00:00Z,NA,NA,2004-07-05T00:00:00Z,2007-07-09T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1969,Delhi,No,Yes,No
Manju Goel,Female,1945-01-03T00:00:00Z,NA,NA,2004-07-05T00:00:00Z,2007-01-02T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,University of Calcutta,1967,NA,NA,No,Yes,No
Swatanter Kumar,Male,1947-12-31T00:00:00Z,NA,NA,1994-11-10T00:00:00Z,2009-12-30T00:00:00Z,No,No,Delhi,Yes,Punjab and Haryana,1994-11-30T00:00:00Z,Delhi,2004-10-04T00:00:00Z,NA,NA,Yes,Bombay,NA,NA,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1971,Delhi,No,No,No
Vijender Jain,Male,1946-08-02T00:00:00Z,NA,NA,1992-12-24T00:00:00Z,2008-08-01T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Punjab & Harya,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1969,NA,No,Yes,No
Ramesh Chand Jain,Male,1944-06-26T00:00:00Z,Uttar Pradesh,Sahranpur,2001-07-16T00:00:00Z,2006-06-25T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,Agra University,NA,NA,NA,No,No,No
Markandeya Katju,Male,1946-09-20T00:00:00Z,NA,NA,1991-11-30T00:00:00Z,2011-09-19T00:00:00Z,No,No,Allahabad,No,NA,NA,NA,NA,NA,NA,Yes,Madras,Delhi,NA,Yes,2006-04-10T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,Allahabad University,1967,NA,NA,No,No,No
Om Prakash Dwivedi,Male,1944-04-01T00:00:00Z,NA,NA,2000-12-01T00:00:00Z,2006-03-31T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA","Kher Inter College, Gursrai","Jhansi Govt. Inter College, Jhansi",NA,Allahabad University,NA,NA,NA,No,Yes,No
Surinder Kumar Aggarwal,Male,1944-04-04T00:00:00Z,NA,NA,1999-07-07T00:00:00Z,2006-04-03T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,1999-07-07T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,NA,NA,1965,Delhi,No,No,No
Ramesh Chandra Chopra,Male,1943-12-18T00:00:00Z,NA,NA,2000-12-01T00:00:00Z,2005-12-17T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,Arts,Delhi University,1966,NA,NA,No,No,No
Bashir Ahmed Khan,Male,1945-04-01T00:00:00Z,NA,NA,1990-11-12T00:00:00Z,2007-03-31T00:00:00Z,No,No,Jammu and Kashmir,Yes,Madhya Pradesh,1997-10-08T00:00:00Z,Delhi,2000-01-14T00:00:00Z,Jammu and Kashmir,2005-10-11T00:00:00Z,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1971,Delhi,NA,NA,NA
B. C. Patel,Male,1943-08-07T00:00:00Z,Gujarat,Ahmedabad,1990-06-21T00:00:00Z,2005-08-06T00:00:00Z,No,No,Gujarat,NA,NA,NA,NA,NA,NA,NA,Yes,Jammu & Kashmir,NA,NA,no,NA,Bar,No,Yes,No,"NA",Yes,no,no,no,yes,NA,NA,Arts (Economics),Gujarat University,1967,1968,NA,no,No,No
C. K. Mahajan,male,1943-05-31T00:00:00Z,NA,NA,1999-07-05T00:00:00Z,2005-05-30T00:00:00Z,no,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,no,NA,Bar,No,Yes,no,"NA",Yes,no,no,no,no,NA,NA,NA,NA,NA,1970,Chandigarh,no,No,No
Devinder Kumar Jain,Male,1948-01-25T00:00:00Z,NA,NA,1991-03-19T00:00:00Z,2013-01-24T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,Yes,2006-04-10T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,NA,NA,1974,Delhi,No,No,No
Dalveer Bhandari,Male,1947-10-01T00:00:00Z,Rajasthan,Jodhpur,1991-03-19T00:00:00Z,2012-04-27T00:00:00Z,No,Yes,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Bombay,NA,NA,Yes,2005-10-28T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Jodhpur University,Arts,Jodhpur University,1968,1968,Rajasthan,Yes,No,Yes
Jiwan Dass Kapoor,Male,1942-04-10T00:00:00Z,NA,NA,2000-12-01T00:00:00Z,2004-04-09T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Entire education from School to College level from erstwhile Punjab,NA,Arts,NA,NA,NA,NA,No,No,No
Mahmood Ali Khan,Male,1941-12-12T00:00:00Z,NA,NA,2000-12-01T00:00:00Z,2003-12-14T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,NA,NA,NA,NA,NA,NA,"Did Schooling from SSK Inter College and Hinhu College, Moradabad","Hinhu College and K.G.K. College, Moradabad",NA,NA,NA,NA,NA,No,Yes,No
Surender Kumar Mahajan,Male,1941-12-05T00:00:00Z,NA,NA,1995-05-17T00:00:00Z,2003-12-04T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,NA,NA,1967,Delhi,No,No,No
Usha Mehra,Female,1941-11-14T00:00:00Z,NA,NA,1990-07-13T00:00:00Z,2003-11-13T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,NA,NA,Arts,NA,NA,1962,Delhi,No,No,No
S.N. Kapoor,Male,1941-05-28T00:00:00Z,NA,NA,1996-04-09T00:00:00Z,2003-05-27T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1964,NA,No,Yes,No
Devinder Gupta,Male,1943-04-04T00:00:00Z,NA,NA,1990-06-25T00:00:00Z,2005-04-03T00:00:00Z,No,No,Himachal Pradesh,Yes,Delhi,1994-04-28T00:00:00Z,NA,NA,NA,NA,Yes,Andhra Pradesh (Hyderabad),NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1967,Himachal Pradesh,No,No,No
Kripa Shankar Gupta,Male,1941-01-07T00:00:00Z,NA,NA,1996-04-09T00:00:00Z,2003-01-06T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1965,Uttar Pradesh,No,Yes,No
Anil Dev Singh,Male,1942-10-22T00:00:00Z,NA,NA,1990-07-13T00:00:00Z,2004-10-21T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Rajasthan,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,Science,NA,NA,1964,Delhi,No,No,No
Sharda Aggarwal,Female,1940-12-01T00:00:00Z,NA,NA,2000-12-01T00:00:00Z,2002-11-30T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Arts,NA,NA,1962,Delhi,No,No,No
Satya Brata Sinha,Male,1944-08-08T00:00:00Z,Jharkhand (then in Bihar),Dhanbad,1987-03-09T00:00:00Z,2009-08-07T00:00:00Z,No,No,Patna,Yes,Calcutta,1994-05-11T00:00:00Z,NA,NA,NA,NA,Yes,Andhra Pradesh (Hyderabad),Delhi,NA,Yes,2002-10-03T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"H. E. School, Dhanbad",NA,Science,Chotanagpur Law College,1967,1968,Bihar,No,No,No
Vinod Sagar Aggarwal,Male,1940-08-20T00:00:00Z,NA,NA,1994-11-10T00:00:00Z,2002-08-19T00:00:00Z,No,No,Delhi,Yes,Punjab and Haryana,1994-11-30T00:00:00Z,NA,2001-06-02T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Arts,NA,NA,1962,Punjab and Haryana,No,No,No
Arun Kumar,Male,1941-04-12T00:00:00Z,NA,NA,1990-07-13T00:00:00Z,2006-04-11T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Rajasthan,NA,NA,Yes,2002-10-03T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Commerce,NA,NA,1964,Delhi,Yes,No,Yes
Arijit Pasayat,Male,1944-05-10T00:00:00Z,NA,NA,1989-03-20T00:00:00Z,2009-05-09T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,Delhi,NA,Yes,2001-10-19T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1968,Orissa,NA,NA,No
Cyriac Joseph,Male,1947-01-28T00:00:00Z,Kerala,Kaipuzha (Kottayam),1994-07-06T00:00:00Z,2012-01-27T00:00:00Z,No,No,Kerala,Yes,Delhi,1994-08-05T00:00:00Z,Kerala,2001-09-21T00:00:00Z,NA,NA,Yes,Uttarakhand,karnataka,NA,Yes,2008-07-07T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"St.Margarette's U.P.School and St.George's High School Kaipuzha, St.Thomas College Pala, St.Berchmans College Changanacherry",NA,Science,"Govt. Law College, Trivandrum",NA,1968,Kerala,No,No,No
Chander Mohan Nayar,Male,1939-09-23T00:00:00Z,NA,NA,1991-03-19T00:00:00Z,2000-09-23T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1962,NA,No,No,Yes
Nikhilchandra Gulabshankar Nandi,Male,1942-03-21T00:00:00Z,Gujarat,Baroda,1994-10-12T00:00:00Z,2004-03-20T00:00:00Z,No,No,Gujarat,Yes,Delhi,1994-10-31T00:00:00Z,Gujarat,2001-06-04T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,"Faculty of Law (M. S. University, Baroda)",1966,1967,Gujarat,No,NA,No
M S A Siddiqui,Male,1939-05-29T00:00:00Z,NA,NA,1994-09-27T00:00:00Z,2001-05-28T00:00:00Z,No,No,Madhya Pradesh,Yes,Delhi,1994-09-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Commerce,NA,NA,NA,NA,No,No,No
K Ramamoorthy,Male,1939-03-13T00:00:00Z,NA,NA,1994-10-17T00:00:00Z,2001-03-12T00:00:00Z,No,No,Madras,Yes,Delhi,1994-11-30T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1964,Tamil Nadu,NA,NA,NA
Sam Nariman Variava,Male,1940-11-08T00:00:00Z,NA,NA,1986-11-21T00:00:00Z,2005-11-07T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Delhi,NA,NA,Yes,2000-03-15T00:00:00Z,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1964,Maharashtra,No,No,Yes
Lokeshwar Prasad,Male,1936-11-26T00:00:00Z,NA,NA,1995-05-17T00:00:00Z,1998-11-25T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",No,Yes,No
J. B. Goel,Male,1938-08-05T00:00:00Z,NA,NA,1995-05-17T00:00:00Z,2000-08-04T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
Ram Prakash Gupta,Male,1937-12-01T00:00:00Z,NA,NA,1994-12-16T00:00:00Z,1999-11-30T00:00:00Z,No,No,NA,Yes,Madhya Pradesh,1996-05-06T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,Arts,NA,NA,NA,"NA",No,No,No
P K Jain,Male,1936-02-25T00:00:00Z,NA,NA,1994-11-10T00:00:00Z,1998-02-24T00:00:00Z,No,No,Delhi,Yes,Punjab and Haryana,1995-01-09T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suman Dattaram Pandit,Male,1936-10-06T00:00:00Z,NA,NA,1994-10-06T00:00:00Z,1998-09-02T00:00:00Z,No,Yes,Bombay,Yes,Delhi,1994-11-01T00:00:00Z,Gujarat,1996-04-20T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Maharashtra,NA,NA,NA
Ashok Kumar Srivastava,Male,1937-07-01T00:00:00Z,NA,NA,1994-09-29T00:00:00Z,1999-06-30T00:00:00Z,No,No,Allahabad,Yes,Delhi,1994-10-18T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lucknow University,1957,NA,NA,No,Yes,No
