Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Samapti Chatterjee,Female,1958-12-13T00:00:00Z,West Bengal,NA,2016-03-14T00:00:00Z,2020-12-12T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,Gokhale Memorial College,NA,University of Calcutta,NA,1985,West Bengal,No,No,No
"Sambuddha Chakrabarti

",Male,1958-05-11T00:00:00Z,West Bengal,NA,2010-09-13T00:00:00Z,2020-05-10T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,NA,Presidency University,NA,University of Calcutta,1986,NA,NA,No,Yes,No
Sankar Acharyya,Male,1955-08-24T00:00:00Z,NA,NA,2016-10-06T00:00:00Z,2017-08-23T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,University of Calcutta,Commerce,University of Calcutta,1980,1981,West Bengal,No,Yes,No
Saugata Bhattacharya,Male,NA,NA,NA,2019-02-12T00:00:00Z,NA,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shampa Sarkar,Female,1968-02-18T00:00:00Z,NA,NA,2018-03-12T00:00:00Z,2030-02-17T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"Loreto College, Calcutta",English,North Bengal University,1992,1993,West Bengal,No,No,No
Shekhar Bobby Saraf,Male,1971-10-21T00:00:00Z,NA,NA,2017-09-21T00:00:00Z,2033-10-20T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,Yes,"St. Xavier's Collegiate School, Calcutta",NA,NA,"National Law School of India University, Bangalore",1996,1999,West Bengal,Yes,No,Yes
Shib Sadhan Sadhu,Male,1954-04-10T00:00:00Z,NA,NA,2013-10-01T00:00:00Z,2016-04-09T00:00:00Z,No,No,Calcutta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Sri Sri Sarada Vidyapith, Dubrajpur, Birbhum","TDB College Raniganj, University of Burdwan",Mathematics,University of Burdwan,1979,NA,West Bengal,No,No,No
Shivakant Prasad,Male,1959-12-06T00:00:00Z,NA,NA,2015-03-30T00:00:00Z,2021-12-05T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,University of Calcutta,NA,University of Calcutta,1985,1985,West Bengal,No,No,No
Siddhartha Chattopadhyay,Male,1956-02-08T00:00:00Z,NA,NA,2016-10-06T00:00:00Z,2018-02-07T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,NA,Goenka College of Commerce & Business Administration,Commerce,University of Calcutta,1984,NA,West Bengal,No,No,Yes
Soumen Sen,Male,1965-07-27T00:00:00Z,West Bengal,Kolkata,2011-04-13T00:00:00Z,2027-07-26T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,Yes,No,No,"St. Lawrence High School, Calcutta",NA,NA,University of Calcutta,1990,1991,West Bengal,No,No,No
Soumitra Pal,Male,1954-08-28T00:00:00Z,NA,NA,2004-01-19T00:00:00Z,2016-08-28T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,South Point High School,Xaviers College,Arts,Calcutta University,1980,1981,West Bengal,No,No,No
Subal Baidya,Male,1952-01-03T00:00:00Z,NA,NA,2012-04-09T00:00:00Z,2014-01-02T00:00:00Z,No,No,Calcutta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,Political Science,"Jogesh Chandra Chowdhury College of Law, University of Calcutta",NA,NA,NA,No,Yes,No
Subhasis Dasgupta,Male,1961-02-22T00:00:00Z,NA,NA,2018-10-12T00:00:00Z,2023-02-21T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,University of Burdwan,Science,University of Burdwan,1984,NA,West Bengal,No,No,No
Subhro Kamal Mukherjee,Male,1955-10-10T00:00:00Z,NA,NA,2000-09-15T00:00:00Z,2017-10-09T00:00:00Z,No,No,Calcutta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1982,West Bengal,No,Yes,No
Subrata Talukdar,Male,1961-07-04T00:00:00Z,NA,NA,2013-10-30T00:00:00Z,2023-07-03T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,NA,"Presidency College, Kolkata",Political Science,University of Delhi,NA,1989,West Bengal,No,Yes,No
Sudip Ahluwalia,Male,1959-12-30T00:00:00Z,Punjab,NA,2013-10-01T00:00:00Z,2016-05-22T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,NA,Punjabi University,Humanities,Indore University,1981,NA,NA,No,No,No
Surinder Singh Nijjer,Male,1949-06-07T00:00:00Z,NA,NA,1996-04-08T00:00:00Z,2014-06-06T00:00:00Z,No,No,Punjab and Haryana,Yes,Bombay,1996-04-26T00:00:00Z,Punjab and Haryana,2000-08-07T00:00:00Z,NA,NA,Yes,Calcutta,NA,NA,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,Yes,No,No,England,University of London,NA,University of London,1972,1975,Punjab and Haryana,Yes,No,Yes
Suvra Ghosh,Female,1968-04-23T00:00:00Z,NA,NA,2018-11-19T00:00:00Z,2030-04-22T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Hyderabad Board,NA,NA,University of Calcutta,1991,NA,West Bengal,No,No,No
T Sen,Male,1953-09-02T00:00:00Z,NA,NA,NA,2015-09-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tapabrata Chakraborty,Male,1966-11-27T00:00:00Z,NA,NA,2013-10-30T00:00:00Z,2028-11-26T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1991,West Bengal,No,No,Yes
Tapash Mookherjee,Male,1955-07-15T00:00:00Z,NA,NA,2013-10-01T00:00:00Z,2017-07-14T00:00:00Z,No,No,Calcuta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Rahara Ramkrishna Mission Boys’ Home School,Raj College under Burdwan University,commerce,"Burdwan University, Department of Law",1979,NA,West Bengal,No,No,No
Tarun Kumar Das,Male,1952-01-01T00:00:00Z,NA,NA,2012-04-09T00:00:00Z,2013-12-31T00:00:00Z,No,No,Calcutta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,NA,1975,West Bengal,No,No,No
Tarun Kumar Gupta,Male,1952-06-15T00:00:00Z,NA,NA,2010-06-01T00:00:00Z,2014-06-14T00:00:00Z,No,No,Calcutta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,"Atheneum Institution, Kolkata","Vidyasagar College, Calcutta",Chemistry,"Surendranath College, University of Calcutta",NA,NA,NA,No,No,No
Thottathil B. Nair Radhakrishnan,Male,1959-04-29T00:00:00Z,Kollam,Thiruvanantapuram,2004-10-14T00:00:00Z,2021-04-28T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Chattisgarh,"Hydrebad ,  Telengana",Calcutta.,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,"St. Joseph's Convent and Government Boys' High School, Kollam; Arya Central School, Thiruvananthapuram and secured ISC conferred by the University of Cambridge (Local Examination Syndicate), having studied in Trinity Lyceum, Kollam",University of Kerala,Science (Zoology),"K.G.F. Law College, Bangalore University",NA,1983,Kerala,No,No,No
Tirthankar Ghosh,Male,NA,NA,NA,2019-02-12T00:00:00Z,NA,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TK Dutt,Male,1953-02-09T00:00:00Z,NA,NA,2003-12-03T00:00:00Z,2015-02-08T00:00:00Z,No,No,Calcutta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,La Martiniere School for Boys,St. Xavier's College,Commerce,University of Calcutta,NA,1980,West Bengal,No,No,No
Toufique Uddin,Male,1952-03-04T00:00:00Z,NA,NA,2012-04-09T00:00:00Z,2014-03-03T00:00:00Z,No,No,Calcutta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,NA,University of Calcutta,Mathematics,University of Calcutta,NA,NA,NA,No,No,Yes
VS Sirpurkar,Male,1946-08-22T00:00:00Z,Maharashtra,Chandrapur,1992-11-09T00:00:00Z,2011-08-22T00:00:00Z,No,No,Bombay,Yes,Madras,NA,NA,NA,NA,NA,Yes,Uttaranchal,Calcutta,NA,Yes,2005-12-01T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Morris College,NA,University College of Nagpur,NA,1985,Maharashtra,No,No,No
