Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Kalavamkodath Sivasankara Panicker Radhakrishnan,Male,1949-05-15T00:00:00Z,NA,NA,1995-05-17T00:00:00Z,2011-05-14T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Jammu & Kashmir,Gujarat,NA,Yes,2009-09-17T00:00:00Z,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1973,Kerala,No,No,Yes
Kailashchandra Vaidya,Male,1935-07-29T00:00:00Z,NA,NA,1989-03-14T00:00:00Z,1997-03-03T00:00:00Z,No,Yes,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1962,Gujarat,No,No,No
Kamal Mehta,Male,1945-09-28T00:00:00Z,NA,NA,1999-09-17T00:00:00Z,2007-09-29T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,NA,Science,"Sarvajanik Law College, Surat",NA,1968,Gujarat,No,No,Yes
Kantilal Ambalal Puj,Male,1949-05-02T00:00:00Z,NA,NA,2001-12-03T00:00:00Z,2011-05-01T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,Arts,"Sir L. A. Shah Law College, Ahmedabad",NA,1976,Gujarat,No,Yes,No
Konakuppakattil Gopinathan Balakrishnan,Male,1945-05-12T00:00:00Z,Kerala,Thalayolaparambu,1985-09-26T00:00:00Z,2010-05-12T00:00:00Z,No,No,Kerala,Yes,Gujarat,1997-11-24T00:00:00Z,NA,NA,NA,NA,Yes,Gujarat,Madras,NA,Yes,2000-06-08T00:00:00Z,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,Maharaja's College,Science,Maharaja's Law College,NA,1968,Kerala,No,No,Yes
Krishnavadan Shah,Male,1935-04-09T00:00:00Z,Gujarat,Bhadarwa,1990-06-21T00:00:00Z,1997-04-09T00:00:00Z,No,No,Gujarat,Yes,Allahabad,1994-07-04T00:00:00Z,Bombay,1997-04-09T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Umreth Jubilee Institution,"M.G. Science College, Ahmedabad",Chemistry,NA,1958,1960,Gujarat,No,No,No
Kshitij Rameshbhai Vyas,Male,1944-07-19T00:00:00Z,Gujarat,Bhalod,1990-11-22T00:00:00Z,2006-10-02T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,Yes,Bombay,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,"M. S. University, Baroda",1968,1968,Gujarat,No,No,No
Kumaran Sreedharan,Male,1936-06-04T00:00:00Z,NA,NA,1985-09-10T00:00:00Z,1998-06-04T00:00:00Z,No,No,Kerala,Yes,Gujarat,1997-10-20T00:00:00Z,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1959,Kerala,No,No,No
Kundan Singh,Male,1941-12-15T00:00:00Z,NA,NA,1991-11-27T00:00:00Z,2003-12-15T00:00:00Z,No,No,Allahabad,Yes,Gujarat,1997-12-15T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1964,Uttar Pradesh,No,No,No
Magraj Khalla,Male,1941-03-12T00:00:00Z,NA,NA,1990-07-20T00:00:00Z,2003-03-12T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,1994-04-27T00:00:00Z,Rajasthan,2001-09-10T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1968,Rajasthan,No,No,No
Mahendra Sankalchand Parikh,Male,1939-01-10T00:00:00Z,NA,NA,1990-11-22T00:00:00Z,2000-09-29T00:00:00Z,No,Yes,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Gujarat,No,No,No
Manharlal Shah,Male,1938-09-25T00:00:00Z,Gujarat,Dehgam in Ahmedabad District,1983-01-28T00:00:00Z,2003-09-24T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,Yes,Bombay,NA,NA,Yes,1998-12-09T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,"L.D. Arts College, Ahmedabad",Economics,"Sir L.A. Shah Law College, Ahmedabad",1962,1963,Gujarat,No,Yes,No
Manharlal Chimanlal Patel,Male,1944-08-20T00:00:00Z,NA,NA,1997-12-11T00:00:00Z,2006-08-20T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,1971,Gujarat,No,No,No
Mohinder Pal,Male,1956-12-30T00:00:00Z,Punjab,Hoshiarpur,2007-10-08T00:00:00Z,2018-12-29T00:00:00Z,No,No,Punjab and Haryana,Yes,Gujarat,2011-12-30T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,Govt. College Hoshiarpur,Arts,"Punjab University,Chandigarh",1981,1982,Punjab and Haryana,No,No,No
Mohit Shah,Male,1953-09-09T00:00:00Z,Gujarat,Vijapur,1995-09-18T00:00:00Z,2015-09-09T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,Yes,Calcutta,Bombay,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,Maharaja Sayajirao University,Arts,NA,1976,1976,Gujarat,No,No,Yes
Mukesh Shah,Male,1952-10-15T00:00:00Z,Gujarat,Mahesana,2005-01-17T00:00:00Z,2014-06-26T00:00:00Z,No,Yes,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,"Sardar Patel Arts and Commerce College, Mahesana",Arts,"Vivekanand Law College, Mahesana",NA,1980,Gujarat,No,No,No
Mukesh Shah,Male,1958-05-16T00:00:00Z,NA,NA,2004-03-07T00:00:00Z,2023-05-15T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,Yes,2018-11-02T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,Gujarat University,1982,1982,Gujarat,No,No,No
Mustak Kadri,Male,1942-06-10T00:00:00Z,NA,NA,1995-09-18T00:00:00Z,2004-06-10T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,Gujarat University,Arts,Gujarat University,1968,NA,"NA",No,No,No
N. V. Anjaria,Male,1965-03-23T00:00:00Z,Gujarat,Ahmedabad,2011-11-21T00:00:00Z,2027-03-22T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,"H.L.College of Commerce, Ahmedabad",Commerce,"Sir L.A. Shah Law College, Ahmedabad",1988,1988,Gujarat,No,No,Yes
S. Nainar Sundaram,Male,1932-08-03T00:00:00Z,Tamil Nadu,Tirunelveli,1978-01-04T00:00:00Z,1993-12-13T00:00:00Z,No,No,Madras,Yes,Gujarat,1992-06-15T00:00:00Z,NA,NA,NA,NA,Yes,Gujarat,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,"P. S. High School, Mylapore","Loyela College, Madras",Commerce,"Law College, Madras",NA,1955,Tamil Nadu,No,No,No
Narendra Mathur,Male,1945-02-20T00:00:00Z,NA,NA,1994-01-31T00:00:00Z,2007-02-20T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,1994-02-15T00:00:00Z,Rajasthan,1999-02-24T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1970,Rajasthan,No,No,No
Nikhil Kariel,Male,1974-05-09T00:00:00Z,Gujarat,Rajkot,2020-10-04T00:00:00Z,2036-05-08T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,"V.B. College of law, Udupi",NA,"V.B. College of law, Udupi",NA,1998,Gujarat,No,No,No
Nikhilchandra Nandi,Male,1942-03-21T00:00:00Z,Gujarat,Baroda,1994-10-12T00:00:00Z,2004-03-20T00:00:00Z,No,No,Gujarat,Yes,Delhi,1994-11-01T00:00:00Z,Gujarat,2001-06-04T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,"M. S. University, Baroda",1966,1967,Gujarat,No,No,No
Niranjan Janmashankar Pandya,Male,1938-08-06T00:00:00Z,NA,NA,1990-06-21T00:00:00Z,2000-06-06T00:00:00Z,No,No,Gujarat,Yes,Bombay,1997-10-23T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Gujarat,No,No,No
Nirzar S. Desai,Male,1973-06-15T00:00:00Z,Gujarat,Bhavnagar,2020-10-04T00:00:00Z,2035-06-14T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,Sir L.A. Shah College,NA,1998,Gujarat,No,No,No
P. P. Bhatt,Male,1956-09-06T00:00:00Z,NA,NA,2011-02-17T00:00:00Z,2018-09-05T00:00:00Z,No,No,Gujarat,Yes,Jharkhand,2011-06-27T00:00:00Z,Gujarat,2016-02-11T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"H.K.Arts College, Ahmedabad",Arts (Political Science),"Sir L.A.Shah Law College, Ahmedabad",NA,1984,Gujarat,No,No,No
Paresh Upadhyay,Male,1960-12-14T00:00:00Z,NA,NA,2011-11-21T00:00:00Z,2022-12-13T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,NA,NA,1996,1996,NA,No,No,No
Pradip Kumar Sarkar,Male,1941-07-16T00:00:00Z,NA,NA,1996-02-26T00:00:00Z,2003-07-15T00:00:00Z,No,No,Gauhati,Yes,Gujarat,1999-12-20T00:00:00Z,Gauhati,2001-09-11T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1966,Tripura and Manipur,No,No,No
Pradipkumar Majmudar,Male,1950-11-19T00:00:00Z,NA,NA,1999-09-17T00:00:00Z,2012-09-08T00:00:00Z,No,No,Gujarat,Yes,Rajasthan,2007-04-10T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,NA,"M. S. University, Baroda",Commerce,"M. S. University, Baroda",NA,1974,Gujarat,No,No,No
R. D. Kothari,Male,1954-06-15T00:00:00Z,Gujarat,Rajkot,2012-11-12T00:00:00Z,2016-06-14T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,A.S.Chaudhary High School,Malaviya Commerce College,Commerce,NA,1976,1977,Gujarat,No,Yes,No
R. M. Chhaya,Male,1961-01-12T00:00:00Z,Gujarat,Veraval,2011-02-17T00:00:00Z,2023-01-11T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,Yes,NA,"M.S. University, Vadodara",Commerce,"Sir L.A. Shah Law College, Ahmedabad",1984,1984,Gujarat,No,No,No
R. P. Dholaria,Male,1959-06-01T00:00:00Z,Gujarat,Piparia,2013-05-04T00:00:00Z,2021-05-31T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,"Swaminarayan Gurukul, Rajkot","Sardar Patel University, Vallabh Vidyanagar",Commerce,"Sardar Patel University, Vallabh Vidyanagar",NA,1984,Gujarat,No,No,Yes
Ramayyagari Subhash Reddy,Male,1957-01-05T00:00:00Z,Telangana,Kamaram,2002-12-02T00:00:00Z,2022-01-04T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,Yes,Gujarat,NA,NA,Yes,2018-11-02T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,Yes,"Zilla Parishad High School, Sankarampet, Medak District","Andhra Vidyalaya College (AV College), Hyderabad",NA,"University College of Law, Osmania University, Hyderabad.",NA,1980,Andhra Pradesh,No,No,No
Rajendra Sareen,Male,1962-03-23T00:00:00Z,Gujarat,Valsad,2020-03-03T00:00:00Z,2024-03-22T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,NA,"N.H.Shah Commerce College, Valsad",Commerce,"K.M. Shah Law College, Valsad",1986,1986,Gujarat,No,No,No
Rajesh Balia,Male,1946-03-03T00:00:00Z,NA,NA,1991-10-21T00:00:00Z,2008-03-03T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,1994-06-24T00:00:00Z,Rajasthan,1999-12-14T00:00:00Z,NA,NA,Yes,Patna,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Commerce,NA,NA,1967,Rajasthan,No,No,No
Rajesh Shukla,Male,1956-12-27T00:00:00Z,NA,NA,2007-11-21T00:00:00Z,2018-12-26T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,1981,Gujarat,No,No,No
Ramanlal Jain,Male,1948-01-26T00:00:00Z,NA,NA,1995-09-18T00:00:00Z,1997-11-17T00:00:00Z,No,No,Gujarat,Yes,Madras,1996-07-11T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1973,Gujarat,No,No,No
Ramesh Mehta,Male,1936-05-04T00:00:00Z,NA,NA,1983-11-05T00:00:00Z,1998-05-04T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1962,Gujarat,No,No,No
Ramesh Kundanlal Abichandani,Male,1942-12-10T00:00:00Z,NA,NA,1990-07-18T00:00:00Z,2004-12-10T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,NA,Gujarat University,Economics & Politics,Gujarat University,1961,1963,Gujarat,No,No,Yes
Ramesh Prabhudas Dholakia,Male,1947-06-28T00:00:00Z,NA,NA,1997-12-11T00:00:00Z,2009-06-02T00:00:00Z,No,Yes,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,Saurashtra University,NA,"Sir L.A. Shah Law College, Ahmedabad",1973,1988,Gujarat,No,No,No
Ramesh Surajmal Garg,Male,1948-06-18T00:00:00Z,NA,NA,1994-12-15T00:00:00Z,2010-06-18T00:00:00Z,No,No,Madhya Pradesh,Yes,Chhattisgarh,2000-10-31T00:00:00Z,Patna,2001-10-31T00:00:00Z,Gujarat,2005-02-26T00:00:00Z,Yes,Gauhati,"NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Indore Christian College,NA,NA,NA,1971,1971,Madhya Pradesh,No,Yes,No
Rameshchandra Dhaneshwarbhai Vyas,Male,1939-04-06T00:00:00Z,NA,NA,1990-11-22T00:00:00Z,2001-04-06T00:00:00Z,No,No,Gujarat,Yes,Madhya Pradesh,1994-04-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1968,Gujarat,No,No,No
Ravikumar Tripathi,Male,1953-05-06T00:00:00Z,NA,NA,1999-09-17T00:00:00Z,2015-05-06T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1978,Gujarat,No,Yes,Yes
Rekha Manharlal Doshit,Female,1952-12-13T00:00:00Z,Gujarat,Rajkot,1995-09-18T00:00:00Z,2014-12-12T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Bombay University,Science,"Sir L. A. Shah Law College, Ahmedabad",1976,1977,Gujarat,No,No,No
Sonia Gokani,Female,1961-02-26T00:00:00Z,Gujarat,Jamnagar,2011-02-17T00:00:00Z,2023-02-25T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,NA,NA,NA,Gujarat,No,No,Yes
S. G. Shah,Male,1957-02-02T00:00:00Z,Gujarat,Mehsana,2012-11-12T00:00:00Z,2019-02-01T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Microbiology and Chemistry,NA,1981,1981,Gujarat,No,No,Yes
S. H. Vora,Male,1961-05-30T00:00:00Z,Gujarat,Bhuj-Kachchh,2012-11-12T00:00:00Z,2023-05-29T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,NA,NA,Commerce,NA,NA,1987,Gujarat,No,No,No
Sudhanshu Jyoti Mukhopadhaya,Male,1950-03-15T00:00:00Z,NA,NA,1994-11-08T00:00:00Z,2015-03-14T00:00:00Z,No,No,Patna,Yes,Jharkhand,2000-11-15T00:00:00Z,Madras,2006-08-31T00:00:00Z,NA,NA,Yes,Gujarat,NA,NA,Yes,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,Magadh University,Science,Patna University,1979,1979,Bihar,No,No,No
Saiyed Khairuddin,Male,1956-04-13T00:00:00Z,NA,NA,2007-11-21T00:00:00Z,2018-04-12T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,NA,NA,Arts,NA,NA,NA,Gujarat,No,No,No
Sangeeta K. Vishen,Female,1969-12-30T00:00:00Z,Gujarat,Mahudha,2019-03-05T00:00:00Z,2031-12-29T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"Firdaus Amrut School, Ahmedabad","Gujarat University, Ahmedabad",Commerce,"Gujarat University, Ahmedabad",1994,1994,Gujarat,No,No,No
Shailesh Ramanlal Brahmbhatt,Male,1958-02-21T00:00:00Z,Gujarat,Amreli,2004-10-08T00:00:00Z,2020-02-20T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,St. Xaviers' High School,"Government Art and Commerce College, Gandhingar",NA,Sir L.A. Shah Law College & M.N. Law College.,NA,1984,Gujarat,No,No,No
Sharad Shah,Male,1943-12-10T00:00:00Z,NA,NA,1990-11-22T00:00:00Z,1997-11-26T00:00:00Z,Yes,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1968,Gujarat,No,No,No
Sharad Sudhalkar,Male,1939-11-22T00:00:00Z,NA,NA,1994-10-12T00:00:00Z,2001-11-22T00:00:00Z,No,No,Gujarat,Yes,Punjab and Haryana,1994-11-01T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Gujarat,No,No,No
Sharadkumar Dave,Male,1948-01-15T00:00:00Z,NA,NA,2001-03-30T00:00:00Z,2010-01-15T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,"M. S. University, Vadodara",Arts,"Sir L. A. Shah Law College, Ahmedabad",NA,1973,Gujarat,No,No,Yes
Shiv Kishor Keshote,Male,1944-01-01T00:00:00Z,NA,NA,1994-01-31T00:00:00Z,2006-01-31T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,1994-12-13T00:00:00Z,Rajasthan,2001-05-27T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1968,Rajasthan,No,No,No
Sugnya Bhatt,Female,1941-04-25T00:00:00Z,NA,NA,1994-10-17T00:00:00Z,1995-01-02T00:00:00Z,No,No,Gujarat,Yes,Kerala,1994-11-04T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1968,Gujarat,No,No,No
Suhrud Deoprasad Dave,Male,1937-10-01T00:00:00Z,NA,NA,1990-07-21T00:00:00Z,1999-10-01T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Gujarat,No,No,No
Suman Dattaram Pandit,Male,1936-10-06T00:00:00Z,NA,NA,1994-04-20T00:00:00Z,1998-09-02T00:00:00Z,No,Yes,Bombay,Yes,Delhi,1994-11-01T00:00:00Z,Gujarat,1996-04-20T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Maharashtra,No,No,No
Suresh Soni,Male,1936-12-09T00:00:00Z,NA,NA,1990-07-18T00:00:00Z,1998-11-25T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Gujarat,No,No,No
Susantha Chatterjee,Male,1937-04-02T00:00:00Z,NA,NA,1986-01-17T00:00:00Z,1999-04-01T00:00:00Z,No,No,Calcutta,Yes,Gujarat,1994-04-28T00:00:00Z,Orissa,1994-12-22T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1961,West Bengal,No,No,No
Umesh Amritlal Trivedi,Male,1963-10-07T00:00:00Z,Gujarat,Vadodara,2018-10-22T00:00:00Z,2025-10-06T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"M.N.College, Visnagar",NA,Navgujarat Law College,1988,1988,Gujarat,No,No,No
Vijay Manohar Sahai,Male,1953-08-13T00:00:00Z,NA,NA,1999-02-05T00:00:00Z,2015-08-12T00:00:00Z,No,No,Allahabad,Yes,Gujarat,2010-10-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,NA,University of Allahabad,1975,1976,Uttar Pradesh,No,No,No
V. P. Patel,Male,1958-06-01T00:00:00Z,Gujarat,Asjol,2019-01-16T00:00:00Z,2020-05-31T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,NA,NA,Biochemistry,NA,NA,1987,Gujarat,No,Yes,Yes
Vaibhavi Nanavati,Female,1970-11-15T00:00:00Z,Gujarat,Surat,2020-10-04T00:00:00Z,2032-11-14T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,NA,"St. Xaviers College, Ahmedabad",Arts,"Sir L.A. Shah Law College, Ahmedabad",1995,1995,Gujarat,No,No,No
Vikram Nath,Male,1962-09-24T00:00:00Z,Uttar Pradesh,Kaushambi,2004-09-24T00:00:00Z,2024-09-23T00:00:00Z,No,No,Allahabad,Yes,Gujarat,2019-09-10T00:00:00Z,NA,NA,NA,NA,Yes,Gujarat,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Science,NA,1986,1987,Uttar Pradesh,No,No,No
Vineet Kothari,Male,1959-09-02T00:00:00Z,Rajasthan,Jodhpur,2005-06-13T00:00:00Z,2021-11-01T00:00:00Z,No,No,Rajasthan,Yes,Karnataka,2016-04-18T00:00:00Z,Madras,2018-09-23T00:00:00Z,Gujarat,2021-01-04T00:00:00Z,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Commerce,NA,1981,1984,Rajasthan,No,No,Yes
Vinubhai Hirabhai Bhairavia,Male,1936-09-17T00:00:00Z,NA,NA,1989-03-14T00:00:00Z,1998-09-17T00:00:00Z,No,No,Gujarat,Yes,Bombay,1994-06-24T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1968,Gujarat,No,No,No
Vipul Pancholi,Male,1968-05-28T00:00:00Z,Gujarat,Ahmedabad,2014-10-01T00:00:00Z,2030-05-27T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"St. Xaviers' College, Ahmedabad",Science,"Sir L.A. Shah Law College, Ahmedabad",NA,1991,Gujarat,No,No,Yes
