Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Muthuswami Jaichandren,Male,1955-02-25T00:00:00Z,Tamil Nadu,Not Available,2005-12-10T00:00:00Z,2017-02-23T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1983,Tamil Nadu,No,No,Yes
M. V. Muralidaran,Male,1962-04-16T00:00:00Z,tamil Nadu,Vellore,2016-04-07T00:00:00Z,2024-04-15T00:00:00Z,No,No,Madras,Yes,Manipur,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1990,Tamil Nadu,No,No,No
N. Anand Venkatesh,Male,1969-07-04T00:00:00Z,Tamil Nadu,Not Available,2018-06-04T00:00:00Z,2031-07-03T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,No,No,No,No,Yes,St Mary's Perambur Chennai,"AM Jain Clg, Chennai",Commerce,Madras Law College,Not Available,1993,Tamil Nadu; Pondicherry,No,No,No
N. Authinathan,Male,1956-01-19T00:00:00Z,tamil Nadu,"Authinathapuram Village, Tuticorin District",2016-04-07T00:00:00Z,2018-01-18T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,No,No,No,No,No,No,"Caldwel High School, Thoothukudi","S. A. College, Palayamkottai",Not Available,Madurai Law College,Not Available,1981,Tamil Nadu,No,No,No
Satish Kumar,Male,1967-05-06T00:00:00Z,Tamil Nadu,Not Available,2016-11-16T00:00:00Z,2029-05-05T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,Yes,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1992,Tamil Nadu,No,No,No
N. Seshayee,Male,1963-01-08T00:00:00Z,Tamil Nadu,Kanyakumari,2016-11-16T00:00:00Z,2025-01-07T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,No,No,No,No,No,No,SLB Government Higher Secondary School,Scott Christian College,Arts,Madras Law College,1986,1986,Tamil Nadu,No,No,No
Nadesa Kirubakaran,Male,1959-08-21T00:00:00Z,Not Applicable,Not Applicable,2009-03-31T00:00:00Z,2021-08-20T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1985,Tamil Nadu,No,No,No
Nagendra Kumar Jain,Male,1942-10-20T00:00:00Z,Rajasthan,Alwar,1990-07-20T00:00:00Z,2004-10-19T00:00:00Z,No,No,Rajasthan,Yes,Madras,1997-11-18T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Madras,Karnataka,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Happy School,"Rajasthan College, Rajasthan University",Not Available,Jodhpur University,1967,1968,Rajasthan,No,No,No
Narayanan Vasanthakumar,Male,1955-03-15T00:00:00Z,Tamil Nadu,Palliyadi,2005-12-10T00:00:00Z,2017-04-13T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,J&K and Ladakh,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Science,Not Available,Not Available,1980,Tamil Nadu,No,No,Yes
P. Devadass,Male,1955-05-15T00:00:00Z,tamil Nadu,Nathaikullam,2011-12-20T00:00:00Z,2017-05-14T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Madras Law College,Not Available,Madras Law College,Not Available,1981,Tamil Nadu,No,No,Yes
P. R. Shivakumar,Male,1954-05-12T00:00:00Z,Not Applicable,Not Applicable,2006-09-18T00:00:00Z,2016-05-11T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1980,Tamil Nadu,No,No,Yes
P. Rajamanickam,Male,1959-05-31T00:00:00Z,Tamil Nadu,Not Available,2017-12-01T00:00:00Z,2021-05-30T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Not Available,No,No,No
P. Velmurugan,Male,1965-06-09T00:00:00Z,Tamil Nadu,Dindigul,2016-10-05T00:00:00Z,2027-06-08T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,Yes,No,No,No,No,Yes,"C.S.M.A HSC, Dindigul","Govt Law Clg, Madurai",Not Available,"Govt Law Clg, Madurai",Not Available,1990,Tamil Nadu,No,No,No
Pondicherry Daivasigamani Audikesavalu,Male,1970-12-30T00:00:00Z,Not Applicable,Not Applicable,2017-06-28T00:00:00Z,2032-12-29T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,Yes,Yes,No,Sir M.Venkatasubba Rao Matriculation Higher Secondary School,"SBOA School & Junior College, School Road, Anna Nagar Western Extension, Chennai",Not Available,Madras Law College,1994,1994,Tamil Nadu,No,No,Yes
P. N. Prakash,Male,1961-01-12T00:00:00Z,Not Applicable,Not Applicable,2013-10-25T00:00:00Z,2023-01-11T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,No,Yes,"Hindu HSC, Chennai","DG Vaishnav, Chennai",Economics,Madras Law College,1983,1984,Tamil Nadu,No,Yes,No
Ponnusamy Kalaiyarasan,Male,1956-05-01T00:00:00Z,tamil Nadu,Salem,2016-04-07T00:00:00Z,2018-04-15T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,"Government Arts College, Salem",Chemistry,"V.R. Law College, Nellore ",Not Available,1980,Tamil Nadu,No,Yes,Yes
P. T. Asha,Female,1966-08-22T00:00:00Z,Tamil Nadu,Coonoor,2018-06-04T00:00:00Z,2028-08-21T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,Yes,Yes,"St.Columban's Anglo Indian Higher Secondary School, George Town and St.Anthony's Anglo Indian Higher secondary School, Egmore",Madras Law College,Not Available,Madras Law College,1988,1989,Tamil Nadu,No,No,No
Pushpa Sathyanarayana,Female,1960-02-28T00:00:00Z,Kerala,Mannargudi,2013-10-25T00:00:00Z,2022-02-27T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,No,No,No,No,No,Not Available,SDNB Vaishnav. Chennai,English,Madras Law College,1985,1985,Tamil Nadu,No,No,No
R. Hemalatha,Female,1963-05-01T00:00:00Z,Tamil Nadu,Not Available,2017-12-01T00:00:00Z,2025-04-30T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,"Govt Law Clg, Madurai",Not Available,"Govt Law Clg, Madurai",1986,1987,Tamil Nadu,No,No,Yes
R. Karuppiah,Male,1953-04-07T00:00:00Z,tamil Nadu,Sivaganga,2011-12-20T00:00:00Z,2015-04-06T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,"RDM Arts Clg, Sivagnaga",Arts,Madurai law college,Not Available,1981,tamil Nadu,No,No,No
R. Mahadevan,Male,1963-06-10T00:00:00Z,Not Applicable,Not Applicable,2013-10-25T00:00:00Z,2025-06-09T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,No,No,Not Available,Madras Law College,Not Available,Madras Law College,1989,1989,Tamil Nadu,No,No,No
R. Mala,Female,1955-03-15T00:00:00Z,Not Applicable,Not Applicable,2009-03-31T00:00:00Z,2017-03-14T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1982,Tamil Nadu,No,No,No
R. N. Manjula,Female,1964-02-16T00:00:00Z,Tamil Nadu,Not Available,2020-12-03T00:00:00Z,2022-12-03T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,1987,1987,Tamil nadu,No,No,Yes
R. Pongiappan,Male,1960-05-12T00:00:00Z,Tamil Nadu,Erode,2017-12-01T00:00:00Z,2022-05-11T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Bangalore University,Not Available,Bangalore University,Not Available,1986,Tamil Nadu,No,No,No
R. S. Ramanathan,Male,1953-06-16T00:00:00Z,Tamil Nadu,Tirunelveli,2009-03-31T00:00:00Z,2015-06-15T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"St John’s College, Palayamkottai",Not Available,Madras Law College,Not Available,1976,Tamil Nadu,No,No,No
R. Subramanian,Male,1963-07-25T00:00:00Z,Tamil Nadu,"Manangadu, Thanjavur",2016-10-05T00:00:00Z,2025-07-24T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,No,No,No,No,Yes,PS Sivaswami Iyer HSC,"AVMM Sri Pushpam Clg,Poondi",Commerce,"Dr. Ambedkar Law Clg, Pondi",1986,1986,Tamil Nadu,No,No,No
R. Suresh Kumar,Male,1964-05-29T00:00:00Z,tamil Nadu,Pudukkottai,2016-10-05T00:00:00Z,2026-05-28T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,Yes,Yes,TELC HSc Pudukottai,"HH Raja's Clg,Pudukottai",Science,Madras Law College,1989,1989,Tamil Nadu,No,No,No
R. Tharani,Female,1961-06-10T00:00:00Z,Tamil Nadu,Thoothukudi,2017-12-01T00:00:00Z,2023-11-30T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,1986,Tamil Nadu,No,No,No
Rajesh Kumar Agrawal,Male,1953-05-05T00:00:00Z,Uttar Pradesh,Not Available,1999-02-05T00:00:00Z,2018-05-04T00:00:00Z,No,No,Allahabad,Yes,Madras,2013-02-07T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Madras,Not Applicable,Not Applicable,Yes,2018-05-04T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Allahabad University,Not Available,Allahabad University,Not Available,1976,Uttar Pradesh,No,No,No
Ramalingam Sudhakar,Male,1959-02-14T00:00:00Z,Tamil Nadu,"Panapakkam Village, Vellore",2005-12-10T00:00:00Z,2021-02-13T00:00:00Z,No,No,Madras,Yes,J & K and Ladakh,2016-04-18T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Manipur,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,No,No,No,No,Yes,Not Available,Loyola Chennai,Science,Madras Law College,Not Available,1983,Tamil Nadu,No,No,No
Ramanlal Jain,Male,1948-01-26T00:00:00Z,Not Applicable,Not Applicable,1995-09-18T00:00:00Z,1997-11-17T00:00:00Z,No,No,Gujarat,Yes,Madras,1996-07-11T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1973,Gujarat,No,No,No
Ratnavel Subbiah,Male,1959-06-21T00:00:00Z,Tamil Nadu,Thirupudaimarathur,2008-03-24T00:00:00Z,2021-06-20T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,No,No,Not Available,Madras Law College,Not Available,Madras Law College,1983,1983,Tamil Nadu,No,No,No
R. M. T. Teeka Raman,Male,1963-06-09T00:00:00Z,tamil Nadu,Not Available,2016-11-16T00:00:00Z,2025-06-08T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,Yes,No,No,No,No,Yes,Government High School,Not Available,Science,"Voorhees, Vellore",1988,1988,Tamil Nadu,No,Yes,No
Subramanian Ananthi,Female,1960-07-31T00:00:00Z,Tamil Nadu,"Anthiyur, Erode District",2020-12-03T00:00:00Z,2022-07-30T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,Not Available,"Madras Law Clg, Madurai Law Clg",Not Available,"Madras Law Clg, Madurai Law Clg",Not Available,1983,Tamil Nadu,No,No,No
S. Sathi Kumar,Male,1963-07-18T00:00:00Z,Tamil Nadu,Chennai,2020-12-03T00:00:00Z,2022-12-03T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,"Vellaiyan Chettiar HSC, Chennai","Sir Theagaroya Clg, Chennai",Zoology,Madras Law College,Not Available,1988,Tamil Nadu; Pondicherry,No,No,No
S. Vaidyanathan,Male,1962-08-17T00:00:00Z,Tamil Nadu,Coimbatore,2013-10-25T00:00:00Z,2024-08-16T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,No,No,"Singaram Pillai, Chennai","DG Vaishnav, Chennai",Economics,Madras Law College,1985,1986,Tamil Nadu,No,Yes,No
S. Baskaran,Male,1956-11-16T00:00:00Z,tamil Nadu,Mannargudi,2016-10-05T00:00:00Z,2018-11-15T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Findlay Higher Secondary School, Mannargudi and Bishop Heber College, Trichy","National College, Trichy",Economics,"Government Law College, Pondicherry",Not Available,Not Available,Not Available,No,No,No
S. Manikumar,Male,1961-04-24T00:00:00Z,Not Applicable,Not Applicable,2006-07-31T00:00:00Z,2023-04-23T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Kerala,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,Yes,Yes,Not Available,"Ramakrishna Mission, Vivekananda College, Chennai",Chemistry,Madras Law College,1983,1983,Tamil Nadu,No,No,No
S. Ramathilagam,Female,1957-09-25T00:00:00Z,tamil Nadu,coimbatore,2017-12-01T00:00:00Z,2019-09-24T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,Not Available,tamil nadu,No,No,Yes
S. Vimala,Female,1957-01-11T00:00:00Z,Tamil Nadu,Cuddalore,2011-12-20T00:00:00Z,2019-01-10T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,Yes,No,No,No,No,No,Not Available,"Sitalakshmi Ramaswamy Clg, trichy",Chemistry,Madras Law College,Not Available,1983,tamil Nadu,No,No,Yes
Sabapathi Tamilvanan,Male,1954-02-06T00:00:00Z,Not Applicable,Not Applicable,2005-12-10T00:00:00Z,2016-02-04T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1981,Tamil Nadu,No,No,Yes
Saminathan Nagamathu,Male,1955-05-31T00:00:00Z,Tamil Nadu,Thanjavur,2007-03-22T00:00:00Z,2017-05-30T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1981,Tamil Nadu,No,No,No
Sanjay Kaul,Male,1958-12-26T00:00:00Z,Jannu and Kashmir,Srinagar,2001-05-03T00:00:00Z,2023-12-25T00:00:00Z,No,No,Delhi,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Punjab and Haryana,Madras,Not Applicable,Yes,2017-02-02T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,"Modern School, New Delhi","St. Stephen's College, Delhi",Economics,"Campus Law Centre, Delhi University",1982,1982,Delhi,No,No,No
Sanjib Banerjee,Male,1961-02-11T00:00:00Z,West Bengal,Not Available,2006-06-22T00:00:00Z,2023-11-01T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,No,No,No,No,No,"St.Xaviers;St.Pauls, Darj",University of Calcutta,Economics,University of Calcutta,1986,1990,West Bengal,No,No,No
Satish Kumar Agnihotri,Male,1956-06-30T00:00:00Z,Madhya Pradesh,Sidhi district,2005-05-05T00:00:00Z,2018-06-30T00:00:00Z,No,No,Chhattisgarh,Yes,Madras,2013-09-26T00:00:00Z,Sikkim,2016-05-23T00:00:00Z,Not Applicable,NA,Yes,Sikkim,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,No,No,Not Available,"APS Univ, Rewa",History,Delhi University,1982,1982,Delhi,No,Yes,No
Senthilkumar Ramamoorthy,Male,1966-10-02T00:00:00Z,Not Applicable,Not Applicable,2019-02-22T00:00:00Z,2028-10-01T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,Yes,Yes,Not Available,Madras Law College,Not Available,Madras Law College,1990,1990,tamil nadu,No,No,Yes
Shamuga Kannamal,Female,1960-07-18T00:00:00Z,Tamil Nadu,Udumalpet,2020-12-03T00:00:00Z,2022-07-19T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,"Govt High School, Udumalpet","Meenakshi Arts Clg Women, Madurai",Science,Coimbatore Law Clg,Not Available,1986,tamil nadu,No,No,Yes
Shunmugavel Palanivelu,Male,1955-05-11T00:00:00Z,Tamil Nadu,Tirunelveli,2007-03-22T00:00:00Z,2017-05-10T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1981,Tamil Nadu,No,No,Yes
S. M. Subramaniam,Male,1965-05-31T00:00:00Z,Not Applicable,Not Applicable,2016-10-05T00:00:00Z,2027-05-30T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Not Available,Not Available,1991,1991,tamil nadu,No,No,No
S. S. Sundar,Male,1963-05-03T00:00:00Z,Tamil Nadu,Kootampuli,2916-04-07T00:00:00Z,2025-05-02T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,No,Yes,Not Available,"St Xavier's,Pallayamkottai",Science,Madras Law College,1987,1988,Tamil Nadu,No,No,No
Subramoniam Male,Male,1967-06-22T00:00:00Z,Not Applicable,Not Applicable,2018-06-04T00:00:00Z,2029-06-21T00:00:00Z,No,No,Madras,Yes,Delhi,2020-03-13T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Delhi university,Commerce,CLC Delhi,1990,Not Available,Not Available,No,No,No
Sudhanshu Mukhopadhaya,Male,1950-03-15T00:00:00Z,Not Applicable,Not Applicable,1994-11-08T00:00:00Z,2015-03-14T00:00:00Z,No,No,Patna,Yes,Jharkhand,2000-11-15T00:00:00Z,Madras,2006-08-31T00:00:00Z,Not Applicable,NA,Yes,Gujarat,Not Applicable,Not Applicable,Yes,2011-09-13T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Magadh University,Science,Patna University,1979,1979,Bihar,No,No,No
T. Krishnavalli,Female,1959-09-28T00:00:00Z,Tamil Nadu,Tirnulveli,2017-12-01T00:00:00Z,2021-09-27T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,"Chatram HSC, Kadayam","Parasakthi Womens Clg, Courtallam",Arts,Madurai Law College,Not Available,1985,Tamil Nadu,No,No,No
T. Mathivanan,Male,1955-05-28T00:00:00Z,Not Applicable,Not Applicable,2010-02-17T00:00:00Z,2017-05-27T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,No,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,Not Available,Tamil Nadu,No,No,Yes
T. Raja,Male,1961-05-25T00:00:00Z,Tamil Nadu,"Thenur, Madura",2009-03-31T00:00:00Z,2023-05-24T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,Yes,No,No,Yes,"Pasumala School, Madurai",MSS Wakf; Madurai Clg,Arts,Govt Law Clg Madurai,Not Available,1988,Tamil Nadu,No,Yes,No
T. Ravindran,Male,1959-06-30T00:00:00Z,Tamil Nadu,Chennai,2016-10-05T00:00:00Z,2021-06-29T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,"Ramakrishna Mission, Chennai","New College, Chennai",Science,Madras Law College,Not Available,1983,Tamil Nadu,No,No,No
T. S. Sivagnanam,Male,1963-09-16T00:00:00Z,Tamil Nadu,Chennai,2009-03-31T00:00:00Z,2025-09-15T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Not Available,Not Applicable,Yes,No,No,No,Yes,Not Available,Loyola Chennai,Science,Madras Law College,Not Available,1986,Tamil Nadu,No,No,No
T. V. Thamilselvi,Female,1968-06-19T00:00:00Z,Tamil Nadu,Erode,2020-12-03T00:00:00Z,2022-12-03T00:00:00Z,No,No,Madras,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Not Available,Yes,No,No,No,No,No,"Govt Girls HSC,Perndurai",Pondicherry law clg,Not Available,Pondicherry Law Clg,Not Available,1990,Tamil Nadu,No,No,No
