Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Rattan Chand Gandhi,Male,1948-01-22T00:00:00Z,Not Available,Not Available,1995-01-06T00:00:00Z,2010-01-21T00:00:00Z,No,No,J & K and Ladakh,Yes,Rajasthan,2006-01-17T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1974,Jammu and Kashmir,No,Yes,No
Prakash Chandra Tatia,Male,1951-08-04T00:00:00Z,Not Available,Not Available,2001-01-11T00:00:00Z,2013-08-03T00:00:00Z,No,No,Rajasthan,Yes,Jharkhand,2011-04-11T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Jharkhand,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Jodhpur University,1975,1975,Rajasthan,No,No,No
Himmat Ram Panwar,Male,1948-02-11T00:00:00Z,Not Available,Not Available,2001-01-11T00:00:00Z,2010-02-10T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1982,Rajasthan,No,No,No
Khem Chand Sharma,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Shashikant Sharma,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Jagat Singh,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
O.P. Bishnoi,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Anoop Chand Goyal,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Harbans Lal,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
K.K. Acharya,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
F.C. Bansal,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Dalip Singh,Male,1950-11-18T00:00:00Z,Not Available,Not Available,2004-09-02T00:00:00Z,2012-11-17T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1974,Rajasthan,No,No,No
Narendra Kumar Jain,Male,1952-10-08T00:00:00Z,Rajasthan,Tonk,2004-09-02T00:00:00Z,2014-10-07T00:00:00Z,No,No,Rajasthan,Yes,Sikkim,2013-09-30T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Sikkim,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Tonk District,Tonk District,Commerce,University of Delhi,1977,1978,Rajasthan,No,No,No
Rajendra Prasad Vyas,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Dinesh Maheshwari,Male,1958-05-15T00:00:00Z,Rajasthan,Udaipur,2004-09-02T00:00:00Z,2023-05-14T00:00:00Z,No,No,Rajasthan,Yes,Allahabad,2014-07-18T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Meghalaya,Karnataka,Not Applicable,Yes,2019-01-18T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,"Maharaja's College, University of Rajasthan, Jaipur",Science  (Physics),Jodhpur University,1980,1981,Rajasthan,No,No,No
Jitendra Rai Goyal,Male,1948-04-04T00:00:00Z,Not Available,Not Available,2005-02-02T00:00:00Z,2010-04-03T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1971,Rajasthan,No,No,No
Manak Lal Mohta,Male,1947-07-01T00:00:00Z,Not Available,Not Available,2005-02-02T00:00:00Z,2009-06-30T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Commerce,Not Available,Not Available,1971,Rajasthan,No,No,No
Suresh Chandra Singhal,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Satyaprakash Pathak,Male,1948-12-15T00:00:00Z,Not Available,Not Available,2005-02-02T00:00:00Z,2010-12-14T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1973,Rajasthan,No,No,No
Prem Shankar Asopa,Male,1951-09-30T00:00:00Z,Not Available,Not Available,2005-06-13T00:00:00Z,2013-09-29T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1974,Rajasthan,No,No,No
Chatra Ram Jat,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Rajasthan,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Gauri Shanker Sarraf,Male,1948-07-01T00:00:00Z,Not Available,Not Available,2006-01-20T00:00:00Z,2010-06-30T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Arts,Not Available,Not Available,Not Available,Not Available,No,No,Yes
Guman Singh,Male,1948-02-06T00:00:00Z,Not Available,Not Available,2007-03-12T00:00:00Z,2010-02-05T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Arts,Not Available,Not Available,Not Available,Not Available,No,No,No
Bhanwaru Khan Parian,Male,1947-07-01T00:00:00Z,Not Available,Not Available,2007-03-12T00:00:00Z,2009-06-30T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Not Available,No,No,No
Deo Narayan Thanvi,Male,1948-06-03T00:00:00Z,Not Available,Not Available,2007-03-12T00:00:00Z,2010-06-02T00:00:00Z,No,No,Rajasthan,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1971,Rajasthan,No,No,No
