Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Raghunath Bhattacharya,Male,1952-01-11T00:00:00Z,Not Available,Not Available,2010-06-21T00:00:00Z,2014-01-10T00:00:00Z,No,No,Calcutta,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Universty of Calcutta,Chemistry,University of Calcutta,1977,Not Available,Not Available,No,No,No
Rajarshi Bharadwaj,Male,1967-08-04T00:00:00Z,Not Available,Not Available,2017-09-21T00:00:00Z,2029-08-03T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"St. Xaviers College, Kolkata",Not Available,University of Calcutta,1998,1999,West Bengal,No,No,No
Rajasekhar Mantha,Male,1967-10-29T00:00:00Z,Not Available,Not Available,2017-09-21T00:00:00Z,2029-10-28T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,"St. Paul's Boarding and Day's School; St. Xavier's Collegiate School, Calcutta",Not Available,Not Available,"University College of Law, Nagpur",1990,1991,West Bengal,Yes,No,Yes
Rajesh Bindal,Male,1961-04-16T00:00:00Z,Haryana,Ambala City,2006-03-22T00:00:00Z,2023-04-15T00:00:00Z,No,No,Punjab and Haryana,Not Available,J&K and Ladakh,2018-11-19T00:00:00Z,Calcutta,2021-01-05T00:00:00Z,Not Available,NA,Yes,J&K and Ladakh,Calcutta,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Kurukshestra University,Not Available,Kurukshestra University,1985,1985,Punjab and Haryana,No,No,No
Rajiv Sharma,Male,1955-09-25T00:00:00Z,Uttar Pradesh,Lucknow,2004-09-24T00:00:00Z,2017-09-24T00:00:00Z,No,No,Allahabad,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,"Mahanagar Boys' Inter College, Lucknow; Colvin Taluqader's College, Lucknow","Canning College, University of Lucknow",Science,Not Available,Not Available,1979,Uttar Pradesh,No,Yes,No
Rakesh Tiwari,Male,1955-10-25T00:00:00Z,Not Available,Not Available,2002-02-14T00:00:00Z,2017-10-23T00:00:00Z,No,No,Allahabad,Yes,Calcutta,2016-03-21T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Calcutta,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Allahabad University,Commerce,Allahabad University,Not Available,1984,Allahabad,No,No,No
Ranjit Kumar Bag,Male,1955-11-08T00:00:00Z,Not Available,Not Available,2013-10-01T00:00:00Z,2017-11-07T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Calcutta University,Not Available,Calcutta University,Not Available,Not Available,West Bengal,No,No,No
Ravi Krishan Kapur,Male,1971-10-05T00:00:00Z,Not Available,Not Available,2018-03-12T00:00:00Z,2033-10-04T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,"St. Xaviers College, Kolkata",Commerce,University of Leeds,1997,1998,West Bengal,Yes,No,No
Sabyasachi Bhattacharyya,Male,1970-08-30T00:00:00Z,Not Available,Not Available,2017-09-21T00:00:00Z,2032-08-29T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Calcutta Boy's School,Not Available,Not Available,University of Calcutta,1995,1995,West Bengal,No,No,No
Sahidullah Munshi,Male,1958-09-29T00:00:00Z,Not Available,Not Available,2016-03-14T00:00:00Z,2020-09-28T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1986,West Bengal,No,No,No
Samapti Chatterjee,Female,1958-12-13T00:00:00Z,West Bengal,Not Available,2016-03-14T00:00:00Z,2020-12-12T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Gokhale Memorial College,Not Available,University of Calcutta,Not Available,1985,West Bengal,No,No,No
"Sambuddha Chakrabarti

",Male,1958-05-11T00:00:00Z,West Bengal,Not Available,2010-09-13T00:00:00Z,2020-05-10T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Presidency University,Not Available,University of Calcutta,1986,Not Available,Not Available,No,Yes,No
Sankar Acharyya,Male,1955-08-24T00:00:00Z,Not Available,Not Available,2016-10-06T00:00:00Z,2017-08-23T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,University of Calcutta,Commerce,University of Calcutta,1980,1981,West Bengal,No,Yes,No
Saugata Bhattacharya,Male,NA,Not Available,Not Available,2019-02-12T00:00:00Z,NA,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NA
Shampa Sarkar,Female,1968-02-18T00:00:00Z,Not Available,Not Available,2018-03-12T00:00:00Z,2030-02-17T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"Loreto College, Calcutta",English,North Bengal University,1992,1993,West Bengal,No,No,No
Shekhar Bobby Saraf,Male,1971-10-21T00:00:00Z,Not Available,Not Available,2017-09-21T00:00:00Z,2033-10-20T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,Yes,"St. Xavier's Collegiate School, Calcutta",Not Available,Not Available,"National Law School of India University, Bangalore",1996,1999,West Bengal,Yes,No,Yes
Shib Sadhan Sadhu,Male,1954-04-10T00:00:00Z,Not Available,Not Available,2013-10-01T00:00:00Z,2016-04-09T00:00:00Z,No,No,Calcutta,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Sri Sri Sarada Vidyapith, Dubrajpur, Birbhum","TDB College Raniganj, University of Burdwan",Mathematics,University of Burdwan,1979,Not Available,West Bengal,No,No,No
Shivakant Prasad,Male,1959-12-06T00:00:00Z,Not Available,Not Available,2015-03-30T00:00:00Z,2021-12-05T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,University of Calcutta,Not Available,University of Calcutta,1985,1985,West Bengal,No,No,No
Siddhartha Chattopadhyay,Male,1956-02-08T00:00:00Z,Not Available,Not Available,2016-10-06T00:00:00Z,2018-02-07T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Goenka College of Commerce & Business Administration,Commerce,University of Calcutta,1984,Not Available,West Bengal,No,No,Yes
Soumen Sen,Male,1965-07-27T00:00:00Z,West Bengal,Kolkata,2011-04-13T00:00:00Z,2027-07-26T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,Yes,No,No,"St. Lawrence High School, Calcutta",Not Available,Not Available,University of Calcutta,1990,1991,West Bengal,No,No,No
Soumitra Pal,Male,1954-08-28T00:00:00Z,Not Available,Not Available,2004-01-19T00:00:00Z,2016-08-28T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,South Point High School,Xaviers College,Arts,Calcutta University,1980,1981,West Bengal,No,No,No
Subal Baidya,Male,1952-01-03T00:00:00Z,Not Available,Not Available,2012-04-09T00:00:00Z,2014-01-02T00:00:00Z,No,No,Calcutta,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Political Science,"Jogesh Chandra Chowdhury College of Law, University of Calcutta",Not Available,Not Available,Not Available,No,Yes,No
Subhasis Dasgupta,Male,1961-02-22T00:00:00Z,Not Available,Not Available,2018-10-12T00:00:00Z,2023-02-21T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,University of Burdwan,Science,University of Burdwan,1984,Not Available,West Bengal,No,No,No
Subhro Kamal Mukherjee,Male,1955-10-10T00:00:00Z,Not Available,Not Available,2000-09-15T00:00:00Z,2017-10-09T00:00:00Z,No,No,Calcutta,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1982,West Bengal,No,Yes,No
Subrata Talukdar,Male,1961-07-04T00:00:00Z,Not Available,Not Available,2013-10-30T00:00:00Z,2023-07-03T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,"Presidency College, Kolkata",Political Science,University of Delhi,Not Available,1989,West Bengal,No,Yes,No
Sudip Ahluwalia,Male,1959-12-30T00:00:00Z,Punjab,Not Available,2013-10-01T00:00:00Z,2016-05-22T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,Not Available,Punjabi University,Humanities,Indore University,1981,Not Available,Not Available,No,No,No
Surinder Singh Nijjer,Male,1949-06-07T00:00:00Z,Not Available,Not Available,1996-04-08T00:00:00Z,2014-06-06T00:00:00Z,No,No,Punjab and Haryana,Yes,Bombay,1996-04-26T00:00:00Z,Punjab and Haryana,2000-08-07T00:00:00Z,Not Applicable,NA,Yes,Calcutta,Not Applicable,Not Applicable,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,No,Yes,No,No,England,University of London,Not Available,University of London,1972,1975,Punjab and Haryana,Yes,No,Yes
Suvra Ghosh,Female,1968-04-23T00:00:00Z,Not Available,Not Available,2018-11-19T00:00:00Z,2030-04-22T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Hyderabad Board,Not Available,Not Available,University of Calcutta,1991,Not Available,West Bengal,No,No,No
T Sen,Male,1953-09-02T00:00:00Z,Not Available,Not Available,NA,2015-09-01T00:00:00Z,Not Available,Not Available,Calcutta,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NA
Tapabrata Chakraborty,Male,1966-11-27T00:00:00Z,Not Available,Not Available,2013-10-30T00:00:00Z,2028-11-26T00:00:00Z,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1991,West Bengal,No,No,Yes
Tapash Mookherjee,Male,1955-07-15T00:00:00Z,Not Available,Not Available,2013-10-01T00:00:00Z,2017-07-14T00:00:00Z,No,No,Calcuta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Rahara Ramkrishna Mission Boys’ Home School,Raj College under Burdwan University,commerce,"Burdwan University, Department of Law",1979,Not Available,West Bengal,No,No,No
Tarun Kumar Das,Male,1952-01-01T00:00:00Z,Not Available,Not Available,2012-04-09T00:00:00Z,2013-12-31T00:00:00Z,No,No,Calcutta,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1975,West Bengal,No,No,No
Tarun Kumar Gupta,Male,1952-06-15T00:00:00Z,Not Available,Not Available,2010-06-01T00:00:00Z,2014-06-14T00:00:00Z,No,No,Calcutta,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,"Atheneum Institution, Kolkata","Vidyasagar College, Calcutta",Chemistry,"Surendranath College, University of Calcutta",Not Available,Not Available,Not Available,No,No,No
Thottathil B. Nair Radhakrishnan,Male,1959-04-29T00:00:00Z,Kollam,Thiruvanantapuram,2004-10-14T00:00:00Z,2021-04-28T00:00:00Z,No,No,Kerala,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Chhattisgarh,Telangana,Calcutta.,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,"St. Joseph's Convent and Government Boys' High School, Kollam; Arya Central School, Thiruvananthapuram and secured ISC conferred by the University of Cambridge (Local Examination Syndicate), having studied in Trinity Lyceum, Kollam",University of Kerala,Science (Zoology),"K.G.F. Law College, Bangalore University",Not Available,1983,Kerala,No,No,No
Tirthankar Ghosh,Male,NA,Not Available,Not Available,2019-02-12T00:00:00Z,NA,No,No,Calcutta,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NA
TK Dutt,Male,1953-02-09T00:00:00Z,Not Available,Not Available,2003-12-03T00:00:00Z,2015-02-08T00:00:00Z,No,No,Calcutta,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,La Martiniere School for Boys,St. Xavier's College,Commerce,University of Calcutta,Not Available,1980,West Bengal,No,No,No
Toufique Uddin,Male,1952-03-04T00:00:00Z,Not Available,Not Available,2012-04-09T00:00:00Z,2014-03-03T00:00:00Z,No,No,Calcutta,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,Not Available,University of Calcutta,Mathematics,University of Calcutta,Not Available,Not Available,Not Available,No,No,Yes
VS Sirpurkar,Male,1946-08-22T00:00:00Z,Maharashtra,Chandrapur,1992-11-09T00:00:00Z,2011-08-22T00:00:00Z,No,No,Bombay,Yes,Madras,NA,Not Applicable,NA,Not Applicable,NA,Yes,Uttarakhand,Calcutta,Not Applicable,Yes,2005-12-01T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Morris College,Not Available,University College of Nagpur,Not Available,1985,Maharashtra,No,No,No
