Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Jitendra Rai Goyal,Male,1948-04-04T00:00:00Z,NA,NA,2005-02-02T00:00:00Z,2010-04-03T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Arts,NA,NA,1971,Rajasthan,No,No,No
Manak Lal Mohta,Male,1947-07-01T00:00:00Z,NA,NA,2005-02-02T00:00:00Z,2009-06-30T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,Commerce,NA,NA,1971,Rajasthan,No,No,No
Suresh Chandra Singhal,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Satyaprakash Pathak,Male,1948-12-15T00:00:00Z,NA,NA,2005-02-02T00:00:00Z,2010-12-14T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Arts,NA,NA,1973,Rajasthan,No,No,No
Prem Shankar Asopa,Male,1951-09-30T00:00:00Z,NA,NA,2005-06-13T00:00:00Z,2013-09-29T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1974,Rajasthan,No,No,No
Chatra Ram Jat,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gauri Shanker Sarraf,Male,1948-07-01T00:00:00Z,NA,NA,2006-01-20T00:00:00Z,2010-06-30T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,Arts,NA,NA,NA,NA,NA,No,Yes
Guman Singh,Male,1948-02-06T00:00:00Z,NA,NA,2007-03-12T00:00:00Z,2010-02-05T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,Arts,NA,NA,NA,NA,No,No,No
Bhanwaru Khan Parian,Male,1947-07-01T00:00:00Z,NA,NA,2007-03-12T00:00:00Z,2009-06-30T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,Science,NA,NA,NA,NA,No,No,No
Deo Narayan Thanvi,Male,1948-06-03T00:00:00Z,NA,NA,2007-03-12T00:00:00Z,2010-06-02T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Arts,NA,NA,1971,Rajasthan,No,No,No
