Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
B. P. Saraf,Male,1939-08-23T00:00:00Z,NA,NA,1989-01-02T00:00:00Z,2001-08-22T00:00:00Z,No,No,Gauhati,Yes,Bombay,1991-12-11T00:00:00Z,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Gauhati University,Commerce,NA,NA,NA,NA,No,Yes,No
Babulal Chandulal Patel,Male,1943-08-07T00:00:00Z,Gujarat,Ahmedabad,1990-06-21T00:00:00Z,2005-08-06T00:00:00Z,No,No,Gujarat,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,Delhi,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,NA,Arts (Economics),Gujarat University,1967,1968,Gujarat,No,Yes,No
Badar Durrez Ahmed,Male,1956-03-16T00:00:00Z,Meghalaya,Shillong,2002-12-20T00:00:00Z,2018-03-15T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,"Studied in St Edmund's College, Shillong, (1962-1966) and St Columba's High School, New Delhi (1966-1971). Passed the Indian School Certificate Examination in 1971-1972.",St Stephen's College (University of Delhi),Arts (Economics),University of Delhi,1980,1980,Delhi,No,Yes,No
Barin Ghosh,Male,1952-06-05T00:00:00Z,NA,NA,1995-07-14T00:00:00Z,2014-06-04T00:00:00Z,No,No,Calcutta,Yes,Patna,2005-01-07T00:00:00Z,NA,NA,NA,NA,Yes,J&K and Ladakh,Sikkim,Uttarakhand,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Commerce,NA,NA,1978,West Bengal,No,No,No
Bhawani Singh,Male,1944-03-28T00:00:00Z,NA,NA,1988-12-16T00:00:00Z,2006-03-27T00:00:00Z,No,No,Himachal Pradesh,Yes,J&K and Ladakh,1996-03-21T00:00:00Z,NA,NA,NA,NA,Yes,J&K and Ladakh,Madhya Pradesh,Gujarat,No,NA,Bar,No,Yes,No,"NA",Yes,Yes,No,No,No,NA,"S.D. College, Lahore",NA,"Punjab University,",NA,1968,NA,NA,NA,NA
Fakkir Mohamed Ibrahim Kalifulla,Male,1951-07-23T00:00:00Z,NA,NA,2000-03-20T00:00:00Z,2016-07-22T00:00:00Z,No,No,Madras,Yes,J&K and Ladakh,2011-02-24T00:00:00Z,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,Yes,2012-04-02T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,NA,Arts,NA,NA,1975,NA,No,Yes,Yes
Gita Mittal,Female,1958-12-09T00:00:00Z,NA,NA,2004-07-16T00:00:00Z,2020-12-08T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,She studied in the Science batch of Lady Irwin Higher Secondary School  and passed the exam in 1975.,Lady Shri Ram College For Women (University of Delhi),Arts (Economics),"Campus Law Centre, University of Delhi",1981,1981,NA,No,No,No
H. K. Sema,Male,1943-06-01T00:00:00Z,NA,NA,1989-05-24T00:00:00Z,2008-05-31T00:00:00Z,No,No,Gauhati,Yes,J&K and Ladakh,2001-06-07T00:00:00Z,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,Yes,2002-04-09T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"St. Joseph College, Darjeeling",NA,"Govt. Law College, Mumbai",1970,1971,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram and Arunachal Pradesh",No,No,No
K.S. Radhakrishnan,Male,1949-05-15T00:00:00Z,NA,NA,1995-05-17T00:00:00Z,2014-05-14T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,Gujarat,NA,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,He had his education at Cochin.,NA,Science,NA,NA,1973,NA,No,No,Yes
M. Ramakrishna,Male,1936-04-13T00:00:00Z,NA,NA,1983-01-10T00:00:00Z,1998-04-12T00:00:00Z,No,No,Karnataka,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,Gauhati,NA,No,NA,Bar,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1968,NA,NA,NA,NA
Manmohan Sarin,Male,1946-10-20T00:00:00Z,NA,NA,1995-05-17T00:00:00Z,2008-10-19T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Narayanan Nadar Paul Vasanthakumar,Male,1955-03-15T00:00:00Z,NA,NA,2005-12-10T00:00:00Z,2017-03-14T00:00:00Z,No,No,Madras,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,NA,Science,NA,NA,1980,NA,No,Yes,Yes
Pankaj Mithal,Male,1961-06-17T00:00:00Z,NA,NA,2006-07-07T00:00:00Z,2023-06-16T00:00:00Z,No,No,Allahabad,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Allahabad University,Commerce,"Meerut College, Meerut (Ch. Charan Singh University)",1985,1985,Uttar Pradesh,No,No,No
S. N. Jha,Male,NA,NA,NA,NA,2007-06-15T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,NA,NA,NA,NA
S.C. Mathur,Male,1932-03-18T00:00:00Z,NA,NA,1978-03-30T00:00:00Z,1994-03-17T00:00:00Z,No,No,Allahabad,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,NA,NA,NA,NA,NA,1959,Uttar Pradesh,NA,NA,NA
Sukhdev Singh Kang,Male,1931-05-15T00:00:00Z,NA,NA,1979-02-19T00:00:00Z,1993-05-14T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,Yes,J&K and Ladakh,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
