Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Mahendra Kumar Mudgal,Male,1954-08-28T00:00:00Z,NA,NA,2013-04-01T00:00:00Z,2016-08-27T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,No
Maithili Sharan,Male,1939-06-12T00:00:00Z,NA,NA,1994-09-27T00:00:00Z,2001-06-11T00:00:00Z,No,No,Madhya Pradesh,Yes,Andhra Pradesh (Hyderabad),1994-10-06T00:00:00Z,Allahabad,1996-04-02T00:00:00Z,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,NA,NA,Madhya Pradesh,NA,NA,Yes
Manjusha Namjoshi,Female,1947-08-21T00:00:00Z,NA,NA,2005-10-18T00:00:00Z,2009-08-20T00:00:00Z,Yes,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,Science,NA,NA,NA,"NA",No,No,No
Mohammad Anwar Siddiqui,Male,1951-07-01T00:00:00Z,NA,NA,2010-09-13T00:00:00Z,2013-06-30T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,Arts,NA,NA,NA,"NA",No,No,Yes
Mohammad Rafiq,Male,1960-05-25T00:00:00Z,Rajasthan,"Charu, Sujangarh",2006-05-15T00:00:00Z,2022-05-24T00:00:00Z,No,No,Rajasthan,No,"NA",NA,"NA",NA,"NA",NA,Yes,Meghalaya,Orissa,Madhya Pradesh,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Commerce,NA,NA,1984,Rajasthan,No,Yes,No
Mohammed Anwar,Male,1959-04-05T00:00:00Z,NA,NA,2018-06-19T00:00:00Z,2021-04-04T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",No,Yes,No
Mool Chand Garg,Male,1954-06-10T00:00:00Z,NA,NA,2008-04-11T00:00:00Z,2016-06-09T00:00:00Z,No,No,Delhi,Yes,Madhya Pradesh,2011-04-17T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,NA,NA,Commerce,Delhi University,NA,1978,Delhi,No,No,No
N. G. Karambelkar,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nagendra Kumar Jain,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N. P. Singh,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nandita Dubey,Female,1961-09-17T00:00:00Z,Madhya Pradesh,Gwalior,2016-04-07T00:00:00Z,2023-09-16T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,Yes,No,NA,NA,Economics,NA,NA,2001,Madhya Pradesh,No,Yes,No
Narayan Singh Azad,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Naresh Kumar Gupta,Male,1955-07-01T00:00:00Z,NA,NA,2010-05-03T00:00:00Z,2017-06-30T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,No
Nishith Kumar Mody,Male,1951-12-06T00:00:00Z,NA,NA,2004-10-11T00:00:00Z,2013-12-05T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,Yes,No,NA,NA,Arts,NA,NA,1973,Madhya Pradesh,No,No,No
P. C. Agarwal,Male,1943-06-01T00:00:00Z,NA,NA,NA,2005-06-01T00:00:00Z,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P. N. S. Chauhan,Male,NA,NA,NA,1990-07-28T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pankaj Kumar Jaiswal,Male,1958-09-24T00:00:00Z,NA,NA,2004-10-11T00:00:00Z,2020-09-23T00:00:00Z,No,No,Madhya Pradesh,Yes,Allahabad,2019-02-04T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,Yes,No,NA,NA,Science,NA,NA,1981,Madhya Pradesh,No,No,No
Piyush Mathur,Male,1960-03-12T00:00:00Z,NA,NA,2009-10-14T00:00:00Z,2010-09-01T00:00:00Z,No,Yes,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,Yes,No,NA,NA,Arts,NA,NA,1984,Madhya Pradesh,No,No,No
Prakash Naik,Male,1941-09-02T00:00:00Z,NA,NA,1994-03-16T00:00:00Z,2003-09-01T00:00:00Z,No,No,Madhya Pradesh,Yes,Orissa,1994-03-23T00:00:00Z,Chhattisgarh,2002-04-14T00:00:00Z,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1965,Madhya Pradesh,NA,NA,No
Prakash Naolekar,Male,1943-06-29T00:00:00Z,Madhya Pradesh,Jabalpur,1992-06-15T00:00:00Z,2008-06-29T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,1994-04-23T00:00:00Z,"NA",NA,"NA",NA,Yes,Gauhati,"NA","NA",Yes,2004-07-28T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Jabalpur University,Commerce,Jabalpur University,1965,1965,Madhya Pradesh,NA,NA,NA
Prakash Shrivastava,Male,1961-03-31T00:00:00Z,NA,NA,2008-01-18T00:00:00Z,2023-03-30T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1987,Madhya Pradesh,No,Yes,No
R. B. Dixit,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R. D. Shukla,Male,NA,NA,NA,1990-07-28T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R.P. Awasthy,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajiv Gupta,Male,1950-10-10T00:00:00Z,Madhya Pradesh,Gwalior,1994-09-27T00:00:00Z,2012-10-09T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,Yes,Kerala,Uttarakhand,Chhattisgarh,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,"Jiwaji University, Gwalior",Arts,"Jiwaji University, Gwalior",NA,1973,Madhya Pradesh,No,No,No
Rajeev Kumar Dubey,Male,1960-10-11T00:00:00Z,NA,NA,2016-10-13T00:00:00Z,2022-10-10T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,Science,NA,NA,NA,"NA",No,No,No
Rajeev Kumar Shrivastava,Male,1960-11-25T00:00:00Z,NA,NA,2018-11-19T00:00:00Z,2022-11-24T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA
Rajendra Kumar Srivastava,Male,1960-01-01T00:00:00Z,NA,NA,2018-06-19T00:00:00Z,2021-12-31T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,Arts,NA,NA,NA,NA,No,No,No
Rajendra Mahajan,Male,1956-03-07T00:00:00Z,Madhya Pradesh,Khargon,2014-10-25T00:00:00Z,2018-03-06T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No
Rajendra Menon,Male,1957-06-07T00:00:00Z,NA,NA,2002-04-01T00:00:00Z,2019-06-06T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,Yes,Patna,Delhi,"NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,Yes,No,NA,"Govt. Science College, Jabalpur",Science,L.L.B from NSE Law College (Jabalpur),1981,1981,Madhya Pradesh,No,No,No
Raju Varadarajulu Raveendran,Male,1946-10-15T00:00:00Z,NA,NA,1993-02-22T00:00:00Z,2011-10-14T00:00:00Z,No,No,Karnataka,No,"NA",NA,"NA",NA,"NA",NA,Yes,Madhya Pradesh,"NA","NA",Yes,2005-09-09T00:00:00Z,Bar,NA,Yes,NA,NA,No,No,No,No,No,NA,NA,Science,NA,NA,1968,NA,NA,NA,No
Rakesh Chandra Mishra,Male,1951-06-03T00:00:00Z,NA,NA,2006-09-11T00:00:00Z,2013-06-02T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1972,Madhya Pradesh,No,Yes,Yes
Rakesh Saksena,Male,1951-09-08T00:00:00Z,NA,NA,2004-10-11T00:00:00Z,2013-09-07T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1972,Madhya Pradesh,No,Yes,No
Ram Kishore Gupta,Male,1949-01-01T00:00:00Z,NA,NA,2005-10-18T00:00:00Z,2010-12-01T00:00:00Z,No,Yes,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1971,Madhya Pradesh,No,Yes,No
Ram Prakash Gupta,Male,1937-12-01T00:00:00Z,NA,NA,1994-12-16T00:00:00Z,1999-12-01T00:00:00Z,No,No,NA,Yes,Madhya Pradesh,1996-05-06T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,Panjab University,Arts - English,University of Delhi,NA,NA,"NA",NA,NA,No
Ramesh Lahoti,Male,1940-01-11T00:00:00Z,NA,NA,1988-05-03T00:00:00Z,2005-10-31T00:00:00Z,No,No,Madhya Pradesh,Yes,Delhi,1994-02-01T00:00:00Z,NA,NA,NA,NA,No,"NA","NA","NA",Yes,1998-09-12T00:00:00Z,Bar,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Commerce,NA,NA,1962,Madhya Pradesh,NA,NA,No
Ramesh Surajmal Garg,Male,1948-06-18T00:00:00Z,NA,NA,1994-12-15T00:00:00Z,2010-06-18T00:00:00Z,No,No,Madhya Pradesh,Yes,Chhattisgarh,2000-10-31T00:00:00Z,Patna,2001-10-31T00:00:00Z,Gujarat,2005-02-26T00:00:00Z,Yes,Gauhati,"NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Indore Christian College,NA,NA,NA,1971,1971,Madhya Pradesh,NA,Yes,NA
Rameshchandra Vyas,Male,1939-04-06T00:00:00Z,NA,NA,1990-11-22T00:00:00Z,2001-04-05T00:00:00Z,No,No,Gujarat,Yes,Madhya Pradesh,1994-04-28T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1968,NA,NA,NA,NA
Ravi Jha,Male,1961-10-14T00:00:00Z,NA,NA,2005-10-18T00:00:00Z,2023-10-13T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,Yes,Punjab and Haryana,"NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,NA,NA,"University Teaching Department, Rani  Durgawati Vishwavidyalaya, Jabalpur",1986,1986,Madhya Pradesh,No,No,No
Rohit Arya,Male,1962-04-28T00:00:00Z,NA,NA,2013-09-12T00:00:00Z,2024-04-27T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,Yes,"NA",Yes,No,Yes,No,No,NA,NA,Arts,NA,NA,1984,Madhya Pradesh,No,No,No
S. B. Sakrikar,Male,NA,NA,NA,1995-06-19T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shivaji Pandey,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S. D. Jha,Male,NA,NA,NA,1989-03-24T00:00:00Z,NA,NA,NA,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ravi Shankar Jha,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S. K. Chawla,Male,NA,NA,NA,1990-07-28T00:00:00Z,NA,NA,NA,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S. K. Dubey,Male,1936-08-14T00:00:00Z,NA,NA,1988-03-02T00:00:00Z,1998-08-13T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S. K. Kulshrestha,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S. K. Pande,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S. K. Tiwari,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Surendra Khare,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suresh Jha,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S. S. Saraf,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanjay Dwivedi,Male,1963-07-01T00:00:00Z,NA,NA,2018-06-19T00:00:00Z,2025-06-30T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,NA,Yes,No,NA,No,No,No,No,No,NA,NA,Commerce,NA,NA,NA,NA,No,No,No
Sanjay Kumar Seth,Male,1957-06-10T00:00:00Z,NA,NA,2003-03-21T00:00:00Z,2019-06-09T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1981,Madhya Pradesh,No,No,No
Sanjay Yadav,Male,1959-06-26T00:00:00Z,NA,NA,2007-03-02T00:00:00Z,2021-06-25T00:00:00Z,No,No,Madhya Pradesh,Yes,Allahabad,2021-01-07T00:00:00Z,"NA",NA,"NA",NA,Yes,Allahabad,"NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1986,Madhya Pradesh,No,Yes,No
Sarojini Saxena,Female,NA,NA,NA,1994-09-27T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Service,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Satish Chandra Sharma,Male,1961-11-30T00:00:00Z,Madhya Pradesh,Bhopal,2008-01-18T00:00:00Z,2023-11-29T00:00:00Z,No,No,Madhya Pradesh,Yes,Karnataka,2021-01-04T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"Christ Chruch Boys Higher Secondary School; Central School, Jabalpur","Dr Hari Singh Gour University, Sagar",Science,"Dr Hari Singh Gour University, Sagar",1984,1984,Madhya Pradesh,No,No,No
Satya Prakash Srivastava,Male,1942-06-13T00:00:00Z,NA,NA,1991-11-27T00:00:00Z,2004-06-12T00:00:00Z,No,No,Allahabad,Yes,Madhya Pradesh,1997-12-01T00:00:00Z,Allahabad,2002-04-06T00:00:00Z,"NA",NA,No,"NA","NA","NA",NA,NA,Bar,NA,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,1963,1964,NA,NA,NA,NA
Shacheendra Dwivedi,Male,NA,NA,NA,1990-07-28T00:00:00Z,1999-01-25T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shailendra Shukla,Male,1959-11-17T00:00:00Z,NA,NA,2018-11-19T00:00:00Z,2021-11-16T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA
Shambhoo Singh,Male,1961-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shantanu Kemkar,Male,1956-10-23T00:00:00Z,NA,NA,2003-03-21T00:00:00Z,2018-10-22T00:00:00Z,No,No,Madhya Pradesh,Yes,Bombay,2016-04-15T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,NA,NA,Commerce,NA,NA,1979,Madhya Pradesh,No,No,No
Shanti Kochar,Male,1948-10-26T00:00:00Z,NA,NA,2001-10-22T00:00:00Z,2010-10-26T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1973,Madhya Pradesh,No,Yes,No
Sharad Bobde,Male,1956-04-24T00:00:00Z,Maharashtra,Nagpur,2000-03-29T00:00:00Z,2021-04-23T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Madhya Pradesh,"NA","NA",Yes,2013-04-12T00:00:00Z,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,Nagpur University,Arts,Nagpur University,NA,1978,Maharashtra,No,No,No
Sheel Nagu,Male,1965-01-01T00:00:00Z,NA,NA,2011-05-27T00:00:00Z,2026-12-31T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Commerce,NA,NA,1987,Madhya Pradesh,No,No,No
Sheela Khanna,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shubhada Waghmare,Female,1954-11-05T00:00:00Z,NA,NA,2004-10-11T00:00:00Z,2016-04-13T00:00:00Z,Yes,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1981,Madhya Pradesh,No,Yes,No
Shyam Dwivedi,Male,1948-10-31T00:00:00Z,NA,NA,2005-10-18T00:00:00Z,2010-08-30T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Arts,NA,NA,1969,Madhya Pradesh,No,No,No
Sri Niwas Aggarwal,Male,1950-08-25T00:00:00Z,Delhi,Delhi,2006-02-28T00:00:00Z,2012-08-24T00:00:00Z,No,No,Delhi,Yes,Madhya Pradesh,2010-10-28T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,NA,NA,1980,Delhi,No,No,Yes
Subhash Chandra Vyas,Male,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Subhash Kakade,Male,NA,NA,NA,2013-04-01T00:00:00Z,2017-01-22T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,No
Subhash Samvatsar,Male,1947-12-20T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arts,NA,NA,NA,NA,No,No,NA
Subodh Abhyankar,Male,1969-01-03T00:00:00Z,NA,NA,2016-10-13T00:00:00Z,2031-01-02T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Mathematics,NA,NA,1997,Madhya Pradesh,No,Yes,No
Sugandhi Jain,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sujoy Paul,Male,1964-06-21T00:00:00Z,NA,NA,2011-05-27T00:00:00Z,2026-06-20T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Commerce,NA,NA,1990,Madhya Pradesh,No,Yes,No
Sunil Kumar Awasthi,Male,1959-06-04T00:00:00Z,NA,NA,2016-10-13T00:00:00Z,2021-01-02T00:00:00Z,No,Yes,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Commerce,NA,NA,1982,Madhya Pradesh,No,No,No
