Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Pritam Pal,Male,1947-06-03T00:00:00Z,Punjab,Kandroli village,2004-11-05T00:00:00Z,2009-06-02T00:00:00Z,No,No,Punjaba and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,No,Yes,No,"NA","NA","NA","NA",NA,"Punjab University, Chandigarh",NA,"Kurukshetra University, Kurukshetra",1972,NA,NA,No,No,No
Rajesh Bindal,Male,1961-04-16T00:00:00Z,Haryana,Ambala,2006-03-22T00:00:00Z,2018-11-15T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,Yes,Jammu and Kashmir,Calcutta,NA,No,NA,Bar,No,Yes,NA,"NA",Yes,No,No,No,No,NA,Kurukshetra University,Commerce,Kurukshetra University,1985,1985,Punjab and Haryana,No,Yes,No
Rajiv Bhalla,Male,1954-03-04T00:00:00Z,NA,NA,2004-01-09T00:00:00Z,2016-03-03T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1978,Punjab and Haryana,No,No,No
Rakesh Kumar Jain,Male,1958-10-01T00:00:00Z,NA,NA,2007-12-05T00:00:00Z,2020-09-30T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,Commerce,NA,NA,1982,Punjab and Haryana,No,No,No
Ram Prakash Sethi,Male,1937-07-07T00:00:00Z,Jammu and Kashmir (present-day Pakistan),Mirpur,1986-05-30T00:00:00Z,1999-01-06T00:00:00Z,No,No,Jammu and Kashmir,Yes,Punjab and Haryana,1993-10-18T00:00:00Z,NA,NA,NA,NA,Yes,Karnataka,NA,NA,Yes,1999-01-08T00:00:00Z,Bar,No,Yes,NA,"NA",No,Yes,No,No,No,NA,NA,NA,NA,NA,1961,Jammu and Kashmir,No,No,No
Ranjan Gogoi,Male,1954-11-18T00:00:00Z,Assam,Dibrugarh,2001-02-28T00:00:00Z,2012-04-23T00:00:00Z,No,No,Gauhati,Yes,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,Yes,2012-04-23T00:00:00Z,Bar,No,Yes,NA,"NA",No,No,No,No,No,"Don Bosco School, Dibrugarh",St Stephen’s College,History,Delhi University,NA,1978,Gauhati,No,No,Yes
Ravinder Singh Mongia,Male,1940-06-10T00:00:00Z,NA,NA,1990-06-15T00:00:00Z,2002-06-10T00:00:00Z,No,No,Punjab and Haryana,Yes,NA,NA,NA,NA,NA,NA,Yes,Gauhati,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,NA,"Panjab University, Chandigarh",1963,1964,Punjab and Haryana,No,No,No
R.C. Kathuria,Male,NA,NA,NA,2000-05-25T00:00:00Z,2003-04-20T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R.K. Nehru,Male,NA,NA,NA,1992-09-28T00:00:00Z,1996-10-13T00:00:00Z,No,No,Punjab and Haryana,Yes,Jammu and Kashmir,1994-10-22T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R.L. Anand,Male,NA,NA,NA,1996-01-29T00:00:00Z,2003-04-01T00:00:00Z,No,No,NA,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sambhu Charan Datta,Male,1936-09-01T00:00:00Z,NA,NA,1994-11-17T00:00:00Z,1998-08-31T00:00:00Z,No,No,Calcutta,Yes,Punjab and Haryana,1994-12-08T00:00:00Z,Orissa,1996-04-02T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,No,No,No
Sanjay Kishan Kaul,Male,1958-12-26T00:00:00Z,NA,NA,2001-05-03T00:00:00Z,2017-02-15T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,Madras,NA,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"Modern School, New Delh","St. Stephens College, Delhi University",Economics,"The Campus Law Centre, Delhi University",1982,1982,Delhi,No,No,No
Sarojnei Saksena,Female,NA,NA,NA,1994-09-27T00:00:00Z,1998-07-12T00:00:00Z,No,No,Madhya Pradesh,Yes,Punjab and Haryana,1994-10-10T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sat Pal,Male,1936-07-15T00:00:00Z,NA,NA,1991-03-19T00:00:00Z,1998-07-14T00:00:00Z,No,No,Delhi,Yes,Punjab and Haryana,1994-09-01T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1970,Delhi,No,Yes,No
Satish Kumar Mittal,Male,1954-04-15T00:00:00Z,Haryana,Narnaul,2002-07-02T00:00:00Z,2016-03-05T00:00:00Z,No,No,Punjab and Haryana,Yes,NA,NA,NA,NA,NA,NA,Yes,Rajasthan,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,"Govt.  College,  Narnual",Arts,Kurukshetra University,NA,1978,Punjab and Haryana,No,No,Yes
Savinder Singh Sodhi,Male,1933-04-09T00:00:00Z,NA,NA,1982-06-18T00:00:00Z,1994-01-31T00:00:00Z,No,No,Punjab and Haryana,Yes,NA,NA,NA,NA,NA,NA,Yes,Allahabad,NA,NA,No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,No,No,No
Sharad Sakharam Sudhalkar,Male,1939-11-22T00:00:00Z,NA,NA,1994-10-12T00:00:00Z,2001-11-22T00:00:00Z,No,No,Gujarat,Yes,Punjab and Haryana,1994-11-03T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Gujarat,No,No,No
Sharan Jeet Singh Grewal,Male,NA,NA,NA,1988-05-04T00:00:00Z,1995-02-26T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shiavax Jal Vazifdar,Male,1956-05-04T00:00:00Z,NA,NA,2001-01-22T00:00:00Z,2018-05-03T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,Rishi Valley School,"St. Xavier's College, Bombay",NA,"Hinduja Law College, Bombay",NA,1980,Maharashtra,NA,NA,NA
Shrikant C Malte,Male,1936-11-30T00:00:00Z,NA,NA,1994-10-06T00:00:00Z,1998-11-02T00:00:00Z,No,No,Bombay,Yes,Punjab and Haryana,1994-11-01T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1960,Maharashtra,No,Yes,Yes
S.S. Grewal,Male,NA,NA,NA,2002-07-02T00:00:00Z,2004-10-03T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudarshan Dayal Agarwala,Male,1932-01-15T00:00:00Z,NA,NA,1977-11-17T00:00:00Z,1994-01-15T00:00:00Z,No,No,Allahabad,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,Mary's Convent Agra,St. Peter's College Agra,NA,NA,NA,1955,Allahabad,NA,NA,NA
Sudhakar Panditrao Kurdukar,Male,1935-01-16T00:00:00Z,NA,NA,1978-04-25T00:00:00Z,1996-03-27T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,Yes,1996-03-29T00:00:00Z,Bar,No,Yes,NA,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1961,Bombay,NA,NA,NA
Surinder Sarup,Male,1938-04-21T00:00:00Z,NA,NA,1994-06-20T00:00:00Z,2000-04-21T00:00:00Z,No,No,Punjab and Haryana,Yes,Patna,1994-07-21T00:00:00Z,Himachal Pradesh,1996-04-06T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Punjab and Haryana,No,No,No
Surinder Singh Nijjar,Male,1949-06-07T00:00:00Z,Punjab,Bhar Singh Pura,1996-04-08T00:00:00Z,2009-11-16T00:00:00Z,No,No,Punjab and Haryana,Yes,Bombay,1996-04-26T00:00:00Z,Punjab and Haryana,2000-08-07T00:00:00Z,NA,NA,Yes,Calcutta,NA,NA,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,Yes,Yes,No,No,Educated in England,University of London,NA,University of London,1972,1977,Punjab and Haryana,Yes,No,Yes
Surinder Singh Saron,Male,1955-09-04T00:00:00Z,Punjab,Sangrur District,2002-07-02T00:00:00Z,2017-09-03T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,Yes,No,No,No,"Bishop Cotton School, Shimla","Government College, Chandigarh",History,"Panjab University, Chandigarh",1980,1980,Punjab and Haryana,No,Yes,No
Surya Kant,Male,1962-02-10T00:00:00Z,Haryana,Hissar,2004-01-09T00:00:00Z,2018-10-04T00:00:00Z,No,No,Punjab and Haryana,Yes,Himachal Pradesh,2018-10-05T00:00:00Z,NA,NA,NA,NA,Yes,Himachal Pradesh,NA,NA,Yes,2019-05-24T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,Yes,Yes,Yes,No,NA,"Government Post Graduate College, Hisar in 1981",NA,"Maharishi Dayanand University, Rohtak",1984,1984,Punjab and Haryana,No,No,Yes
Sushil Kumar Jain,Male,NA,NA,NA,1992-03-18T00:00:00Z,1995-10-30T00:00:00Z,No,No,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Swatanter Kumar,Male,1947-12-31T00:00:00Z,NA,NA,1994-11-10T00:00:00Z,2009-12-17T00:00:00Z,No,Yes,Delhi,Yes,Punjab and Haryana,1994-11-20T00:00:00Z,Delhi,2004-10-04T00:00:00Z,NA,NA,Yes,Bombay,NA,NA,Yes,20012-12-28T00:00:00Z,Bar,Yes,Yes,NA,No,Yes,No,No,No,No,NA,NA,Arts,NA,NA,1971,Delhi,No,No,No
Tapen Sen,Male,1953-09-02T00:00:00Z,Jharkhand,Hazaribagh,2002-01-28T00:00:00Z,2015-09-02T00:00:00Z,No,No,Jharkhand,Yes,Punjab and Haryana,2004-12-02T00:00:00Z,Calcutta,2006-01-09T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",Yes,No,No,Yes,No,"St.Xavier's School, Hazaribag","St.Columba's College, Hazaribag",NA,"Chotanagpur Law College, Ranchi",1979,1980,Bihar,No,No,No
Tej Pal Garg,Male,1936-01-14T00:00:00Z,NA,NA,1994-06-20T00:00:00Z,1998-01-14T00:00:00Z,No,No,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,No,No,No
Tej Pratap Singh Mann,Male,1957-01-01T00:00:00Z,NA,NA,2006-03-22T00:00:00Z,2018-12-31T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1979,Punjab and Haryana,No,No,Yes
Tejinder Singh Doabia,Male,1941-02-14T00:00:00Z,NA,NA,1994-02-14T00:00:00Z,2003-02-13T00:00:00Z,No,No,Punjab and Haryana,Yes,Jammu and Kashmir,1997-12-11T00:00:00Z,Madhya Pradesh,1994-03-02T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1962,Punjab and Haryana,No,No,No
T.H.B. Chalapathi,Male,1938-06-01T00:00:00Z,Andhra Pradesh,"Razole, East Godavari District",1994-11-04T00:00:00Z,2000-05-31T00:00:00Z,No,No,Andhra Pradesh,Yes,Punjab and Haryana,1994-11-23T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,NA,Madras Law College,Science,Madras Law College,1960,1961,Andhra Pradesh,No,No,No
Tirath Singh Thakur,Male,1952-01-04T00:00:00Z,NA,NA,1994-02-16T00:00:00Z,2009-11-16T00:00:00Z,No,No,Jammu and Kashmir,Yes,Delhi,2004-07-01T00:00:00Z,Karnataka,2009-11-17T00:00:00Z,NA,NA,Yes,Punjab and Haryana,NA,NA,Yes,2015-12-03T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,No,No,Yes,NA,NA,Science,NA,NA,1974,Jammu and Kashmir,NA,NA,NA
Uma Nath Singh,Male,1954-01-15T00:00:00Z,NA,NA,2001-10-22T00:00:00Z,2016-01-14T00:00:00Z,No,No,Madhya Pradesh,Yes,Punjab and Haryana,2004-12-02T00:00:00Z,Allahabad,2009-06-30T00:00:00Z,NA,NA,Yes,Meghalaya,NA,NA,No,NA,Bar,No,Yes,NA,"NA",Yes,No,No,No,No,NA,"Ewing Christian College, Allahabad",NA,University of Allahabad,NA,1982,Delhi,No,Yes,No
Vijender Jain,Male,1946-08-02T00:00:00Z,NA,NA,1992-12-24T00:00:00Z,2008-08-01T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,Delhi,NA,NA,NA
Viney Mittal,Male,1948-08-12T00:00:00Z,NA,NA,2002-07-02T00:00:00Z,2007-04-10T00:00:00Z,No,No,Punjab and Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vinod Kumar Bali,Male,1945-01-24T00:00:00Z,NA,NA,1991-03-15T00:00:00Z,2007-01-24T00:00:00Z,No,No,Punjab and Haryana,Yes,Rajasthan,2005-02-28T00:00:00Z,NA,NA,NA,NA,Yes,Kerala,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,NA,"Punjab University, Chandigarh",1967,NA,Punjab and Haryana,No,No,No
Vinod Sagar Aggarwal,Male,1940-08-20T00:00:00Z,NA,NA,1994-11-10T00:00:00Z,2001-06-02T00:00:00Z,No,No,Delhi,Yes,Punjab and Haryana,1994-11-30T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Arts,NA,NA,1962,Punjab and Haryana,No,No,No
Virender Singh,Male,1954-10-07T00:00:00Z,NA,NA,2002-07-02T00:00:00Z,2016-10-07T00:00:00Z,No,No,Punjab and Haryana,Yes,Jammu and Kashmir,2007-04-19T00:00:00Z,NA,NA,NA,NA,Yes,Jharkhand,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,Yes,No,No,No,NA,"Government College, Rohtak",NA,"J.V.Jain College, Saharanpur",NA,1978,NA,No,No,No
V.K. Jhanji,Male,1944-03-22T00:00:00Z,NA,NA,1991-03-15T00:00:00Z,2006-03-22T00:00:00Z,No,No,Punjab and Haryana,Yes,Jammu and Kashmir,2001-12-02T00:00:00Z,Himachal Pradesh,2005-10-19T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,NA,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1971,Punjab and Haryana,No,No,No
V.M. Jain,Male,1945-11-19T00:00:00Z,NA,NA,1999-02-08T00:00:00Z,2006-02-23T00:00:00Z,Yes,No,Punjab and Haryana,Yes,Himachal Pradesh,2005-02-27T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1968,Punjab and Haryana,NA,NA,NA
