Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
M. Satyanarayana Murthy,Male,1960-06-14T00:00:00Z,Andhra Pradesh,Machilipatnam,2016-03-02T00:00:00Z,2021-10-23T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"Andhra Jatiya Kalasala, Machilipatnam",Commerce,"Sir C.R.Reddy Law College, Eluru",NA,NA,Andhra Pradesh,No,No,No
M. Seetharama Murti,Male,NA,NA,NA,2013-10-23T00:00:00Z,NA,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,Andhra University,Science,Andhra University,NA,NA,Andhra Pradesh,No,No,No
M.H.S.Ansari,Male,1943-03-20T00:00:00Z,NA,NA,1995-05-02T00:00:00Z,2005-03-20T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,Nizam College,Science,Osmania University,1965,1966,Andhra Pradesh,No,No,No
M.N.Rao,Male,1936-04-22T00:00:00Z,Andhra Pradesh,Nellore,1986-07-11T00:00:00Z,1998-04-22T00:00:00Z,No,No,Andhra Pradesh,Yes,Himachal Pradesh,1997-11-06T00:00:00Z,NA,NA,NA,NA,Yes,Himachal Pradesh,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,Yes,NA,V.R.College,Arts,Andhra University,NA,NA,NA,No,No,Yes
M.Ranga Reddy,NA,1933-07-01T00:00:00Z,Andhra Pradesh,Anantapur,1990-03-16T00:00:00Z,1995-07-01T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
M.S. Shri Ramachandra Rao,Male,1966-08-07T00:00:00Z,Telangana,Hyderabad,2013-12-04T00:00:00Z,2028-08-06T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,Yes,Yes,Yes,Yes,Little Flower College,Bhavans New Science College,Science,Osmania University,1989,1989,Andhra Pradesh,Yes,No,Yes
M.S.K.Jaiswal,Male,1956-02-05T00:00:00Z,Telangana,Hyderabad,2013-10-23T00:00:00Z,2023-10-23T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,Anwar-ul-Uloom Evening College,NA,Osmania University,NA,NA,Telangana,No,No,Yes
Madan Lokur Bhimarao,Male,1953-12-31T00:00:00Z,NA,NA,1999-02-19T00:00:00Z,2018-12-30T00:00:00Z,No,No,Delhi High Court,No,NA,NA,NA,NA,NA,NA,Yes,Gauhati High court,Andhra pradesh,NA,Yes,2012-06-04T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,Yes,Yes,Yes,"Modern School, New Delhi and St. Joseph's Collegiate, Allahabad","St. Stephen's College, Delhi University",History,"Law Faculty, Delhi University",1977,1977,Delhi,No,No,No
Maithili Sharan,Male,1939-06-12T00:00:00Z,NA,NA,1994-09-27T00:00:00Z,2001-06-12T00:00:00Z,No,No,Madhya Pradesh,Yes,Andhra Pradesh,1994-10-06T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mamta Venkatesh Ramana,Male,1960-02-12T00:00:00Z,Telangana,Hyderbad,2019-09-26T00:00:00Z,2022-02-11T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Maltus Smith High School, Gooty","Government College, Ananthapuramu",Science,"Sri Jagadguru Renukacharya College of Law, Bangalore",NA,NA,Karnataka,No,No,Yes
Manmohan Singh Liberhan,Male,1938-11-11T00:00:00Z,Chandigarh,NA,1987-02-11T00:00:00Z,NA,No,No,Punjab and Haryana,Yes,Madaras,1997-07-07T00:00:00Z,Andhra Pradesh,1998-12-28T00:00:00Z,NA,NA,Yes,Andhra Pradesh,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,Yes,No,Yes,Yes,NA,NA,NA,NA,NA,1962,Haryana,No,No,No
N.Balayogi,Male,1957-01-15T00:00:00Z,Andhra Pradesh,Peyyalavari Peta,2017-01-17T00:00:00Z,2019-01-14T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,Yes,No,Yes,NA,"S.K.B.R College, Amalapuram",Commerce,"A.U Law College, Visakhapatnam",NA,1980,Andhra Pradesh,No,No,No
N.D.Patnaik,Male,1932-10-09T00:00:00Z,NA,NA,1988-12-28T00:00:00Z,1994-10-09T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Andhra Pradesh,NA,NA,NA
N.R.L.Nageshwar Rao,Male,1951-07-25T00:00:00Z,NA,NA,2010-11-15T00:00:00Z,2013-07-25T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1973,Andhra Pradesh,No,No,No
N.Ravi Shankar,Male,1951-08-16T00:00:00Z,Andhra Pradesh,Guntur,2010-11-15T00:00:00Z,2013-08-15T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,Osmania University,1975,1976,Andhra Pradesh,No,No,No
N.Sanjiva Reddy,NA,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N.V. Ramana,Male,1957-08-27T00:00:00Z,Andhra Pradesh,"Ponnavaram Village, Krishna District",2000-06-27T00:00:00Z,2022-08-26T00:00:00Z,No,No,Andhra Pradesh High Court,No,NA,NA,NA,NA,NA,NA,Yes,Delhi High Court,NA,NA,Yes,2014-02-17T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,Yes,No,Yes,"NA",Acharya Nagarjuna University,Science,Acharya Nagarjuna University,NA,1983,Andhra Pradesh,No,No,No
N.Y. Hanumanthappa,Male,1939-09-25T00:00:00Z,Karnataka,Rampuura,1990-03-29T00:00:00Z,2001-09-25T00:00:00Z,No,No,Karnataka,Yes,Andhra Pradesh,1994-04-20T00:00:00Z,NA,NA,NA,NA,Yes,Orissa,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,Bangalore University,1965,1967,karnataka,No,Yes,Yes
Ninala Jayasurya,Male,1968-08-27T00:00:00Z,Andhra Pradesh,Guntur,2020-01-13T00:00:00Z,2030-08-26T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,Yes,No,"Z.P.(Boys) High School, Tanuku","Government Arts College, Rajahmundry",Commerce,Nagarjuna University,NA,1992,Andhra Pradesh,No,No,No
Nisar Ahmed Kakru,Male,1949-10-26T00:00:00Z,Jammu and Kashmir,Baramulla,1997-11-01T00:00:00Z,2011-10-25T00:00:00Z,No,No,Jammu and Kashmir,Yes,NA,NA,NA,NA,NA,NA,Yes,Andhra pradesh,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,Yes,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,No,No,No
Nooty Rama Mohana Rao,Male,1955-08-14T00:00:00Z,Andhra Pradesh,Tanuku,2008-04-10T00:00:00Z,2017-08-13T00:00:00Z,No,No,Andhra Pradesh High Court,Yes,Madaras High Court,2016-04-18T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,"KC College, Guntur",Andhra University College of Law,Science,Andhra University College of Law,1978,1978,Andhra Pradesh,No,No,No
Noushad Ali,Male,1952-03-08T00:00:00Z,Andhra Pradesh,Chitoor,2009-12-18T00:00:00Z,2014-03-07T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,"NA",No,Yes,NA,NA,NA,"S.V.Arts College, Tirupati",NA,1976,Andhra Pradesh,No,Yes,No
P.N.L.Sarma,Male,1933-04-24T00:00:00Z,Andhra Pradesh,Guntur,1990-03-16T00:00:00Z,1995-04-24T00:00:00Z,No,No,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
P.Ramachandra Raju,Male,1923-04-08T00:00:00Z,NA,NA,1978-11-10T00:00:00Z,1995-04-08T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1945,Tamil Nadu,No,No,No
P.Ramakrishna Raju,Male,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1945,Tamil Nadu,No,No,No
P.V.Sanjay Kumar,Male,1963-08-14T00:00:00Z,"NA","NA",2008-08-08T00:00:00Z,2025-08-13T00:00:00Z,No,No,Andhra Pradesh,Yes,"Punjab and Haryana, Chandigarh High Court",2009-10-14T00:00:00Z,NA,NA,NA,NA,Yes,High Court of Manipur,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,"NA",Yes,Yes,"NA","Nizam College, Hyderabad",Commerce,Delhi University,1988,1988,Andhra Pradesh,No,No,No
P.Venkatarma Reddi,Male,1940-08-10T00:00:00Z,NA,NA,1990-03-16T00:00:00Z,2005-08-18T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,Yes,Karnataka,NA,NA,Yes,2001-08-17T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,No,NA,NA,NA,NA,1962,Andhra Pradesh,No,No,No
Pinaki Chandra Ghosh,Male,1952-05-28T00:00:00Z,West Bengal,Calcutta,1997-07-17T00:00:00Z,2017-05-27T00:00:00Z,No,No,Calcutta High Court,Yes,Andhra Pradesh,2012-06-26T00:00:00Z,NA,NA,NA,NA,Yes,Andhra Pradesh,NA,NA,Yes,2013-03-08T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,St. Xavier,Commerce,University of Calcutta,NA,1976,West Bengal,No,No,No
Ponnuru Durga Prasad,Male,1951-02-20T00:00:00Z,Andhra Pradesh,"Machilipatnam, Krishna District",2010-10-15T00:00:00Z,2013-02-19T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,Sir C.R.Reddy College,Scicence,"Andhra University Law College, Visakhapatnam",NA,1975,Andhra Pradesh,No,No,No
Ponugoti Naveen Rao,Male,1961-07-17T00:00:00Z,Telangana,Karimnagar district,2013-04-12T00:00:00Z,2023-07-14T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
Potilapalli Keshav Rao,Male,1961-03-29T00:00:00Z,NA,NA,2017-09-21T00:00:00Z,2021-08-09T00:00:00Z,Yes,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Bar,NA,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
Prabha Shankar Mishra,Male,1938-08-06T00:00:00Z,NA,NA,1982-11-18T00:00:00Z,1998-08-06T00:00:00Z,No,No,Patna,Yes,Madaras,1990-01-20T00:00:00Z,NA,NA,NA,NA,Yes,Andhra Pradesh,Calcutta,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,Bihar,No,No,No
R. Kantha Rao,Male,1954-05-10T00:00:00Z,Andhra Pradesh,Balada,2008-04-10T00:00:00Z,2015-05-09T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,NA,NA,NA,"University Law College, Andhra University, Visakhapatnam",1979,1980,Andhra Pradesh,No,No,No
R.Bayapu Reddy,Male,NA,NA,NA,1996-07-01T00:00:00Z,1998-12-08T00:00:00Z,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R.M.Bapat,Male,1941-04-30T00:00:00Z,Maharastra,NA,1994-01-20T00:00:00Z,2003-04-30T00:00:00Z,No,No,Bombay,Yes,Andhra Pradesh,1994-02-11T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,NA,University of Pune,Science,Pune University,1965,NA,NA,NA,NA,NA
R.Ramanujum,Male,1941-01-06T00:00:00Z,Andhra Pradesh,Burugagudem,1999-05-17T00:00:00Z,2003-01-06T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R.Subhash Reddy,Male,1957-01-05T00:00:00Z,Telangana,Medak District,2002-12-02T00:00:00Z,2019-01-04T00:00:00Z,No,No,Andhra Pradesh,Yes,NA,NA,NA,NA,NA,NA,Yes,Gujarat,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,Yes,"Zilla Parishad High School, Sankarampet","Andhra Vidyalaya College (AV College), Hyderabad",NA,"Osmania University, Hyderabad",NA,1980,Andhra Pradesh,No,No,No
Raja Elango,Male,1955-09-23T00:00:00Z,Andhra Pradesh,Tanjavuru Distirct,2011-03-30T00:00:00Z,2017-09-22T00:00:00Z,No,No,Madras,Yes,Andhra Pradesh,2010-03-25T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"AVC College, Myladuthurai",NA,Madras Law College during,1978,NA,Andhra Pradesh,No,No,No
Ramesh Chandra Ranganathan,Male,1958-07-28T00:00:00Z,New Delhi,Delhi,2006-02-20T00:00:00Z,2020-07-27T00:00:00Z,No,No,Andhra Pradesh High Court,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,NA,NA,NA,1985,1985,Andhra Pradesh,No,Yes,No
Rao Raghunandan Rao,Male,1964-06-30T00:00:00Z,NA,NA,2020-01-13T00:00:00Z,2026-06-29T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,"Hyderabad Public School, Ramanthapur",Nagarjuna University,Commerce,Osmania University,1988,1988,Andhra Pradesh,No,No,No
Reddi Kanta Rao,Male,1954-05-10T00:00:00Z,Andhra Pradesh,Balada Village of Srikakulam District (A.P),2008-04-10T00:00:00Z,2016-05-09T00:00:00Z,No,No,Andhra Pradesh High Court,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,"Government College, Srikakulam","Government College, Srikakulam",Science,"University Law College, Andhra University, Visakhapatnam",1979,1980,Andhra Pradesh,No,No,No
S. Ashok Kumar,Male,1947-07-20T00:00:00Z,Tamil Nadu,"Tenkulam Pudur, Tirunelveli District",2003-04-03T00:00:00Z,2009-07-20T00:00:00Z,No,No,Madaras High Court,Yes,Andhra Pradesh,2008-03-24T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,P.U.C. at St. Xavier’s High School,"St. John’s College, Palayamkottai",Science,"Law College, Madras",NA,1971,Madras,No,No,No
S.Dasaradharma Reddy,NA,1935-02-14T00:00:00Z,Andhra Pradesh,Kovur,1993-04-16T00:00:00Z,1997-02-14T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S.Parvatha Rao,Male,1935-11-26T00:00:00Z,NA,NA,1990-03-06T00:00:00Z,1997-11-16T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,NA,NA,NA,1961,Madras,No,No,No
S.Ravi Kumar,Male,1954-09-10T00:00:00Z,NA,NA,2013-10-23T00:00:00Z,2016-09-09T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,NA,Osmania University,Commerce,Andhra University,NA,1980,Andhra Pradesh,No,No,No
S.V. Bhatt,Male,NA,Andhra Pradesh,Chitoor,2013-04-12T00:00:00Z,2024-05-05T00:00:00Z,No,No,Andhra Pradesh,Yes,Kerela High Court,2019-03-19T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,"Giri Rao Theosophical High School, Madanapalle","Beasant Theosophical College, Madanapalle",Commerce,"Jagadguru Renukacharya College, Bangalore",NA,1987,Andhra Pradesh,No,No,No
S.V.Maruthi,Female,1937-11-24T00:00:00Z,Andhra Pradesh,Rajahmundry,1989-01-16T00:00:00Z,1999-11-24T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,NA,Osmania University,1960,1961,Andhra Pradesh,No,No,Yes
Saiyed Sagir Ahmed,Male,1935-07-01T00:00:00Z,Uttar Pradesh,NA,1981-11-02T00:00:00Z,2002-01-01T00:00:00Z,No,No,Allahabad,No,NA,NA,NA,NA,NA,NA,Yes,Jammu and Kashmir,Andhra Pradesh,NA,Yes,1995-03-06T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,NA,NA,NA,NA,NA,Uttar Pradesh,No,No,No
Samudrala Govinda Rajulu,Male,1961-08-06T00:00:00Z,NA,NA,2009-10-14T00:00:00Z,2013-08-05T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,"Municipal High School and Sri Venkateswara High School, Tirupathi.","Sri Venkateswara Arts College, Tirupathi.",Science,"Sri Venkateswara University, Tirupathi",1973,1973,Andhra Pradesh,No,No,No
Satyabrata Sinha,Male,1944-08-08T00:00:00Z,Bihar,Dhanbad,1987-03-09T00:00:00Z,2006-08-08T00:00:00Z,No,No,Patna,Yes,Calcutta,1994-05-11T00:00:00Z,NA,NA,NA,NA,Yes,Andhra Pradesh,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"H.E School, Dhanbad",NA,NA,Chotanagpur college,1967,1968,Bihar,No,No,No
Sundaram Nainar Sundaram,Male,1932-08-03T00:00:00Z,Tamil  Nadu,Tirunelveli,1978-01-04T00:00:00Z,1994-08-03T00:00:00Z,No,No,Madras,No,NA,NA,NA,NA,NA,NA,Yes,Gujarat,Andhra Pradesh,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,Madras Law College,NA,1955,Madras,No,No,No
Suresh Kumar Kait,Male,1963-05-24T00:00:00Z,Haryana,"Village Kakaut, Distt. Kaithal",2016-04-12T00:00:00Z,2025-05-23T00:00:00Z,No,No,Delhi,Yes,High Court of Judicature for the state of Telangana and Andhra Pradesh,2016-04-12T00:00:00Z,Delhi High Court,2018-10-12T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,Yes,Yes,No,No,Yes,No,No,No,Yes,NA,University College Kurukshetra,Arts,"Campus Law Centre, University of Delhi",NA,1989,Delhi,No,Yes,No
Syed Saadatulla Hussaini,Male,1936-11-24T00:00:00Z,NA,NA,1995-05-02T00:00:00Z,1998-11-24T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,Osmania University,1962,1963,NA,No,No,No
Syed Shah Mohammed Quadri,Male,1938-04-05T00:00:00Z,NA,NA,1997-11-03T00:00:00Z,2003-04-05T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,1997-12-04T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,No,No,Yes,NA,Osmania University,Arts,Osmania University,NA,1963,Andhra Pradesh,Yes,No,Yes
T. Rajani,Female,1958-11-06T00:00:00Z,Andhra Pradesh,Prakasam,2017-01-17T00:00:00Z,2020-11-05T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,Andhra University,1980,1981,Andhra Pradesh,No,No,No
T.H.B.Chalapathi,Male,1938-06-01T00:00:00Z,Andhra Pradesh,Razole,1994-11-04T00:00:00Z,2000-06-01T00:00:00Z,No,No,Andhra Pradesh,Yes,Punjab and Harayana,1994-11-18T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
T.N.C. Rangarajan,NA,1936-05-08T00:00:00Z,NA,NA,1994-01-10T00:00:00Z,1998-05-08T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
T.Ranga Rao,NA,1937-01-01T00:00:00Z,NA,NA,1996-07-07T00:00:00Z,1999-01-01T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
T.Sunil Chowdary,Male,1957-02-04T00:00:00Z,Andhra Pradesh,Prakasam,2013-10-23T00:00:00Z,2019-02-03T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,"VRS & YRN College, Chirala","Andhra Layola College, Vijayawada",Commerce,Andhra University,NA,1984,Andhra Pradesh,No,No,No
Todopunuri Amarnath Goud,Male,1965-03-01T00:00:00Z,NA,NA,2017-09-21T00:00:00Z,2027-02-28T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,St.Patricks High School,Osmania University,Science,Shivaji Law College,NA,1990,Andhra Pradesh,No,No,No
U. Durga Prasad Rao,Male,1962-08-12T00:00:00Z,NA,NA,2013-03-23T00:00:00Z,2024-08-11T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Andhra Pradesh,No,No,Yes
Umesh Chandra Banerjee,Male,1937-11-18T00:00:00Z,NA,NA,1984-01-09T00:00:00Z,2002-11-17T00:00:00Z,No,No,Calcutta,No,NA,NA,NA,NA,NA,NA,Yes,Andhra Pradesh,NA,NA,Yes,1998-12-19T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,Kolkata,No,No,No
V.Bhaskara Rao,Male,1937-08-21T00:00:00Z,Andhra Pradesh,Mahabubnagar,1995-05-02T00:00:00Z,1999-08-21T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
V.Neeladri Rao,Male,1931-02-18T00:00:00Z,Andhra Pradesh,Anakapalli,1988-12-28T00:00:00Z,1993-02-18T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
V.Rajagopala Reddy,Male,1936-11-12T00:00:00Z,Andhra Pradesh,Muthukur,1995-05-02T00:00:00Z,1998-11-12T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,No,No,No
V.V.Afzulpurkar,Male,1954-03-02T00:00:00Z,Maharastra,Pune,2010-01-20T00:00:00Z,2016-03-01T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,Yes,Yes,NA,NA,NA,"M.P. Law College, Aurangabad, Marathwada University",1976,1976,Andhra Pradesh,No,No,No
Vaman Rao,Male,1939-05-09T00:00:00Z,Andhra Pradesh,Adilabad,1998-04-24T00:00:00Z,2001-05-09T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,No,No
