Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Nyaka Hanumanthappa,Male,1939-09-25T00:00:00Z,Karnataka,"Rampura village, Chitradurga",1990-03-29T00:00:00Z,2001-09-24T00:00:00Z,No,No,Karnataka,Yes,Andhra Pradesh,1994-04-28T00:00:00Z,NA,NA,NA,NA,Yes,Orissa,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"Chithradurga, Bellary",Bellary,Arts,Bangalore University,1965,1967,Karnaka,No,Yes,Yes
Perubhemba Krishna Ayer Balasubramanyan,Male,1942-08-28T00:00:00Z,NA,NA,1992-06-04T00:00:00Z,2007-08-28T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Orissa,Jharkhand,NA,Yes,2004-08-27T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,Village School,"Government College, Chittur (Palghat District)",Science,Madras Law College,NA,1964,Tamil Nadu & Puducherry,No,No,No
Pradip Kumar Mohanty,Male,1955-06-10T00:00:00Z,Odisha,Cuttack,2002-03-07T00:00:00Z,2017-06-09T00:00:00Z,No,No,Orissa,Yes,Jharkhand,2016-04-11T00:00:00Z,NA,NA,NA,NA,Yes,Jharkhand,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"Ravenshaw Collegiate School, Cuttack","Ravenshaw College, Cuttack",Commerce,"Madhusudan Law College, Cuttack, Utkal University",1978,1978,Odisha,No,No,No
Pradipta Ray,Male,1942-04-30T00:00:00Z,NA,NA,1994-12-19T00:00:00Z,2003-01-07T00:00:00Z,No,No,Calcutta,Yes,Orissa,1995-01-09T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1969,West Bengal,No,Yes,No
Pradyumna Kumar Mohanty,Male,1945-01-02T00:00:00Z,NA,NA,1996-01-17T00:00:00Z,2007-01-01T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1968,Odisha,No,No,No
Prafulla Kumar Misra,Male,1947-09-17T00:00:00Z,NA,NA,1996-01-17T00:00:00Z,2009-09-16T00:00:00Z,No,No,Orissa,Yes,Madras,2001-06-25T00:00:00Z,Patna,2009-08-12T00:00:00Z,NA,NA,Yes,Patna,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,Utkal University,1968,1968,Odisha,No,No,No
Prafulla Kumar Tripathy,Male,1947-11-07T00:00:00Z,NA,NA,1997-06-14T00:00:00Z,2009-11-06T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1972,Odisha,No,No,No
Prakash Naik,Male,1941-09-02T00:00:00Z,NA,NA,1994-03-16T00:00:00Z,2002-04-14T00:00:00Z,No,No,Madhya Pradesh,Yes,Orissa,1994-04-11T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1965,Madhya Pradesh,No,No,No
Pramath Patnaik,Male,1959-06-14T00:00:00Z,Odisha,NA,2014-09-24T00:00:00Z,2021-06-14T00:00:00Z,No,No,Orissa,Yes,Jharkhand,2014-12-22T00:00:00Z,Orissa,2019-02-08T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"Government High School, Bhubaneswar","B.J.B. College, Bhubaneswar",Arts (Hons.),"University Law College, Utkal University, Vani Vihar, Bhubaneswar",1986,1986,Odisha,No,Yes,No
Prasanna Kumar Patra,Male,1940-02-22T00:00:00Z,NA,NA,1999-06-17T00:00:00Z,2002-02-21T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,1940,Odisha,No,No,No
Purna Chandra Mishra,Male,1932-12-24T00:00:00Z,Odisha,NA,1983-06-01T00:00:00Z,1994-12-23T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,Odisha,No,No,No
Radha Krishna Patra,Male,1942-11-24T00:00:00Z,NA,NA,1992-06-22T00:00:00Z,2003-07-08T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,Yes,Sikkim,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1966,Odisha,No,No,No
Raghubir Dash,Male,1954-02-14T00:00:00Z,Odisha,Bargarh,2013-01-04T00:00:00Z,2016-02-13T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA","George High School, Bargarh","G.M. College, Sambalpur",Arts,"L.R. Law College, Sambalpur",1977,NA,NA,No,No,No
Raghunath N. Biswal,Male,1950-04-01T00:00:00Z,Odisha,"Reamal District, Deogarh",2004-07-05T00:00:00Z,2012-03-31T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Reamal High School,"G.M. College, Sambalpur",Arts,"L.R. Law College, Sambalpur",1977,1978,Odisha,No,Yes,Yes
Ratanakar Dash,Male,1942-01-13T00:00:00Z,NA,NA,1995-03-14T00:00:00Z,2004-01-12T00:00:00Z,No,No,Orissa,Yes,Allahabad,1999-12-20T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1967,Odisha,No,No,No
S. R. Singharavelu,Male,1947-08-03T00:00:00Z,Tamil Nadu,Thanjavur,2003-04-03T00:00:00Z,2009-08-02T00:00:00Z,No,No,Madras,Yes,Orissa,2008-03-26T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA","Little Flower High School, Kumakonam","Government Arts College, Kumbakonam",Science,Madras Law College,NA,1969,Tamil Nadu and Puducherry,No,No,No
Sailendu Nath Phukan,Male,1937-04-01T00:00:00Z,NA,NA,1985-10-11T00:00:00Z,2002-03-31T00:00:00Z,No,No,Gauhati,Yes,Himachal Pradesh,1994-09-30T00:00:00Z,NA,NA,NA,NA,Yes,Himachal Pradesh,Orissa,NA,Yes,1999-01-28T00:00:00Z,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,NA,1962,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram and Arunachal Pradesh",No,No,No
Sambhu Charan Datta,Male,1936-09-01T00:00:00Z,NA,NA,1994-11-17T00:00:00Z,1998-08-31T00:00:00Z,No,No,Calcutta,Yes,Punjab and Haryana,1994-12-08T00:00:00Z,Orissa,1996-04-02T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,No,No,No
Sangam Kumar Sahoo,Male,1964-06-05T00:00:00Z,Odisha,NA,2014-07-02T00:00:00Z,2026-06-04T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,"Nuabazar High School, Cuttack.","Stewart Science College, Cuttack",Science,"The Law College, Cuttack",NA,1989,Odisha,No,Yes,No
Sanjay Kumar Mishra,Male,1961-12-29T00:00:00Z,Odisha,Bolangir,2009-10-07T00:00:00Z,2023-12-28T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,"Prithviraj High School, Bolangir","Rajendra College, Bolangir",Commerce (Honours),Delhi University,1987,1988,Odisha,No,Yes,No
Sanjeeb Kumar Panigrahi,Male,1972-07-29T00:00:00Z,NA,NA,2020-02-10T00:00:00Z,2034-07-28T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,2006,Odisha,No,NA,Yes
Sarat Mohapatra,Male,1933-03-24T00:00:00Z,NA,NA,1984-06-20T00:00:00Z,NA,NA,NA,Orissa,Yes,Allahabad,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1958,Odisha,No,No,No
Satrughana Satrughana Pujahari,Male,1960-09-24T00:00:00Z,Odisha,"Subalaya, Sonepur",2013-11-29T00:00:00Z,2022-09-23T00:00:00Z,No,No,Orissa,Yes,Madras,2017-11-23T00:00:00Z,Orissa,2018-11-19T00:00:00Z,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,"Subalaya High School, Sonepur","Rajendra College, Bolangir",Political Science (Honours),"Lal Lajpat Ray Law College, Sambalpur",1986,1987,Odisha,No,No,No
Savitri Ratho,Female,1968-07-04T00:00:00Z,NA,NA,2020-06-11T00:00:00Z,2030-07-03T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Subhash Chandra Parija,Male,1956-07-01T00:00:00Z,Odisha,"Kaligali, Cuttack",2007-11-07T00:00:00Z,2018-06-30T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,"Stewart School, Cuttack","Ravenshaw College, Cuttack",Arts (Political Science Hons.),"Campus Law Centre, Delhi University",1979,1979,Odisha,No,No,No
Subhransu Kumar Mohanty,Male,1933-02-03T00:00:00Z,NA,NA,1990-09-21T00:00:00Z,1995-02-02T00:00:00Z,No,No,Orissa,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No
Sujit Baman Roy,Male,1945-01-28T00:00:00Z,NA,NA,1991-11-14T00:00:00Z,2007-01-21T00:00:00Z,No,No,Gauhati,Yes,Calcutta,1997-10-03T00:00:00Z,NA,NA,NA,NA,Yes,Orissa,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,Yes,No,No,No,"Pathabhavan, School Section of Santiniketan, Visva Bharati University","Maharaja Bir Bikram College, Agartala",Arts,University of Calcutta,1974,1975,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram and Arunachal Pradesh",No,No,No
Sujit Narayan Prasad,Male,1967-06-20T00:00:00Z,NA,NA,2014-09-26T00:00:00Z,2029-06-19T00:00:00Z,No,No,Jharkhand,Yes,Orissa,2015-03-12T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1995,Jharkhand,No,Yes,No
Susanta Chatterji,Male,1937-04-02T00:00:00Z,NA,NA,1986-01-17T00:00:00Z,1999-04-01T00:00:00Z,No,No,Calcutta,Yes,Orissa,1994-12-22T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1961,West Bengal,No,No,No
Vallabhdas Mohta,Male,1933-04-26T00:00:00Z,Maharashtra,Akola,1979-04-27T00:00:00Z,1995-04-25T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Orissa,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,"New English High School, Akola","D.A.V. College, Kanpur",NA,"Law College, Nagpur",NA,NA,Maharastra,No,No,No
Venkate Gowda Gopala Gowda,Male,1951-10-06T00:00:00Z,Karnataka,"Peddur, Chikkaballapor",1997-06-11T00:00:00Z,2016-10-05T00:00:00Z,No,No,Karnataka,No,NA,NA,NA,NA,NA,NA,Yes,Orissa,NA,NA,Yes,2012-12-24T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Mysore University,Science,SJRLC Bangalore,1975,1975,Karnaka,No,No,No
Vineet Saran,Male,1957-05-11T00:00:00Z,Uttar Pradesh,Bijnor,2002-02-14T00:00:00Z,2022-05-10T00:00:00Z,No,No,Allahabad,Yes,Karnataka,2015-02-16T00:00:00Z,NA,NA,NA,NA,Yes,Orissa,NA,NA,Yes,2018-08-07T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,Yes,Yes,No,NA,Allahabad University,Arts,Allahabad University,1979,1980,Uttar Pradesh,No,No,No
Vinod Prasad,Male,1954-11-28T00:00:00Z,NA,NA,2005-10-05T00:00:00Z,2016-11-27T00:00:00Z,No,No,Allahabad,Yes,Orissa,2014-07-02T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,University of Allahabad,1982,1982,Uttar Pradesh,No,Yes,No
