Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Kallupurackal Thomas,Male,1937-01-30T00:00:00Z,Kerala,Kottayam,1985-08-12T00:00:00Z,2002-01-30T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,1996-03-29T00:00:00Z,Service,Yes,Yes,No,No,No,No,No,Yes,Yes,Baker Memorial School,"St. Albert's College, Ernakulam",Arts,Maas Law College,1960,1960,Kerala,No,No,No
Kandathil Mathew,Male,1957-01-18T00:00:00Z,Kerala,Chempu(Vaikom) in Kottayam,2014-01-01T00:00:00Z,2019-01-17T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,"Law College, Thane(University of Bombay).
",1982,1982,Kerala,No,No,No
Karunakaran Babu,Male,1964-05-08T00:00:00Z,Kerala,"Thevannoor, Ayoor in Kollam District",2021-02-25T00:00:00Z,NA,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Government High School, Thevannoor.","University of Kerala,",Economics,"Govt. Law College, Thiruvananthapuram",NA,1994,Kerala,No,Yes,Yes
Karunakaran Haripal,Male,1960-05-09T00:00:00Z,Kerala,Paipad,2020-05-25T00:00:00Z,NA,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA","N.S.S. High School, Kunnamthanam","Mar Thoma College, Thiruvalla",Economics,"Government Law College, Ernakulam",NA,NA,NA,No,No,No
Kauser Edappagath,Male,1968-05-25T00:00:00Z,Kerala,Kannur,2021-02-25T00:00:00Z,NA,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,Yes,"Government City High School, Kannur","Sir Syed College, Taliparamba",NA,"Government Law College, Calicut",1990,1991,Kerala,No,No,Yes
Keloth Jyothindranath,Male,1956-11-01T00:00:00Z,Kerala,Kuthuparamba in Kannur District,2015-04-10T00:00:00Z,2018-10-31T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Kuttaparamba High School,"Nirmala Giri College, Kuthuparamba",Science,"S.V. Law College, Mysore.",1986,1986,Kerala,No,No,No
Kesavan Nair Balakrishnan Nair,Male,1948-04-12T00:00:00Z,Kerala,NA,2001-09-07T00:00:00Z,2010-04-11T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,Yes,"St. Thomas High School, Keezhillam","Nirmala College, Muvattupuzha",Science,"Law Academy Law College, Thiruvananthapuram",1975,1975,Kerala,No,No,No
Konakuppakattil Balakrishnan,Male,1945-05-12T00:00:00Z,Kerala,NA,1985-09-26T00:00:00Z,2010-05-11T00:00:00Z,No,No,Kerala,Yes,Gujarat,1997-11-24T00:00:00Z,NA,NA,NA,NA,Yes,Gujarat,Madras,NA,Yes,2000-06-08T00:00:00Z,Bar,Yes,Yes,No,No,No,No,No,No,No,"Government High School, Vaikom","Maharaja's College, Ernakulam,",Science,"Government Law College, Ernakulam",1967,1968,Kerala,No,No,Yes
Krishnaiyer Ramakrishnan,Male,1955-10-09T00:00:00Z,Kerala,Tellicherry,2013-01-28T00:00:00Z,2017-10-08T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,Yes,NA,"A.M.Jain College, Meenambakkom, Chennai",Science,Government Law College Calicut,1979,1979,Kerala,No,No,No
Krishnan Chandran,Male,1963-04-25T00:00:00Z,Kerala,NA,2011-11-08T00:00:00Z,2025-04-24T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Kerala Law Academy,Science,"Kerala Law Academy College, Thiruvananthapuram",1991,1991,Kerala,No,No,No
Krishnaswami Sundara Paripoornan,Male,1932-06-12T00:00:00Z,Kerala,NA,1982-12-23T00:00:00Z,1997-06-11T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,Yes,1994-06-11T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,Maas Law College,1956,1956,Kerala,No,No,No
Kumaran Sreedharan,Male,1936-06-04T00:00:00Z,Kerala,NA,1985-09-10T00:00:00Z,1998-06-04T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,Gujarat,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1959,Kerala,No,No,No
Kunjupillai Harilal,Male,1958-05-28T00:00:00Z,Kerala,Kayamkulam,2011-11-08T00:00:00Z,2020-05-27T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"MSM College, Kayamkulam, Alappuzha",Arts,"Kerala Law Academy Law College, Thiruvananthapuram",1985,1986,Kerala,No,No,No
Kurian Joseph,Male,1953-11-30T00:00:00Z,Kerala,NA,2000-07-12T00:00:00Z,2018-11-30T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Himachal Pradesh,NA,NA,Yes,2013-03-08T00:00:00Z,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"St. Sebastian's High School, Kanjoor","Sree Sankara College, Kalady",Arts,"Kerala Law Academy Law College, Thiruvananthapuram",1979,1979,Kerala,No,No,No
L. Manoharan,Male,1935-10-30T00:00:00Z,Kerala,NA,1989-11-23T00:00:00Z,1997-10-30T00:00:00Z,No,No,Kerala,Yes,Bombay,1994-04-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,1958,1959,Kerala,No,No,No
M. Ramachandran,Male,1945-03-20T00:00:00Z,Kerala,NA,2000-07-12T00:00:00Z,2007-02-07T00:00:00Z,No,No,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,NA,NA,NA,NA,NA
Sasidharan Nambiar,Male,1951-01-03T00:00:00Z,Kerala,NA,2004-10-28T00:00:00Z,2013-01-02T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,NA,1975,1975,Kerala,No,No,No
M. C. Hari Rani,Female,1949-10-26T00:00:00Z,Kerala,NA,2008-05-02T00:00:00Z,2011-10-26T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,1973,NA,Kerala,No,No,No
M. N. Krishnan,Male,1949-02-10T00:00:00Z,Kerala,NA,2004-10-28T00:00:00Z,2011-02-10T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,NA,1973,1973,NA,No,No,No
M. R. Hariharan Nair,Male,1941-09-21T00:00:00Z,Kerala,Muttakkad in Trivanum District,1999-03-15T00:00:00Z,2003-05-11T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,Mahatma Gandhi College Trivanum,Science,"Govt. Law College, Trivanum",1967,1967,Kerala,No,Yes,No
Madathiparambil Lonappan Joseph Francis,Male,1952-05-10T00:00:00Z,Kerala,NA,2009-02-06T00:00:00Z,2014-05-10T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,1976,1975,Kerala,No,No,No
Mamidana Jagannadha Rao,Male,1935-12-02T00:00:00Z,Andhra Pradesh,Rajahmuny,1982-09-29T00:00:00Z,2000-12-01T00:00:00Z,No,No,Andhra Pradesh,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,Delhi,NA,Yes,1997-03-23T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,Science,NA,1960,1960,Andhra Pradesh,No,No,No
Manadath Pillay,Male,NA,Kerala,Aluva,1985-01-31T00:00:00Z,1995-09-17T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,NA,Kerala,NA,NA,NA
Manjula Chellur,Female,1955-12-05T00:00:00Z,Karnataka,"Bellary, Mysore",2000-02-21T00:00:00Z,2017-12-04T00:00:00Z,No,No,Karnataka,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,Calcutta,Bombay,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,"Allum Sunmangalamma Women's College, Bellary",Arts,"Renukacharya Law College, Bangalore",1977,1978,Karnataka,No,No,Yes
Mary Joseph,Female,1962-06-02T00:00:00Z,Kerala,Ernakulam,2015-04-10T00:00:00Z,2024-06-01T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,St. Teresa's Convent Girls High School,SH College Thevara,NA,"Maharaja's Government Law College, Ernakulam.",1985,1986,Kerala,No,No,Yes
Mathews Mathew,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mohan Shantanagoudar,Male,1958-05-05T00:00:00Z,Karnataka,"Chikkerur, Haveri",2003-05-12T00:00:00Z,2021-04-25T00:00:00Z,Yes,No,Karnataka,Yes,Kerala,2016-08-01T00:00:00Z,NA,NA,NA,NA,Yes,Kerala,NA,NA,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,NA,BSc,"University Law College, Karnataka University, Dharwad",1980,1980,Karnataka,No,No,No
Mudalikulam Raman Anitha,Female,1961-05-31T00:00:00Z,Kerala,Kuzhikkattussery.,2020-03-06T00:00:00Z,NA,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,"St.Joseph's College, Irinjalakuda",NA,Government Law College Ernakulam,NA,NA,NA,No,No,No
Murali Purushothaman,Male,1967-07-31T00:00:00Z,Kerala,NA,2021-02-25T00:00:00Z,NA,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,"Government Law College, Ernakulam",1991,1991,Kerala,No,No,No
Anil Kumar,Male,1959-12-03T00:00:00Z,Kerala,NA,2018-11-05T00:00:00Z,2021-12-02T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"N.S.S. College, Nilamel",NA,"Govt. Law College, Thiruvananthapuram",1983,1983,Kerala,No,No,No
Krishnan Nair,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N. Nagaresh,Male,1964-04-01T00:00:00Z,Kerala,NA,2018-11-05T00:00:00Z,2026-03-31T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,Bombay University,1989,1989,Kerala,No,No,No
Narayana Pisharadi,Male,1959-12-26T00:00:00Z,kerala,North Paravur,2017-11-30T00:00:00Z,2021-12-25T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",Sree Narayana High School,"Union Christian College, Aluva",NA,"Government Law College, Ernakulam",1981,NA,NA,No,No,No
Narchi Kundil Balakrishnan,Male,1952-06-08T00:00:00Z,Kerala,"Udma in Hosdurg Taluq, Kasargod",2010-12-10T00:00:00Z,2014-06-07T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,"St. Thomas High School, Keezhillam","Nirmala College, Muvattupuzha",Science,"Government Law College, Ernakulam.",1975,1975,Kerala,No,No,No
Nauvdip Kumar Sodhi,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Karnataka,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Navaniti Prasad Singh,Male,1955-11-06T00:00:00Z,Madhya Pradesh,NA,2006-03-06T00:00:00Z,2017-11-05T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,Yes,No,No,"Scindhia School, Gwalior",NA,Physics,Delhi University,1980,1980,Bihar,No,No,No
Nelavoy Dhinakar,Male,1944-06-10T00:00:00Z,NA,NA,1994-10-17T00:00:00Z,2006-06-10T00:00:00Z,No,No,Madras,Yes,Kerala,1994-11-30T00:00:00Z,Madras,1999-03-05T00:00:00Z,NA,NA,Yes,Jharkhand,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1968,Tamilnadu and Puducherry,No,No,No
Om Prakash Verma,Male,1937-03-20T00:00:00Z,Uttar Pradesh,Garhmukteshwar,1984-05-24T00:00:00Z,1999-03-19T00:00:00Z,No,No,Allahabad,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,NA,NA,No,NA,Service,Yes,NA,NA,No,No,No,No,No,No,NA,NA,NA,"Campus Law Centre, Faculty of Law, University of Delhi",NA,NA,NA,No,No,No
P. Krishnamoorthy,Male,1935-06-28T00:00:00Z,Kerala,NA,1989-01-02T00:00:00Z,NA,No,No,Kerala,Yes,Karnataka,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,NA,NA,NA,1960,1960,Kerala,No,No,No
P. Shanmugam,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P. Somarajan,Male,1962-07-14T00:00:00Z,Kerala,Kollam,2016-10-05T00:00:00Z,2024-07-13T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"V.V.H.S.School,",S.N.College Kollam,Science,"Government Law College, Thiruvananthapuram",1988,1988,Kerala,No,No,No
P. A. Mohammed,Male,NA,Kerala,NA,NA,NA,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,"Government Brennen College, Thalassery,",Arts,"New Law College, Matunga",1963,1964,Kerala,No,No,No
Perubhemba Krishna Ayer Balasubramanyan,Male,1942-10-28T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2004-08-27T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Government College, Chittur",NA,Madras Law College,NA,NA,NA,NA,NA,NA
P. V. Narayanan Nambiar,Male,NA,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Padmaraj Balakrishnan Nair Suresh Kumar,Male,1963-06-30T00:00:00Z,Kerala,Kollam,2014-05-21T00:00:00Z,2025-06-29T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,"St. Aloysius High School, Kollam","Sree Narayana College, Kollam,",Science,"KGF Law College,",1987,1987,Kerala,No,Yes,No
Padoor Natufildeom Ravindran,Male,1956-05-29T00:00:00Z,Kerala,Alathur in Palakkad District,2007-12-13T00:00:00Z,2018-05-28T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"Government Victoria College, Palakkad",Science,"Government Law College, Ernakulam",1979,1979,Kerala,No,No,No
Pannipuzhayil Rajan,Male,1957-05-08T00:00:00Z,Kerala,Edayaranmula in Pathanamthitta district.,2013-01-28T00:00:00Z,2019-05-07T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,Yes,No,Yes,No,No,"A.M.M.H.S., Edayaranmula","St. Thomas College, Kozhanchery",Arts,"Govt. Law College, Calicut",1985,1987,Kerala,No,No,Yes
Parameswaran Bhavadasan,Male,1957-11-07T00:00:00Z,NA,NA,2009-02-06T00:00:00Z,2016-04-02T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,"Government Law College, Ernakulam",1981,1981,Kerala,No,No,No
Parappillil Ramakrishnan Nair Ramachandra Menon,Male,1959-06-01T00:00:00Z,Kerala,NA,2009-01-05T00:00:00Z,2021-05-31T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Chhattisgarh,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Arts,"Government Law College, Ernakulam",NA,1983,Kerala,No,Yes,Yes
Periya Veedu Quadir Meeran Barkath Ali,Male,1950-05-06T00:00:00Z,Kerala,NA,2009-05-21T00:00:00Z,2012-05-05T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,1973,1974,Kerala,No,No,No
Pius Chakkalayil Kuriakose,Male,1951-10-02T00:00:00Z,Kerala,Trippunithura,2002-09-09T00:00:00Z,2013-10-01T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Sikkim,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,NA,NA,Science,"Maharajas Law College, Ernakulam",1974,1974,Kerala,No,No,No
Pokkath Asha,Female,1959-05-31T00:00:00Z,Kerala,NA,2014-05-21T00:00:00Z,2021-05-30T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"Vimala College, Thrissur.",Science,"Government Law College, Ernakulam .",1982,1983,Kerala,No,No,No
Pulleri Vadhyarillath Kunhikrishnan,Male,1967-05-22T00:00:00Z,Kerala,Payyannur,2020-02-13T00:00:00Z,2029-05-21T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,"Government High School,",NA,NA,"Kerala Law Academy, Law College",1989,1989,Kerala,No,No,No
Pullukatte Sanku Gopinathan,Male,1951-03-16T00:00:00Z,Kerala,NA,2009-02-06T00:00:00Z,2013-03-15T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,1975,1975,Kerala,No,No,No
Puthucode Ramaswamy Raman,Male,1948-05-14T00:00:00Z,Kerala,NA,2001-09-07T00:00:00Z,2010-05-13T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Science,NA,1971,1971,Kerala,No,No,No
Puttekadan Ubaid,Male,1957-09-19T00:00:00Z,Kerala,NA,2014-01-01T00:00:00Z,2019-09-19T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,"Farook College, Kozhikode",Arts,"Government Law College, Kozhikode",1981,1982,Kerala,No,No,No
R. Bhaskaran,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R. Rajendra Babu,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raghavan Basant,Male,1950-05-05T00:00:00Z,Kerala,NA,2002-09-09T00:00:00Z,2012-05-05T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Malabar Christian College High School, Calicut","Malabar Christian College, Calicut",Science,"Govt. Law College, Calicut.",1973,1973,Kerala,No,No,No
Raja Valsala,Male,1967-05-28T00:00:00Z,Kerala,Kollam,2015-04-10T00:00:00Z,2029-05-27T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,Aloysious High School,T.K.M College of Engineering,Civil Engineering,"Law Academy Law College, Thiruvanathapuram.",1994,1994,Kerala,No,No,No
Rajiv Gupta,Male,1950-10-10T00:00:00Z,Madhya Pradesh,Gwalior,1994-09-27T00:00:00Z,2012-10-09T00:00:00Z,No,No,Madhya Pradesh,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,Uttarakhand,Chhattisgarh,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,"Jiwaji University, Gwalior",NA,"Jiwaji University, Gwalior",1973,1973,Madhya Pradesh,No,No,No
S. Krishnan Unni,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S. Manikumar,Male,1961-04-24T00:00:00Z,Tamil Nadu,Chennai,2006-07-31T00:00:00Z,2023-04-23T00:00:00Z,No,No,Madras,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,Yes,NA,Ramakrishna Mission Vivekananda College,Chemistry,.Ambedkar Law College,1983,1983,Tamilnadu and Puducherry,No,No,No
S. Marimuthu,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S. Sankarasubban,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S. Subramani,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S. R. Bannurmath,Male,1948-01-23T00:00:00Z,Karnataka,Dharwad,1997-06-11T00:00:00Z,2010-01-22T00:00:00Z,No,No,Karnataka,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,"Raja Lakhamgouda Law College, Belgaum",1973,1973,Karnataka,No,No,No
Sarasa Bhatti,Male,1962-05-06T00:00:00Z,Andhra Pradesh,Madanapalle,2013-04-12T00:00:00Z,2024-05-05T00:00:00Z,No,No,Kerala,Yes,Kerala,2019-03-19T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,Giri Rao Theosophical High School,"Beasant Theosophical College,",Commerce,Jagadguru Renukacharya College,1987,1987,Andhra Pradesh,No,No,No
Sathish Ninan,Male,1968-04-01T00:00:00Z,Kerala,Thiruvalla,2016-10-05T00:00:00Z,2030-03-31T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,"Government Law College, Trivanum",1990,1990,Kerala,No,no,Yes
Shaji Paul Chaly,Male,1961-05-29T00:00:00Z,Kerala,Mulamthuruthi,2015-04-10T00:00:00Z,2023-05-28T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,S.R.V Model High School,"Maharaja's College, Ernakulam",Political Science,"Maharaja's Government Law College, Ernakulam.",1985,1986,Kerala,No,No,No
Siri Jagan,Male,1952-01-22T00:00:00Z,Kerala,"Mayyanad Village , Kollam District",2005-02-10T00:00:00Z,2014-01-22T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"High School, Mayyanad","SN College ,Kollam",Science,"Govt Law College, Thiruvananthapuram",1974,1974,Kerala,No,No,Yes
