Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Nongothomban Singh,Male,1946-03-01T00:00:00Z,NA,NA,1996-01-29T00:00:00Z,2008-03-01T00:00:00Z,No,No,Gauhati,Yes,Sikkim,2003-01-06T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,1995,1970,NA,No,No,No
Pranab Kumar Deb,Male,1941-10-01T00:00:00Z,NA,NA,1994-01-10T00:00:00Z,2003-10-01T00:00:00Z,No,No,Gauhati,Yes,Patna,1994-02-14T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Mathematics,Calcutta University,1987,1967,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,Yes,No
Pabitra Kumar Ghosh,Female,1936-01-01T00:00:00Z,NA,NA,1994-11-17T00:00:00Z,1998-01-01T00:00:00Z,No,No,Calcutta,Yes,Gauhati,1994-12-19T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,No,No,No
Paran Kumar Phukan,Male,1955-10-29T00:00:00Z,Assam,Jorhat,2015-01-07T00:00:00Z,2017-10-28T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,".B. College, Jorhat",Science,NA,1966,1983,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Parthivjyoti Saikia,Male,1965-04-18T00:00:00Z,NA,NA,2019-11-26T00:00:00Z,2027-04-15T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,No,No,No
Prabhat Phukan,Male,1940-12-01T00:00:00Z,NA,NA,1997-06-26T00:00:00Z,2002-11-30T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1964,NA,No,No,No
Pradip Kumar Sarkar,Male,1941-07-16T00:00:00Z,NA,NA,1996-02-26T00:00:00Z,2003-07-15T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1966,NA,No,No,No
Prahladrai Agarwal,Male,NA,NA,NA,1998-07-23T00:00:00Z,2007-03-30T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,1968,NA,No,No,No
Prakash Naolekar,Male,1943-06-29T00:00:00Z,Madhya Pradesh,Jabalpur,1992-06-15T00:00:00Z,2008-06-29T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,1994-04-28T00:00:00Z,NA,NA,-,NA,Yes,Gauhati,NA,-,Yes,2004-07-28T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,NA,Jabalpur University,Commerce,Jabalpur University,NA,1965,NA,No,No,No
Pranoy Kumar Musahary,Male,1951-05-31T00:00:00Z,Assam,"Alokjhar, Gossaigaon in Kokrajhar District",2007-09-26T00:00:00Z,2013-05-30T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"Saint Anthony's College, Shillong",Arts,Gauhati University,NA,1977,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,Yes,No
Prasanta Kumar Deka,Male,1959-11-05T00:00:00Z,NA,NA,2016-11-15T00:00:00Z,2021-11-04T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,"Assam Engineering College, Jalukbari, Guwahati",Electrical Engineering,"Government Law College, Guwahati under Gauhati University",1965,1996,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Prasanta Kumar Saikia,Male,1954-01-26T00:00:00Z,NA,NA,2011-10-17T00:00:00Z,2016-01-25T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,Nagaon College,Science,Nagaon Law College under Gauhati University,1976,1979,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
R. K. Manisan Singha,Male,1932-02-02T00:00:00Z,NA,NA,1984-11-21T00:00:00Z,1994-02-01T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,1989,1958,NA,No,No,No
Ramesh Garg,Male,1948-06-18T00:00:00Z,NA,NA,1994-12-15T00:00:00Z,2010-06-18T00:00:00Z,No,No,Madhya Pradesh,Yes,Patna,2001-11-01T00:00:00Z,Gujarat,2005-02-28T00:00:00Z,Madhya Pradesh,2007-09-17T00:00:00Z,Yes,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,1978,1971,NA,No,No,No
Ram Bhawan Misra,Male,1951-08-07T00:00:00Z,NA,NA,2001-04-24T00:00:00Z,2013-08-06T00:00:00Z,No,No,Allahabad,Yes,Gauhati,2005-01-01T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Science,University of Allahabad,NA,1986,NA,No,No,No
Ranjan Gogoi,Male,1954-11-18T00:00:00Z,NA,NA,2001-02-28T00:00:00Z,2019-11-17T00:00:00Z,No,No,Gauhati,Yes,Punjab & Haryana,2010-09-09T00:00:00Z,-,NA,-,NA,Yes,Punjab and Haryana,-,-,Yes,2012-04-23T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1978,NA,No,No,No
Ravinder Mongia,Male,1940-06-10T00:00:00Z,NA,NA,1990-06-15T00:00:00Z,2002-06-10T00:00:00Z,No,No,Punjab and Haryana,Yes,Gauhati,2001-06-21T00:00:00Z,-,NA,-,NA,Yes,Gauhati,-,-,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,"Panjab University, Chandigarh",1974,1964,Punjab and Haryana,No,No,No
Rumi Kumari Phukan,Female,1960-07-01T00:00:00Z,Assam,Jorhat,2015-01-07T00:00:00Z,2022-06-30T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"JB College, Jorhat",Arts,Jorhat Law College,NA,1987,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Sujit Barman Roy,Male,1945-01-28T00:00:00Z,NA,NA,1991-11-14T00:00:00Z,2007-01-21T00:00:00Z,No,No,Gauhati,Yes,Calcutta,1997-10-03T00:00:00Z,Orissa,2003-04-09T00:00:00Z,-,NA,Yes,-,-,Orissa,No,NA,Bar,No,Yes,Yes,"NA",Yes,Yes,No,No,No,"Pathabhavan, School Section of Santiniketan, Visva Bharati University","Maharaja Bir Bikram College, Agartala",Arts,"University College of Law, Calcutta",1963,1975,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
S. Hukato Swu,Male,1960-01-01T00:00:00Z,Nagaland,Satakha,2019-11-26T00:00:00Z,2021-12-31T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,Yes,No,No,Yes,No,No,No,No,Goalpara Sainik School Assam,"St. Anthony's College Shillong,",NA,"Campus Law Centre- I, Delhi",1987,NA,NA,No,No,No
S. P. Rajkhowa,Male,1932-04-01T00:00:00Z,Assam,Mangaldoi,1988-04-11T00:00:00Z,1994-04-01T00:00:00Z,No,No,Gauhati,No,Calcutta,1988-11-01T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",Govt. Boys H.S. School,"St. Anthonyâ€™s college, Shillong",Arts,Guwahati University,1974,NA,NA,No,Yes,No
Sailendu Phukan,Male,1937-04-01T00:00:00Z,NA,NA,1985-10-11T00:00:00Z,2002-03-31T00:00:00Z,No,No,Gauhati,Yes,Himachal Pradesh,1994-09-30T00:00:00Z,NA,NA,-,NA,Yes,Himachal Pradesh,Orissa,-,Yes,1999-01-28T00:00:00Z,Bar,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,1986,1962,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Sanjay Kumar Medhi,Male,1971-03-07T00:00:00Z,Assam,Guwahati,2018-11-19T00:00:00Z,2033-03-07T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,Yes,"Cotton College, Guwahati","Ramjas College, Delhi University",Economics,Campus Law Centre,1963,1994,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Sohan Lal Saraf,Male,1937-06-04T00:00:00Z,NA,NA,1994-12-19T00:00:00Z,1999-06-03T00:00:00Z,No,No,Calcutta,Yes,Gauhati,1995-01-09T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1961,NA,No,No,No
Songkhupchung Serto,Male,1961-03-01T00:00:00Z,Manipur,"Sagang Village, Churachandpur District",2016-03-14T00:00:00Z,2023-02-28T00:00:00Z,No,No,Manipur,Yes,Gauhati,2016-10-03T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"St. Anthonyâ€™s College, Shillong",NA,"Law Faculty, Delhi University",1994,1986,NA,No,No,No
Soumitra Saikia,Male,1969-07-25T00:00:00Z,NA,NA,2019-11-26T00:00:00Z,2031-07-25T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,J.B.  Law College under the Gauhati University,NA,NA,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Subhasis Talapatra,Male,1961-10-04T00:00:00Z,Tripura,Udaipur,2011-11-15T00:00:00Z,2023-10-03T00:00:00Z,No,No,Gauhati,Yes,Tripura,2013-03-23T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,University of Calcutta,Arts,University of Calcutta,NA,1990,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Sudhanshu Dhulia,Male,1960-08-10T00:00:00Z,Uttarakhand,"Lansdowne, Pauri Garhwal",2008-11-01T00:00:00Z,2022-08-09T00:00:00Z,No,No,Uttarakhand,NA,NA,NA,-,NA,-,NA,Yes,Gauhati,-,-,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,NA,Allahabad University,NA,Allahabad University,1995,1986,Uttar Pradesh,No,Yes,No
Sudeep Ranjan Sen,Male,1957-03-09T00:00:00Z,Meghalaya,Shillong,2012-02-06T00:00:00Z,2019-03-08T00:00:00Z,No,No,Gauhati,Yes,Meghalaya,2013-03-23T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,NA,NA,Arts,Shillong Law College under NEHU,NA,1989,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram and Arunachal Pradesh",No,No,No
Suman Shyam,Male,1969-06-12T00:00:00Z,NA,NA,2015-01-07T00:00:00Z,1931-06-11T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Gauhati University,Science,"J.B. Law College, Guwahati",1986,1996,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Sunil Kumar Kar,Male,1942-08-01T00:00:00Z,NA,NA,2002-03-04T00:00:00Z,2004-07-31T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,No,No,No
Swadesh Kumar Chaudhuri,Male,1934-03-01T00:00:00Z,NA,NA,1988-12-05T00:00:00Z,1996-03-01T00:00:00Z,No,No,Gauhati,Yes,Patna,1994-04-28T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1970,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
Swapan Chandra Das,Male,1955-03-16T00:00:00Z,NA,NA,2011-10-17T00:00:00Z,2017-03-15T00:00:00Z,No,No,Gauhati,Yes,Tripura,2013-09-13T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Bar,Yes,Yes,No,No,Yes,No,Yes,No,No,NA,Belonia College,NA,"University College of Law, Kolkata",NA,1981,NA,No,No,No
T. Nandakumar Singh,Male,1954-02-01T00:00:00Z,NA,NA,2004-11-25T00:00:00Z,2016-01-31T00:00:00Z,No,No,Gauhati,Yes,Meghalaya,2013-03-23T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,Yes,"NA",Yes,Yes,No,No,No,NA,"Utkal University, Bhubaneswar",Science,Lucknow University,NA,1978,NA,No,No,No
Tinlianthang Vaiphei,Male,1956-03-01T00:00:00Z,NA,NA,2003-07-17T00:00:00Z,2018-02-28T00:00:00Z,No,No,Gauhati,No,NA,NA,-,NA,-,NA,Yes,Tripura,-,-,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,Yes,No,No,NA,"Nowrosjee Wadia College, University of Poona.",Arts,"Campus Law Centre, University of Delhi",NA,1980,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,No
U. L. Bhatt,Male,1933-10-10T00:00:00Z,Karnataka,"Ullal, a Village near Mangalore",1980-01-01T00:00:00Z,1995-10-10T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,-,NA,Yes,Gauhati,Madhya Pradesh,-,No,NA,Service,Yes,Yes,Yes,No,No,No,No,No,Yes,NA,NA,NA,Madras Law College,1977,1955,NA,No,No,No
Ujjal Bhuyan,Male,1964-08-02T00:00:00Z,Assam,Guwahati,2011-10-17T00:00:00Z,2026-08-01T00:00:00Z,No,No,Gauhati,Yes,Bombay,2019-10-03T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,No,"Don Bosco High School and Cotton College, Guwahati.","Kirori Mal College, Delhi University",Arts,"Government Law College, Guwahati under Gauhati University",1979,1991,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,No,Yes
Utpalendu Bikas Saha,Male,1954-08-25T00:00:00Z,Tripura,Udaipur,2011-10-12T00:00:00Z,2016-08-24T00:00:00Z,No,No,Gauhati,Yes,Tripura,2013-03-23T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,Yes,"NA",Yes,Yes,No,No,No,"K.B. Institution, Udaipur","Bir Bikram Evening College, Agartala",Arts,Calcutta University,1954,1978,NA,No,Yes,No
Viney Khanna,Male,1935-02-15T00:00:00Z,NA,NA,1979-07-02T00:00:00Z,1997-02-14T00:00:00Z,No,No,Allahabad,No,NA,NA,-,NA,-,NA,Yes,Gauhati,-,-,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,"Government High School, Bijnor","BNSD College, Kanpur",NA,"Allahabad University, Allahabad",NA,1960,NA,No,No,No
Virendra Gyani,Male,1936-07-30T00:00:00Z,NA,NA,1984-05-14T00:00:00Z,1998-07-29T00:00:00Z,No,No,Madhya Pradesh,Yes,Gauhati,1994-04-28T00:00:00Z,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1962,Madhya Pradesh,No,No,No
W. A. Shishak,Male,1941-01-01T00:00:00Z,Manipur,Shangshak Village in Ukhrul district,1989-01-02T00:00:00Z,2003-01-01T00:00:00Z,No,No,Gauhati,No,NA,NA,NA,NA,-,NA,Yes,Chattisgarh,Himachal Pradesh,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Gauhati University,NA,Delhi University,NA,1967,NA,No,No,No
Ibotombi Singh,Male,1930-02-01T00:00:00Z,NA,NA,1988-12-05T00:00:00Z,1992-01-01T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,No,No,No
Zelre Angami,Male,1946-05-01T00:00:00Z,NA,NA,2006-03-22T00:00:00Z,2008-04-30T00:00:00Z,No,No,Gauhati,No,-,NA,-,NA,-,NA,No,-,-,-,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Gauhati University,Commerce,Dibrugarh University,1965,1972,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram, Arunachal Pradesh and Sikkim",No,Yes,No
